,homeTeam,awayTeam,homeScore,awayScore,OT
71,Miami Heat,Atlanta Hawks,92,100,0
72,Phoenix Suns,Golden State Warriors,102,91,0
73,New York Knicks,Toronto Raptors,85,90,0
74,Denver Nuggets,Milwaukee Bucks,91,86,0
75,Chicago Bulls,Atlanta Hawks,76,74,0
76,Cleveland Cavaliers,Charlotte Bobcats,115,101,0
77,Los Angeles Lakers,Houston Rockets,108,99,0
78,Memphis Grizzlies,Sacramento Kings,113,96,0
79,Oklahoma City Thunder,Portland Trail Blazers,93,103,0
80,Utah Jazz,Milwaukee Bucks,85,73,0
81,New York Knicks,Charlotte Bobcats,110,118,0
82,Toronto Raptors,Cleveland Cavaliers,92,77,0
83,San Antonio Spurs,Golden State Warriors,101,95,0
84,Los Angeles Clippers,Houston Rockets,117,89,0
85,Miami Heat,Indiana Pacers,118,83,0
86,Minnesota Timberwolves,Memphis Grizzlies,86,90,0
87,Dallas Mavericks,Phoenix Suns,98,89,0
88,Denver Nuggets,Sacramento Kings,110,83,0
89,Detroit Pistons,Chicago Bulls,83,99,0
90,Boston Celtics,New Jersey Nets,89,70,0
91,Orlando Magic,Washington Wizards,103,85,0
92,New Orleans Hornets,Philadelphia Sixers,93,101,0
93,Portland Trail Blazers,Los Angeles Lakers,107,96,0
94,San Antonio Spurs,Dallas Mavericks,93,71,0
95,Atlanta Hawks,Miami Heat,109,116,1
96,Sacramento Kings,Milwaukee Bucks,103,100,0
97,Orlando Magic,Chicago Bulls,83,97,0
98,New Orleans Hornets,Denver Nuggets,88,96,0
99,Philadelphia Sixers,Detroit Pistons,96,73,0
100,Oklahoma City Thunder,Houston Rockets,109,94,0
101,Boston Celtics,Indiana Pacers,74,87,0
102,Utah Jazz,Memphis Grizzlies,94,85,0
103,Washington Wizards,New York Knicks,96,99,0
104,Phoenix Suns,Portland Trail Blazers,102,77,0
105,Charlotte Bobcats,Atlanta Hawks,96,102,1
106,Los Angeles Lakers,Golden State Warriors,97,90,0
107,Toronto Raptors,New Jersey Nets,85,97,0
108,Minnesota Timberwolves,Cleveland Cavaliers,87,98,0
109,Indiana Pacers,Charlotte Bobcats,99,77,0
110,Atlanta Hawks,Chicago Bulls,109,94,0
111,San Antonio Spurs,Denver Nuggets,121,117,0
112,New Jersey Nets,Miami Heat,90,101,0
113,Detroit Pistons,New York Knicks,80,103,0
114,Houston Rockets,Oklahoma City Thunder,95,98,0
115,Golden State Warriors,Utah Jazz,87,88,0
116,Dallas Mavericks,New Orleans Hornets,96,81,0
117,Philadelphia Sixers,Toronto Raptors,97,62,0
118,Los Angeles Clippers,Milwaukee Bucks,92,86,0
119,Los Angeles Lakers,Memphis Grizzlies,90,82,0
120,Oklahoma City Thunder,San Antonio Spurs,108,96,0
121,Portland Trail Blazers,Cleveland Cavaliers,98,78,0
122,Phoenix Suns,Milwaukee Bucks,109,93,0
123,Washington Wizards,Minnesota Timberwolves,72,93,0
124,Sacramento Kings,Orlando Magic,97,104,0
125,New Jersey Nets,Atlanta Hawks,101,106,0
126,New York Knicks,Charlotte Bobcats,91,87,0
127,Philadelphia Sixers,Indiana Pacers,96,86,0
128,Denver Nuggets,New Orleans Hornets,81,94,0
129,Chicago Bulls,Detroit Pistons,92,68,0
130,Toronto Raptors,Minnesota Timberwolves,97,87,0
131,Portland Trail Blazers,Los Angeles Clippers,105,97,0
132,Memphis Grizzlies,Oklahoma City Thunder,95,100,0
133,Washington Wizards,Toronto Raptors,93,78,0
134,Los Angeles Lakers,Phoenix Suns,99,83,0
135,Minnesota Timberwolves,Chicago Bulls,100,111,0
136,Utah Jazz,Cleveland Cavaliers,113,105,0
137,Detroit Pistons,Dallas Mavericks,86,100,0
138,Charlotte Bobcats,Houston Rockets,70,82,0
139,Golden State Warriors,Miami Heat,111,106,1
140,Milwaukee Bucks,San Antonio Spurs,106,103,0
141,Philadelphia Sixers,Sacramento Kings,112,85,0
142,Indiana Pacers,Atlanta Hawks,96,84,0
143,Utah Jazz,Los Angeles Lakers,87,90,1
144,New Orleans Hornets,Oklahoma City Thunder,85,95,0
145,Chicago Bulls,Washington Wizards,78,64,0
146,San Antonio Spurs,Houston Rockets,101,95,1
147,New York Knicks,Philadelphia Sixers,85,79,0
148,Boston Celtics,Dallas Mavericks,85,90,0
149,Los Angeles Clippers,Miami Heat,95,89,1
150,Denver Nuggets,New Jersey Nets,123,115,0
151,Portland Trail Blazers,Orlando Magic,104,107,0
152,Toronto Raptors,Sacramento Kings,91,98,0
153,Atlanta Hawks,Charlotte Bobcats,111,81,0
154,Milwaukee Bucks,Detroit Pistons,102,93,0
155,Phoenix Suns,Cleveland Cavaliers,90,101,0
156,Memphis Grizzlies,New York Knicks,94,83,0
157,Golden State Warriors,Orlando Magic,109,117,0
158,Boston Celtics,Chicago Bulls,79,88,0
159,Charlotte Bobcats,Detroit Pistons,81,98,0
160,Toronto Raptors,Indiana Pacers,90,95,0
161,New Orleans Hornets,Minnesota Timberwolves,80,87,0
162,San Antonio Spurs,Portland Trail Blazers,99,83,0
163,Houston Rockets,Sacramento Kings,103,89,0
164,Philadelphia Sixers,Washington Wizards,120,89,0
165,Los Angeles Lakers,Cleveland Cavaliers,97,92,0
166,Denver Nuggets,Miami Heat,117,104,0
167,Dallas Mavericks,Milwaukee Bucks,102,76,0
168,Phoenix Suns,New Jersey Nets,103,110,0
169,Indiana Pacers,Boston Celtics,97,83,0
170,Washington Wizards,Philadelphia Sixers,90,103,0
171,Houston Rockets,Portland Trail Blazers,107,105,1
172,Dallas Mavericks,Sacramento Kings,99,60,0
173,Chicago Bulls,Toronto Raptors,77,64,0
174,Los Angeles Clippers,Los Angeles Lakers,102,94,0
175,Memphis Grizzlies,New Orleans Hornets,108,99,0
176,Charlotte Bobcats,Golden State Warriors,112,100,0
177,Atlanta Hawks,Minnesota Timberwolves,93,91,0
178,Utah Jazz,New Jersey Nets,107,94,0
179,Oklahoma City Thunder,New York Knicks,104,92,0
180,San Antonio Spurs,Phoenix Suns,102,91,0
181,Denver Nuggets,Utah Jazz,96,106,0
182,Detroit Pistons,Golden State Warriors,91,99,0
183,Charlotte Bobcats,Cleveland Cavaliers,94,102,0
184,Los Angeles Lakers,Dallas Mavericks,73,70,0
185,Philadelphia Sixers,Milwaukee Bucks,94,82,0
186,New York Knicks,Orlando Magic,93,102,0
187,New Orleans Hornets,Portland Trail Blazers,77,84,0
188,Minnesota Timberwolves,Sacramento Kings,99,86,0
189,Atlanta Hawks,Toronto Raptors,93,84,0
190,Memphis Grizzlies,Chicago Bulls,102,86,0
191,Washington Wizards,Houston Rockets,106,114,0
192,Los Angeles Clippers,New Jersey Nets,101,91,0
193,Boston Celtics,Oklahoma City Thunder,88,97,0
194,Utah Jazz,Los Angeles Clippers,108,79,0
195,Orlando Magic,Charlotte Bobcats,96,89,0
196,Milwaukee Bucks,Denver Nuggets,95,105,0
197,Houston Rockets,Detroit Pistons,97,80,0
198,Cleveland Cavaliers,Golden State Warriors,95,105,0
199,Chicago Bulls,Phoenix Suns,118,97,0
200,Miami Heat,San Antonio Spurs,120,98,0
201,Los Angeles Clippers,Dallas Mavericks,91,89,0
202,New Orleans Hornets,Memphis Grizzlies,87,93,0
203,Boston Celtics,Toronto Raptors,96,73,0
204,Philadelphia Sixers,Denver Nuggets,104,108,1
205,Minnesota Timberwolves,Detroit Pistons,93,85,0
206,New Jersey Nets,Golden State Warriors,107,100,0
207,Sacramento Kings,Indiana Pacers,92,88,0
208,Washington Wizards,Oklahoma City Thunder,105,102,0
209,New York Knicks,Phoenix Suns,88,91,0
210,Atlanta Hawks,Portland Trail Blazers,92,89,0
211,Orlando Magic,San Antonio Spurs,83,85,1
212,Utah Jazz,Dallas Mavericks,91,94,0
213,Houston Rockets,New Orleans Hornets,90,88,1
214,Miami Heat,Los Angeles Lakers,98,87,0
215,Philadelphia Sixers,Atlanta Hawks,90,76,0
216,New York Knicks,Milwaukee Bucks,86,100,0
217,Los Angeles Clippers,Minnesota Timberwolves,98,101,0
218,San Antonio Spurs,Sacramento Kings,86,88,0
219,Cleveland Cavaliers,Chicago Bulls,75,114,0
220,Washington Wizards,Denver Nuggets,104,108,0
221,Golden State Warriors,Indiana Pacers,91,94,0
222,Orlando Magic,Los Angeles Lakers,92,80,0
223,Detroit Pistons,Memphis Grizzlies,81,98,0
224,Boston Celtics,Phoenix Suns,71,79,0
225,Toronto Raptors,Portland Trail Blazers,84,94,0
226,Chicago Bulls,Charlotte Bobcats,95,89,0
227,Atlanta Hawks,Cleveland Cavaliers,121,94,0
228,Miami Heat,Philadelphia Sixers,113,92,0
229,Memphis Grizzlies,Sacramento Kings,128,95,0
230,New Orleans Hornets,Dallas Mavericks,81,83,0
231,Utah Jazz,Minnesota Timberwolves,108,98,0
232,Houston Rockets,San Antonio Spurs,105,102,0
233,New York Knicks,Denver Nuggets,114,119,1
234,New Jersey Nets,Oklahoma City Thunder,74,84,0
235,Detroit Pistons,Portland Trail Blazers,94,91,0
236,Washington Wizards,Boston Celtics,94,100,0
237,New Jersey Nets,Charlotte Bobcats,97,87,0
238,Miami Heat,Milwaukee Bucks,82,91,0
239,Los Angeles Lakers,Indiana Pacers,96,98,0
240,Los Angeles Clippers,Toronto Raptors,103,91,0
241,Milwaukee Bucks,Atlanta Hawks,92,97,0
242,Minnesota Timberwolves,Houston Rockets,92,107,0
243,Golden State Warriors,Memphis Grizzlies,90,91,0
244,Chicago Bulls,New Jersey Nets,110,95,0
245,Boston Celtics,Orlando Magic,87,56,0
246,Dallas Mavericks,Phoenix Suns,93,87,0
247,Portland Trail Blazers,Sacramento Kings,101,89,0
248,Philadelphia Sixers,Washington Wizards,103,83,0
249,New Orleans Hornets,San Antonio Spurs,102,104,0
250,Oklahoma City Thunder,Detroit Pistons,99,79,0
251,Miami Heat,Cleveland Cavaliers,92,85,0
252,Portland Trail Blazers,Memphis Grizzlies,97,84,0
253,Charlotte Bobcats,New York Knicks,78,111,0
254,Indiana Pacers,Orlando Magic,83,102,0
255,Phoenix Suns,Toronto Raptors,96,99,0
256,Golden State Warriors,Portland Trail Blazers,101,93,0
257,Washington Wizards,Charlotte Bobcats,92,75,0
258,Chicago Bulls,Indiana Pacers,90,95,0
259,Los Angeles Lakers,Los Angeles Clippers,96,91,0
260,Philadelphia Sixers,New Jersey Nets,90,97,1
261,San Antonio Spurs,Atlanta Hawks,105,83,0
262,Houston Rockets,Milwaukee Bucks,99,105,0
263,Utah Jazz,Toronto Raptors,106,111,1
264,Sacramento Kings,Denver Nuggets,93,122,0
265,Detroit Pistons,Miami Heat,98,101,0
266,Dallas Mavericks,Minnesota Timberwolves,90,105,0
267,Oklahoma City Thunder,New Orleans Hornets,101,91,0
268,Cleveland Cavaliers,New York Knicks,91,81,0
269,Orlando Magic,Boston Celtics,83,91,0
270,Los Angeles Clippers,Memphis Grizzlies,98,91,0
271,Detroit Pistons,Atlanta Hawks,101,107,1
272,Philadelphia Sixers,Charlotte Bobcats,89,72,0
273,Boston Celtics,Indiana Pacers,94,87,0
274,Cleveland Cavaliers,New Jersey Nets,96,99,0
275,Miami Heat,New York Knicks,99,89,0
276,Golden State Warriors,Oklahoma City Thunder,109,120,0
277,Portland Trail Blazers,Phoenix Suns,109,71,0
278,Minnesota Timberwolves,San Antonio Spurs,87,79,0
279,Dallas Mavericks,Utah Jazz,116,101,0
280,Chicago Bulls,Milwaukee Bucks,107,100,0
281,New Orleans Hornets,Orlando Magic,93,67,0
282,Denver Nuggets,Toronto Raptors,96,81,0
283,Houston Rockets,Washington Wizards,103,76,0
284,Philadelphia Sixers,Detroit Pistons,95,74,0
285,Phoenix Suns,Memphis Grizzlies,86,84,0
286,Utah Jazz,Sacramento Kings,96,93,0
287,Charlotte Bobcats,Washington Wizards,99,102,0
288,Milwaukee Bucks,Los Angeles Lakers,100,89,0
289,Houston Rockets,New York Knicks,97,84,0
290,Miami Heat,Chicago Bulls,97,93,0
291,Boston Celtics,Cleveland Cavaliers,87,88,0
292,Orlando Magic,Indiana Pacers,85,106,0
293,Denver Nuggets,Los Angeles Clippers,105,109,0
294,Minnesota Timberwolves,Los Angeles Lakers,101,106,0
295,Dallas Mavericks,San Antonio Spurs,101,100,1
296,New Jersey Nets,Toronto Raptors,73,94,0
297,New Orleans Hornets,Atlanta Hawks,72,94,0
298,Washington Wizards,Chicago Bulls,88,98,0
299,Phoenix Suns,Dallas Mavericks,99,122,0
300,Houston Rockets,Minnesota Timberwolves,108,120,0
301,Los Angeles Clippers,Oklahoma City Thunder,112,100,0
302,Philadelphia Sixers,Orlando Magic,74,69,0
303,Milwaukee Bucks,Detroit Pistons,103,82,0
304,Utah Jazz,Portland Trail Blazers,93,89,0
305,Memphis Grizzlies,San Antonio Spurs,73,83,0
306,Miami Heat,New Orleans Hornets,109,95,0
307,Toronto Raptors,Atlanta Hawks,77,100,0
308,Cleveland Cavaliers,Boston Celtics,90,93,0
309,Memphis Grizzlies,Denver Nuggets,100,97,1
310,New York Knicks,Detroit Pistons,113,86,0
311,Indiana Pacers,New Jersey Nets,106,99,0
312,Golden State Warriors,Sacramento Kings,93,90,0
313,Los Angeles Lakers,Charlotte Bobcats,106,73,0
314,Philadelphia Sixers,Chicago Bulls,98,82,0
315,New Jersey Nets,Detroit Pistons,99,96,0
316,Utah Jazz,Los Angeles Clippers,105,107,0
317,Milwaukee Bucks,Miami Heat,105,97,0
318,Dallas Mavericks,Oklahoma City Thunder,86,95,0
319,New Orleans Hornets,Phoenix Suns,103,120,0
320,San Antonio Spurs,Houston Rockets,99,91,0
321,Boston Celtics,Toronto Raptors,100,64,0
322,Orlando Magic,Washington Wizards,109,103,0
323,Portland Trail Blazers,Charlotte Bobcats,112,68,0
324,Minnesota Timberwolves,Indiana Pacers,99,109,0
325,New York Knicks,Chicago Bulls,102,105,0
326,Los Angeles Clippers,Denver Nuggets,91,112,0
327,Sacramento Kings,Portland Trail Blazers,95,92,0
328,Golden State Warriors,Utah Jazz,119,101,0
329,San Antonio Spurs,New Orleans Hornets,93,81,0
330,Atlanta Hawks,Memphis Grizzlies,77,96,0
331,Orlando Magic,Cleveland Cavaliers,102,94,0
332,Denver Nuggets,Los Angeles Lakers,89,93,0
333,Oklahoma City Thunder,Memphis Grizzlies,101,94,0
334,Philadelphia Sixers,Miami Heat,79,99,0
335,Houston Rockets,Phoenix Suns,99,81,0
336,Toronto Raptors,Washington Wizards,106,89,0
337,Detroit Pistons,Milwaukee Bucks,88,80,0
338,Boston Celtics,New York Knicks,91,89,0
339,Dallas Mavericks,Indiana Pacers,87,98,0
340,New Jersey Nets,Minnesota Timberwolves,105,108,0
341,Minnesota Timberwolves,Houston Rockets,100,91,0
342,Utah Jazz,Los Angeles Lakers,96,87,0
343,San Antonio Spurs,Oklahoma City Thunder,107,96,0
344,Indiana Pacers,Orlando Magic,81,85,0
345,Atlanta Hawks,Philadelphia Sixers,87,98,0
346,Milwaukee Bucks,Chicago Bulls,90,113,0
347,Portland Trail Blazers,Denver Nuggets,117,97,0
348,Sacramento Kings,Golden State Warriors,114,106,1
349,New York Knicks,New Jersey Nets,99,92,0
350,Phoenix Suns,Charlotte Bobcats,95,89,0
351,Cleveland Cavaliers,Dallas Mavericks,91,88,0
352,Washington Wizards,Los Angeles Clippers,81,107,0
353,Detroit Pistons,New Orleans Hornets,89,87,0
354,Miami Heat,Toronto Raptors,95,89,0
355,Boston Celtics,Memphis Grizzlies,98,80,0
356,New Jersey Nets,Chicago Bulls,87,108,0
357,Denver Nuggets,Houston Rockets,90,99,0
358,New Orleans Hornets,Sacramento Kings,92,100,0
359,Washington Wizards,Toronto Raptors,111,108,1
360,Portland Trail Blazers,Oklahoma City Thunder,107,111,1
361,Memphis Grizzlies,San Antonio Spurs,84,89,0
362,Orlando Magic,Los Angeles Clippers,102,107,1
363,Philadelphia Sixers,Los Angeles Lakers,95,90,0
364,Atlanta Hawks,Phoenix Suns,90,99,0
365,New York Knicks,Utah Jazz,99,88,0
366,Boston Celtics,Charlotte Bobcats,94,84,0
367,Miami Heat,Cleveland Cavaliers,107,91,0
368,Golden State Warriors,Oklahoma City Thunder,116,119,0
369,Minnesota Timberwolves,Sacramento Kings,86,84,0
370,Milwaukee Bucks,Phoenix Suns,105,107,0
371,Indiana Pacers,Utah Jazz,104,99,0
372,Denver Nuggets,Dallas Mavericks,95,105,0
373,New Jersey Nets,Detroit Pistons,92,99,0
374,Portland Trail Blazers,Houston Rockets,96,103,0
375,Atlanta Hawks,Indiana Pacers,97,87,0
376,Toronto Raptors,Milwaukee Bucks,99,105,0
377,Memphis Grizzlies,Minnesota Timberwolves,85,80,0
378,Washington Wizards,New York Knicks,93,107,0
379,Orlando Magic,Miami Heat,102,89,0
380,New Orleans Hornets,Chicago Bulls,67,90,0
381,Cleveland Cavaliers,Los Angeles Clippers,99,92,0
382,Philadelphia Sixers,San Antonio Spurs,90,100,0
383,Denver Nuggets,Golden State Warriors,101,109,0
384,Phoenix Suns,Houston Rockets,89,96,0
385,Sacramento Kings,Oklahoma City Thunder,106,101,0
386,Boston Celtics,Los Angeles Lakers,87,88,1
387,Charlotte Bobcats,Chicago Bulls,64,95,0
388,Minnesota Timberwolves,Dallas Mavericks,97,104,0
389,Detroit Pistons,New Jersey Nets,109,92,0
390,New Orleans Hornets,Portland Trail Blazers,86,94,0
391,Orlando Magic,Atlanta Hawks,87,89,1
392,Toronto Raptors,Boston Celtics,86,74,0
393,Washington Wizards,Miami Heat,89,106,0
394,Cleveland Cavaliers,Milwaukee Bucks,112,113,1
395,Utah Jazz,Oklahoma City Thunder,87,101,0
396,Memphis Grizzlies,Indiana Pacers,98,92,0
397,Philadelphia Sixers,Los Angeles Clippers,77,78,0
398,New York Knicks,Los Angeles Lakers,92,85,0
399,Milwaukee Bucks,Orlando Magic,94,99,0
400,Cleveland Cavaliers,Philadelphia Sixers,84,99,0
401,Dallas Mavericks,Portland Trail Blazers,97,94,1
402,Sacramento Kings,Phoenix Suns,84,98,0
403,Indiana Pacers,Denver Nuggets,109,113,0
404,Charlotte Bobcats,Los Angeles Clippers,86,111,0
405,Minnesota Timberwolves,New York Knicks,98,100,0
406,New Jersey Nets,San Antonio Spurs,89,103,0
407,Boston Celtics,Chicago Bulls,95,91,0
408,Golden State Warriors,Houston Rockets,106,97,0
409,Memphis Grizzlies,Utah Jazz,88,98,0
410,Detroit Pistons,Washington Wizards,77,98,0
411,Atlanta Hawks,Miami Heat,87,107,0
412,Toronto Raptors,Los Angeles Lakers,92,94,0
413,Dallas Mavericks,Los Angeles Clippers,96,92,0
414,Milwaukee Bucks,Miami Heat,96,114,0
415,Charlotte Bobcats,Philadelphia Sixers,89,98,0
416,New Orleans Hornets,Utah Jazz,86,80,0
417,Golden State Warriors,Phoenix Suns,102,96,0
418,Orlando Magic,Minnesota Timberwolves,102,89,0
419,Indiana Pacers,Miami Heat,90,105,0
420,Denver Nuggets,Phoenix Suns,109,92,0
421,Memphis Grizzlies,Houston Rockets,93,83,0
422,Toronto Raptors,New York Knicks,87,90,0
423,Oklahoma City Thunder,Utah Jazz,111,85,0
424,Los Angeles Lakers,Atlanta Hawks,86,78,0
425,Detroit Pistons,San Antonio Spurs,95,99,0
426,Chicago Bulls,Sacramento Kings,121,115,0
427,Portland Trail Blazers,Washington Wizards,109,124,0
428,Dallas Mavericks,Denver Nuggets,102,84,0
429,Boston Celtics,Detroit Pistons,88,98,0
430,Houston Rockets,Oklahoma City Thunder,96,95,0
431,Orlando Magic,Philadelphia Sixers,103,87,0
432,Golden State Warriors,Portland Trail Blazers,91,93,0
433,Cleveland Cavaliers,Indiana Pacers,98,87,0
434,Phoenix Suns,Atlanta Hawks,99,101,0
435,Minnesota Timberwolves,Charlotte Bobcats,102,90,0
436,New Jersey Nets,Memphis Grizzlies,100,105,0
437,Milwaukee Bucks,New Orleans Hornets,89,92,0
438,Toronto Raptors,San Antonio Spurs,106,113,0
439,New York Knicks,Sacramento Kings,100,85,0
440,Los Angeles Clippers,Washington Wizards,102,84,0
441,Chicago Bulls,Boston Celtics,89,80,0
442,Portland Trail Blazers,Los Angeles Clippers,71,74,0
443,Indiana Pacers,New Jersey Nets,93,88,0
444,Toronto Raptors,Charlotte Bobcats,91,98,0
445,Memphis Grizzlies,Denver Nuggets,103,102,0
446,Oklahoma City Thunder,Golden State Warriors,110,87,0
447,Cleveland Cavaliers,Miami Heat,87,111,0
448,Orlando Magic,Milwaukee Bucks,94,85,0
449,Houston Rockets,Minnesota Timberwolves,98,111,0
450,Los Angeles Lakers,Phoenix Suns,111,99,0
451,Philadelphia Sixers,Dallas Mavericks,75,82,0
452,New York Knicks,New Orleans Hornets,85,89,0
453,Detroit Pistons,Sacramento Kings,114,108,0
454,Utah Jazz,Washington Wizards,114,100,0
455,Memphis Grizzlies,Golden State Warriors,104,103,0
456,Chicago Bulls,New Jersey Nets,85,97,0
457,Los Angeles Clippers,San Antonio Spurs,100,103,1
458,Portland Trail Blazers,Atlanta Hawks,97,77,0
459,Detroit Pistons,Boston Celtics,96,81,0
460,Indiana Pacers,Charlotte Bobcats,108,73,0
461,New Jersey Nets,Milwaukee Bucks,85,92,0
462,Houston Rockets,Utah Jazz,101,85,0
463,Oklahoma City Thunder,Denver Nuggets,124,118,1
464,Phoenix Suns,Los Angeles Lakers,102,90,0
465,Miami Heat,Orlando Magic,90,78,0
466,New York Knicks,Dallas Mavericks,104,97,0
467,Minnesota Timberwolves,Philadelphia Sixers,92,91,0
468,Cleveland Cavaliers,Sacramento Kings,93,92,0
469,Chicago Bulls,Atlanta Hawks,90,79,0
470,Oklahoma City Thunder,New Orleans Hornets,101,93,0
471,Milwaukee Bucks,Orlando Magic,90,93,0
472,Los Angeles Lakers,Portland Trail Blazers,103,92,0
473,Utah Jazz,San Antonio Spurs,102,106,0
474,Golden State Warriors,Los Angeles Clippers,104,97,0
475,Houston Rockets,Memphis Grizzlies,97,93,0
476,Denver Nuggets,Minnesota Timberwolves,103,101,1
477,New York Knicks,New Jersey Nets,92,100,0
478,Dallas Mavericks,Boston Celtics,89,73,0
479,Phoenix Suns,Washington Wizards,104,88,0
480,Portland Trail Blazers,San Antonio Spurs,137,97,0
481,Cleveland Cavaliers,Detroit Pistons,101,100,0
482,Indiana Pacers,New Orleans Hornets,117,108,1
483,Memphis Grizzlies,Philadelphia Sixers,89,76,0
484,Miami Heat,Sacramento Kings,120,108,0
485,New York Knicks,Atlanta Hawks,99,82,0
486,Los Angeles Clippers,Denver Nuggets,103,95,0
487,Toronto Raptors,Detroit Pistons,103,93,0
488,Charlotte Bobcats,Indiana Pacers,88,102,0
489,Dallas Mavericks,Los Angeles Lakers,91,96,0
490,New Jersey Nets,Orlando Magic,91,108,0
491,Phoenix Suns,Golden State Warriors,104,106,0
492,Chicago Bulls,Milwaukee Bucks,110,91,0
493,Minnesota Timberwolves,Utah Jazz,100,98,0
494,Oklahoma City Thunder,Boston Celtics,119,104,0
495,Cleveland Cavaliers,New Orleans Hornets,84,89,0
496,Houston Rockets,Philadelphia Sixers,93,87,0
497,Washington Wizards,Sacramento Kings,107,115,0
498,Oklahoma City Thunder,Los Angeles Lakers,100,85,0
499,Miami Heat,New York Knicks,102,88,0
500,Denver Nuggets,San Antonio Spurs,99,114,0
501,Atlanta Hawks,Orlando Magic,83,78,0
502,Cleveland Cavaliers,Boston Celtics,83,86,0
503,Los Angeles Clippers,Minnesota Timberwolves,97,109,0
504,Detroit Pistons,Philadelphia Sixers,68,97,0
505,Sacramento Kings,Utah Jazz,103,96,0
506,Milwaukee Bucks,Washington Wizards,119,118,0
507,Indiana Pacers,Golden State Warriors,102,78,0
508,Dallas Mavericks,New Jersey Nets,92,93,0
509,Chicago Bulls,New Orleans Hornets,99,95,0
510,Houston Rockets,Toronto Raptors,88,85,0
511,Washington Wizards,Orlando Magic,95,102,0
512,Denver Nuggets,Portland Trail Blazers,104,95,0
