,homeTeam,awayTeam,homeScore,awayScore,OT
511,Chicago Bulls,Houston Rockets,114,105,0
512,Memphis Grizzlies,New York Knicks,105,83,0
513,Minnesota Timberwolves,Denver Nuggets,101,110,0
514,New Orleans Pelicans,Washington Wizards,85,92,0
515,Utah Jazz,Indiana Pacers,101,105,0
516,Portland Trail Blazers,Los Angeles Lakers,98,94,0
517,Golden State Warriors,Oklahoma City Thunder,117,91,0
518,Los Angeles Clippers,Atlanta Hawks,98,107,0
519,Milwaukee Bucks,Phoenix Suns,96,102,0
520,San Antonio Spurs,Detroit Pistons,104,105,0
521,Charlotte Hornets,New Orleans Pelicans,98,94,0
522,Cleveland Cavaliers,Houston Rockets,93,105,0
523,Philadelphia Sixers,Milwaukee Bucks,77,97,0
524,Washington Wizards,New York Knicks,101,91,0
525,Atlanta Hawks,Memphis Grizzlies,96,86,0
526,Brooklyn Nets,Boston Celtics,81,89,0
527,Chicago Bulls,Utah Jazz,77,97,0
528,Dallas Mavericks,Detroit Pistons,95,108,0
529,Denver Nuggets,Orlando Magic,93,90,0
530,Minnesota Timberwolves,Phoenix Suns,111,113,0
531,Sacramento Kings,Oklahoma City Thunder,104,83,0
532,Golden State Warriors,Indiana Pacers,117,102,0
533,Los Angeles Clippers,Los Angeles Lakers,114,89,0
534,Toronto Raptors,Charlotte Hornets,95,103,0
535,New York Knicks,Houston Rockets,96,120,0
536,Portland Trail Blazers,Miami Heat,99,83,0
537,Indiana Pacers,Boston Celtics,107,103,1
538,Brooklyn Nets,Philadelphia Sixers,88,90,0
539,Detroit Pistons,Atlanta Hawks,103,106,0
540,New Orleans Pelicans,Memphis Grizzlies,106,95,0
541,Oklahoma City Thunder,Utah Jazz,99,94,0
542,Washington Wizards,Chicago Bulls,102,86,0
543,Milwaukee Bucks,Minnesota Timberwolves,98,84,0
544,San Antonio Spurs,Phoenix Suns,100,95,0
545,Sacramento Kings,Denver Nuggets,108,118,0
546,Golden State Warriors,Cleveland Cavaliers,112,94,0
547,Los Angeles Lakers,Orlando Magic,101,84,0
548,New York Knicks,Charlotte Hornets,82,110,0
549,Los Angeles Clippers,Dallas Mavericks,120,100,0
550,Detroit Pistons,Brooklyn Nets,98,93,0
551,Philadelphia Sixers,Indiana Pacers,93,92,0
552,Toronto Raptors,Boston Celtics,109,96,0
553,Chicago Bulls,Milwaukee Bucks,95,87,0
554,Houston Rockets,Utah Jazz,97,82,0
555,Minnesota Timberwolves,San Antonio Spurs,93,108,0
556,Portland Trail Blazers,Orlando Magic,103,92,0
557,Atlanta Hawks,Washington Wizards,120,89,0
558,Los Angeles Clippers,Miami Heat,90,104,0
559,Memphis Grizzlies,Phoenix Suns,122,110,1
560,Sacramento Kings,Cleveland Cavaliers,103,84,0
561,Los Angeles Lakers,Portland Trail Blazers,94,106,0
562,Boston Celtics,New Orleans Pelicans,108,100,0
563,Brooklyn Nets,Houston Rockets,99,113,0
564,Toronto Raptors,Detroit Pistons,111,114,0
565,Chicago Bulls,Orlando Magic,114,121,0
566,Indiana Pacers,Minnesota Timberwolves,101,110,0
567,Philadelphia Sixers,Atlanta Hawks,87,105,0
568,Washington Wizards,San Antonio Spurs,101,93,0
569,Phoenix Suns,Cleveland Cavaliers,107,100,0
570,Utah Jazz,Golden State Warriors,105,116,0
571,Sacramento Kings,Dallas Mavericks,104,108,1
572,Los Angeles Lakers,Miami Heat,75,78,0
573,Charlotte Hornets,San Antonio Spurs,93,98,0
574,Orlando Magic,Houston Rockets,120,113,0
575,Brooklyn Nets,Memphis Grizzlies,92,103,0
576,Detroit Pistons,New Orleans Pelicans,94,105,0
577,Toronto Raptors,Philadelphia Sixers,100,84,0
578,Chicago Bulls,Washington Wizards,99,105,0
579,Boston Celtics,Atlanta Hawks,91,105,0
580,Denver Nuggets,Dallas Mavericks,114,107,0
581,Golden State Warriors,Miami Heat,104,89,0
582,Portland Trail Blazers,Los Angeles Clippers,94,100,0
583,Houston Rockets,Oklahoma City Thunder,112,101,0
584,Milwaukee Bucks,New York Knicks,95,79,0
585,Los Angeles Lakers,Cleveland Cavaliers,102,109,0
586,Washington Wizards,Brooklyn Nets,80,102,0
587,Boston Celtics,Chicago Bulls,103,119,0
588,Toronto Raptors,Atlanta Hawks,89,110,0
589,Oklahoma City Thunder,Golden State Warriors,127,115,0
590,Dallas Mavericks,Denver Nuggets,97,89,0
591,San Antonio Spurs,Portland Trail Blazers,110,96,0
592,Phoenix Suns,Minnesota Timberwolves,110,99,0
593,Utah Jazz,Los Angeles Lakers,94,85,0
594,Sacramento Kings,Miami Heat,83,95,0
595,Los Angeles Clippers,Cleveland Cavaliers,121,126,0
596,Indiana Pacers,Detroit Pistons,96,98,0
597,Orlando Magic,Memphis Grizzlies,96,106,0
598,Philadelphia Sixers,New Orleans Pelicans,96,81,0
599,Charlotte Hornets,Indiana Pacers,80,71,1
600,Detroit Pistons,Philadelphia Sixers,107,89,0
601,Chicago Bulls,Atlanta Hawks,99,107,0
602,Houston Rockets,Golden State Warriors,106,131,0
603,Memphis Grizzlies,Portland Trail Blazers,102,98,0
604,Brooklyn Nets,Washington Wizards,90,99,0
605,Denver Nuggets,Minnesota Timberwolves,105,113,0
606,Sacramento Kings,Los Angeles Clippers,108,117,0
607,Toronto Raptors,New Orleans Pelicans,93,95,0
608,Orlando Magic,Oklahoma City Thunder,99,127,0
609,San Antonio Spurs,Utah Jazz,89,69,0
610,Charlotte Hornets,Minnesota Timberwolves,105,80,0
611,Washington Wizards,Philadelphia Sixers,111,76,0
612,Atlanta Hawks,Detroit Pistons,93,82,0
613,Los Angeles Clippers,Boston Celtics,102,93,0
614,Golden State Warriors,Denver Nuggets,122,79,0
615,Memphis Grizzlies,Dallas Mavericks,95,103,0
616,Houston Rockets,Indiana Pacers,110,98,0
617,New York Knicks,New Orleans Pelicans,99,92,0
618,Milwaukee Bucks,Toronto Raptors,89,92,0
619,Cleveland Cavaliers,Chicago Bulls,108,94,0
620,Portland Trail Blazers,Sacramento Kings,98,94,0
621,Phoenix Suns,Los Angeles Lakers,115,100,0
622,Miami Heat,Oklahoma City Thunder,86,94,0
623,Denver Nuggets,San Antonio Spurs,99,109,0
624,Charlotte Hornets,Miami Heat,78,76,0
625,Cleveland Cavaliers,Utah Jazz,106,92,0
626,Philadelphia Sixers,New York Knicks,91,98,0
627,Atlanta Hawks,Indiana Pacers,110,91,0
628,Detroit Pistons,Orlando Magic,128,118,0
629,Memphis Grizzlies,Toronto Raptors,92,86,0
630,Minnesota Timberwolves,Dallas Mavericks,75,98,0
631,New Orleans Pelicans,Los Angeles Lakers,96,80,0
632,Washington Wizards,Oklahoma City Thunder,103,105,1
633,Phoenix Suns,Portland Trail Blazers,118,113,0
634,Sacramento Kings,Brooklyn Nets,100,103,0
635,Golden State Warriors,Houston Rockets,126,113,0
636,Chicago Bulls,San Antonio Spurs,104,81,0
637,Milwaukee Bucks,Utah Jazz,99,101,0
638,Portland Trail Blazers,Boston Celtics,89,90,0
639,Los Angeles Clippers,Brooklyn Nets,123,84,0
640,Philadelphia Sixers,Toronto Raptors,86,91,0
641,Atlanta Hawks,Oklahoma City Thunder,103,93,0
642,Cleveland Cavaliers,Charlotte Hornets,129,90,0
643,Miami Heat,Indiana Pacers,89,87,0
644,New York Knicks,Orlando Magic,113,106,0
645,Dallas Mavericks,Chicago Bulls,98,102,0
646,Minnesota Timberwolves,New Orleans Pelicans,84,92,0
647,San Antonio Spurs,Los Angeles Lakers,99,85,0
648,Denver Nuggets,Boston Celtics,99,100,0
649,Phoenix Suns,Houston Rockets,111,113,0
650,Golden State Warriors,Sacramento Kings,126,101,0
651,Charlotte Hornets,New York Knicks,76,71,0
652,Milwaukee Bucks,Detroit Pistons,101,86,0
653,Memphis Grizzlies,Philadelphia Sixers,101,83,0
654,Utah Jazz,Brooklyn Nets,108,73,0
655,Portland Trail Blazers,Washington Wizards,103,96,0
656,Chicago Bulls,Miami Heat,84,96,0
657,Cleveland Cavaliers,Oklahoma City Thunder,108,98,0
658,Phoenix Suns,Los Angeles Clippers,100,120,0
659,New Orleans Pelicans,Dallas Mavericks,109,106,0
660,Atlanta Hawks,Minnesota Timberwolves,112,100,0
661,Orlando Magic,Indiana Pacers,99,106,0
662,San Antonio Spurs,Milwaukee Bucks,101,95,0
663,Toronto Raptors,Detroit Pistons,114,110,0
664,Golden State Warriors,Boston Celtics,114,111,0
665,Denver Nuggets,Washington Wizards,115,117,1
666,Los Angeles Lakers,Houston Rockets,87,99,0
667,Memphis Grizzlies,Orlando Magic,103,94,0
668,New Orleans Pelicans,Philadelphia Sixers,99,74,0
669,Oklahoma City Thunder,Minnesota Timberwolves,92,84,0
670,Utah Jazz,Boston Celtics,90,99,0
671,Los Angeles Clippers,Denver Nuggets,102,98,0
672,Indiana Pacers,Toronto Raptors,91,104,0
673,Detroit Pistons,Cleveland Cavaliers,95,103,0
674,Miami Heat,Milwaukee Bucks,102,109,0
675,Dallas Mavericks,Memphis Grizzlies,90,109,0
676,Golden State Warriors,Chicago Bulls,111,113,1
677,Los Angeles Lakers,Washington Wizards,92,98,0
678,Cleveland Cavaliers,Portland Trail Blazers,99,94,0
679,Philadelphia Sixers,Detroit Pistons,89,69,0
680,Atlanta Hawks,Brooklyn Nets,113,102,0
681,Toronto Raptors,Sacramento Kings,119,102,0
682,Houston Rockets,Dallas Mavericks,99,94,0
683,Minnesota Timberwolves,Boston Celtics,110,98,0
684,New Orleans Pelicans,Denver Nuggets,85,93,0
685,New York Knicks,Oklahoma City Thunder,100,92,0
686,San Antonio Spurs,Charlotte Hornets,95,86,0
687,Utah Jazz,Los Angeles Clippers,89,94,0
688,Phoenix Suns,Washington Wizards,106,98,0
689,Orlando Magic,Milwaukee Bucks,100,115,0
690,Memphis Grizzlies,Denver Nuggets,99,69,0
691,Indiana Pacers,New York Knicks,103,82,0
692,Los Angeles Lakers,Chicago Bulls,123,118,1
693,Philadelphia Sixers,Minnesota Timberwolves,103,94,0
694,Atlanta Hawks,Portland Trail Blazers,105,99,0
695,Boston Celtics,Houston Rockets,87,93,0
696,Brooklyn Nets,Toronto Raptors,122,127,1
697,Cleveland Cavaliers,Sacramento Kings,101,90,0
698,New Orleans Pelicans,Los Angeles Clippers,108,103,0
699,Miami Heat,Dallas Mavericks,72,93,0
700,Utah Jazz,Golden State Warriors,110,100,0
701,Phoenix Suns,Chicago Bulls,99,93,0
702,Indiana Pacers,Sacramento Kings,94,99,0
703,Orlando Magic,Dallas Mavericks,93,108,0
704,Washington Wizards,Toronto Raptors,116,120,1
705,Atlanta Hawks,Philadelphia Sixers,91,85,0
706,Detroit Pistons,Houston Rockets,114,101,0
707,Memphis Grizzlies,Oklahoma City Thunder,85,74,0
708,Minnesota Timberwolves,Cleveland Cavaliers,90,106,0
709,Milwaukee Bucks,Portland Trail Blazers,95,88,0
710,Denver Nuggets,Charlotte Hornets,86,104,0
711,San Antonio Spurs,Los Angeles Clippers,85,105,0
712,Golden State Warriors,Phoenix Suns,106,87,0
713,Boston Celtics,Miami Heat,75,83,0
714,New York Knicks,Los Angeles Lakers,92,80,0
715,Cleveland Cavaliers,Philadelphia Sixers,97,84,0
716,Washington Wizards,Charlotte Hornets,88,92,0
717,Brooklyn Nets,Los Angeles Clippers,102,100,0
718,Toronto Raptors,Milwaukee Bucks,75,82,0
719,New Orleans Pelicans,Atlanta Hawks,115,100,0
720,Oklahoma City Thunder,Orlando Magic,104,97,0
721,Dallas Mavericks,Minnesota Timberwolves,100,94,0
722,Phoenix Suns,Memphis Grizzlies,101,102,0
723,Philadelphia Sixers,Denver Nuggets,105,98,0
724,Detroit Pistons,Miami Heat,108,91,0
725,New York Knicks,Boston Celtics,97,108,0
726,Portland Trail Blazers,Utah Jazz,103,102,0
727,Sacramento Kings,Golden State Warriors,96,121,0
728,Indiana Pacers,Detroit Pistons,114,109,0
729,Atlanta Hawks,Washington Wizards,105,96,0
730,Boston Celtics,Denver Nuggets,104,100,0
731,Toronto Raptors,Brooklyn Nets,93,109,0
732,Houston Rockets,Chicago Bulls,101,90,0
733,Milwaukee Bucks,Los Angeles Lakers,113,105,1
734,Minnesota Timberwolves,Miami Heat,102,101,0
735,New Orleans Pelicans,Oklahoma City Thunder,91,102,0
736,San Antonio Spurs,Orlando Magic,110,103,0
737,Utah Jazz,Memphis Grizzlies,90,100,0
738,Golden State Warriors,Dallas Mavericks,128,114,0
739,Charlotte Hornets,Washington Wizards,94,87,0
740,Cleveland Cavaliers,Los Angeles Clippers,105,94,0
741,Sacramento Kings,Dallas Mavericks,78,101,0
742,Portland Trail Blazers,Phoenix Suns,108,87,0
743,Brooklyn Nets,New York Knicks,92,88,0
744,Indiana Pacers,Cleveland Cavaliers,103,99,0
745,Orlando Magic,Los Angeles Lakers,103,97,1
746,Atlanta Hawks,Golden State Warriors,124,116,0
747,Boston Celtics,Philadelphia Sixers,107,96,0
748,Detroit Pistons,Denver Nuggets,98,88,0
749,Toronto Raptors,Los Angeles Clippers,123,107,0
750,Houston Rockets,Milwaukee Bucks,117,111,0
751,Minnesota Timberwolves,Memphis Grizzlies,90,89,0
752,Oklahoma City Thunder,New Orleans Pelicans,113,116,0
753,Phoenix Suns,Utah Jazz,100,93,0
754,San Antonio Spurs,Miami Heat,98,85,0
755,New Orleans Pelicans,Chicago Bulls,72,107,0
756,Washington Wizards,Brooklyn Nets,114,77,0
757,New York Knicks,Golden State Warriors,92,106,0
758,Philadelphia Sixers,Charlotte Hornets,89,81,0
759,Dallas Mavericks,Portland Trail Blazers,111,101,1
760,Milwaukee Bucks,Boston Celtics,96,93,0
761,Utah Jazz,Sacramento Kings,102,90,0
762,Oklahoma City Thunder,Los Angeles Clippers,131,108,0
763,Cleveland Cavaliers,Los Angeles Lakers,120,105,0
764,Memphis Grizzlies,Atlanta Hawks,94,88,0
765,Charlotte Hornets,Indiana Pacers,102,103,0
766,Detroit Pistons,Minnesota Timberwolves,101,112,0
767,Orlando Magic,Chicago Bulls,97,98,0
768,Houston Rockets,Portland Trail Blazers,98,109,0
769,Toronto Raptors,San Antonio Spurs,87,82,0
770,Sacramento Kings,Phoenix Suns,85,83,0
771,Indiana Pacers,San Antonio Spurs,93,95,0
772,Philadelphia Sixers,Golden State Warriors,84,89,0
773,Washington Wizards,Orlando Magic,96,80,0
774,Miami Heat,New York Knicks,109,95,0
775,Milwaukee Bucks,Brooklyn Nets,103,97,0
776,Minnesota Timberwolves,Atlanta Hawks,105,117,0
777,New Orleans Pelicans,Utah Jazz,96,100,0
778,Dallas Mavericks,Los Angeles Clippers,98,115,0
779,Denver Nuggets,Oklahoma City Thunder,114,124,0
780,Charlotte Hornets,Detroit Pistons,78,106,0
781,Phoenix Suns,Houston Rockets,118,127,0
782,Chicago Bulls,Sacramento Kings,104,86,0
783,Memphis Grizzlies,Brooklyn Nets,95,86,0
784,Los Angeles Lakers,Denver Nuggets,96,106,0
785,Orlando Magic,New York Knicks,89,83,0
786,Boston Celtics,Atlanta Hawks,89,88,0
787,Detroit Pistons,San Antonio Spurs,87,104,0
788,Toronto Raptors,Washington Wizards,95,93,0
789,Milwaukee Bucks,Sacramento Kings,111,103,0
790,Minnesota Timberwolves,Golden State Warriors,91,94,0
791,New Orleans Pelicans,Indiana Pacers,93,106,0
792,Oklahoma City Thunder,Memphis Grizzlies,105,89,0
793,Cleveland Cavaliers,Miami Heat,113,93,0
794,Dallas Mavericks,Utah Jazz,87,82,0
795,Portland Trail Blazers,Los Angeles Lakers,102,86,0
796,Los Angeles Clippers,Houston Rockets,110,95,0
797,Chicago Bulls,Cleveland Cavaliers,113,98,0
798,Oklahoma City Thunder,Dallas Mavericks,104,89,0
799,Los Angeles Clippers,San Antonio Spurs,119,115,0
800,Orlando Magic,New Orleans Pelicans,95,84,0
801,Philadelphia Sixers,Indiana Pacers,95,106,0
802,Atlanta Hawks,Toronto Raptors,80,105,0
803,Detroit Pistons,Chicago Bulls,100,91,0
804,New York Knicks,Miami Heat,87,111,0
805,Minnesota Timberwolves,Phoenix Suns,111,109,0
806,Washington Wizards,Cleveland Cavaliers,89,127,0
807,Dallas Mavericks,Houston Rockets,111,100,0
808,Milwaukee Bucks,Denver Nuggets,89,81,0
809,Utah Jazz,Portland Trail Blazers,92,76,0
810,Sacramento Kings,Boston Celtics,109,101,0
811,Golden State Warriors,San Antonio Spurs,110,99,0
812,Los Angeles Lakers,Brooklyn Nets,105,114,0
813,Charlotte Hornets,Oklahoma City Thunder,103,110,0
814,Miami Heat,New Orleans Pelicans,91,105,0
815,Chicago Bulls,Phoenix Suns,112,107,0
816,Houston Rockets,Toronto Raptors,98,76,0
817,Los Angeles Clippers,Sacramento Kings,126,99,0
818,New York Knicks,Cleveland Cavaliers,83,101,0
819,Milwaukee Bucks,Atlanta Hawks,86,97,0
820,Detroit Pistons,Washington Wizards,106,89,0
821,Indiana Pacers,Golden State Warriors,104,98,0
822,Orlando Magic,Philadelphia Sixers,103,98,0
823,Oklahoma City Thunder,Denver Nuggets,119,94,0
824,Dallas Mavericks,Charlotte Hornets,92,81,0
825,Portland Trail Blazers,Memphis Grizzlies,92,98,0
826,Los Angeles Lakers,Boston Celtics,118,111,1
827,Miami Heat,Philadelphia Sixers,119,108,0
828,Chicago Bulls,Milwaukee Bucks,87,71,0
829,Houston Rockets,Minnesota Timberwolves,113,102,0
830,New Orleans Pelicans,Toronto Raptors,100,97,0
831,Denver Nuggets,Brooklyn Nets,82,110,0
832,Phoenix Suns,Boston Celtics,110,115,0
833,Utah Jazz,San Antonio Spurs,90,81,0
834,Los Angeles Clippers,Memphis Grizzlies,87,90,0
835,Washington Wizards,Golden State Warriors,107,114,0
836,Detroit Pistons,Cleveland Cavaliers,93,102,0
837,Oklahoma City Thunder,Indiana Pacers,105,92,0
838,Dallas Mavericks,Toronto Raptors,99,92,0
839,Houston Rockets,Los Angeles Clippers,110,105,0
840,Milwaukee Bucks,Philadelphia Sixers,104,88,0
841,Minnesota Timberwolves,Washington Wizards,97,77,0
842,New Orleans Pelicans,Brooklyn Nets,102,96,0
843,Denver Nuggets,Phoenix Suns,96,110,0
844,Utah Jazz,Los Angeles Lakers,97,100,0
845,Sacramento Kings,Memphis Grizzlies,102,90,0
846,Portland Trail Blazers,San Antonio Spurs,111,95,0
847,Orlando Magic,Miami Heat,90,93,1
848,Atlanta Hawks,Dallas Mavericks,104,87,0
849,Boston Celtics,New York Knicks,115,94,0
850,Chicago Bulls,Charlotte Hornets,86,98,0
851,Cleveland Cavaliers,Golden State Warriors,110,99,0
852,Phoenix Suns,Oklahoma City Thunder,117,113,1
853,Indiana Pacers,Cleveland Cavaliers,93,86,0
854,Philadelphia Sixers,Washington Wizards,89,81,0
855,Atlanta Hawks,Orlando Magic,95,88,0
856,Boston Celtics,Charlotte Hornets,106,98,0
857,Detroit Pistons,New York Knicks,115,121,1
858,Toronto Raptors,Golden State Warriors,89,113,0
859,Chicago Bulls,Minnesota Timberwolves,96,89,0
860,Houston Rockets,Brooklyn Nets,102,98,0
861,Memphis Grizzlies,Los Angeles Clippers,79,97,0
862,New Orleans Pelicans,Miami Heat,104,102,0
863,Denver Nuggets,Utah Jazz,82,104,0
864,Sacramento Kings,San Antonio Spurs,96,107,0
865,Los Angeles Lakers,Milwaukee Bucks,101,93,0
866,Portland Trail Blazers,Oklahoma City Thunder,115,112,0
867,Washington Wizards,Detroit Pistons,99,95,0
868,Miami Heat,Atlanta Hawks,91,93,0
869,New York Knicks,Toronto Raptors,103,98,0
870,Minnesota Timberwolves,Memphis Grizzlies,97,101,0
871,Dallas Mavericks,Brooklyn Nets,94,104,0
872,Phoenix Suns,San Antonio Spurs,74,101,0
873,Utah Jazz,Milwaukee Bucks,82,75,0
874,Chicago Bulls,Los Angeles Clippers,86,96,0
875,Los Angeles Lakers,Oklahoma City Thunder,101,108,0
876,Sacramento Kings,Portland Trail Blazers,99,110,0
877,Boston Celtics,Golden State Warriors,101,106,0
878,Indiana Pacers,Philadelphia Sixers,94,74,0
879,Orlando Magic,Charlotte Hornets,83,98,0
880,Houston Rockets,Cleveland Cavaliers,105,103,1
881,Denver Nuggets,New Orleans Pelicans,92,99,0
882,Philadelphia Sixers,Toronto Raptors,103,114,0
883,Brooklyn Nets,Golden State Warriors,110,108,0
884,Miami Heat,Phoenix Suns,115,98,0
885,Minnesota Timberwolves,Los Angeles Clippers,105,110,0
886,Dallas Mavericks,New Orleans Pelicans,102,93,0
887,Charlotte Hornets,Los Angeles Lakers,104,103,0
888,Cleveland Cavaliers,Boston Celtics,110,79,0
889,Atlanta Hawks,Houston Rockets,104,96,0
890,Chicago Bulls,Washington Wizards,97,92,0
891,Memphis Grizzlies,Utah Jazz,82,93,0
892,Denver Nuggets,Milwaukee Bucks,106,95,0
893,New York Knicks,Sacramento Kings,86,124,0
894,Indiana Pacers,New York Knicks,105,82,0
895,Orlando Magic,Phoenix Suns,100,105,0
896,Boston Celtics,Utah Jazz,85,84,0
897,Brooklyn Nets,Charlotte Hornets,91,115,0
898,Toronto Raptors,Cleveland Cavaliers,112,120,0
899,Houston Rockets,Memphis Grizzlies,100,102,0
900,Minnesota Timberwolves,Denver Nuggets,85,100,0
901,New Orleans Pelicans,Detroit Pistons,88,85,0
902,Oklahoma City Thunder,Philadelphia Sixers,123,118,1
903,Miami Heat,Los Angeles Lakers,100,94,0
904,San Antonio Spurs,Sacramento Kings,112,85,0
905,Golden State Warriors,Milwaukee Bucks,102,93,0
906,Los Angeles Clippers,Portland Trail Blazers,93,98,1
907,Chicago Bulls,Oklahoma City Thunder,108,105,0
908,Portland Trail Blazers,Dallas Mavericks,94,75,0
909,Charlotte Hornets,Toronto Raptors,103,94,0
910,Indiana Pacers,Chicago Bulls,98,84,0
911,Orlando Magic,Sacramento Kings,119,114,0
912,Philadelphia Sixers,Utah Jazz,83,89,0
913,Atlanta Hawks,Cleveland Cavaliers,106,97,0
914,Brooklyn Nets,Phoenix Suns,100,108,1
915,Houston Rockets,Detroit Pistons,103,93,0
916,Memphis Grizzlies,Los Angeles Lakers,97,90,0
917,New Orleans Pelicans,Boston Celtics,98,104,0
918,Washington Wizards,Miami Heat,99,97,0
919,San Antonio Spurs,Denver Nuggets,120,111,0
920,Golden State Warriors,Dallas Mavericks,104,89,0
921,New Orleans Pelicans,Memphis Grizzlies,95,89,0
922,Cleveland Cavaliers,Phoenix Suns,89,79,0
923,Miami Heat,Sacramento Kings,114,109,1
924,New York Knicks,Indiana Pacers,86,92,0
925,Philadelphia Sixers,Atlanta Hawks,92,84,0
926,Minnesota Timberwolves,Portland Trail Blazers,121,113,0
927,Milwaukee Bucks,Washington Wizards,91,85,0
928,Denver Nuggets,Houston Rockets,100,114,0
929,San Antonio Spurs,Chicago Bulls,116,105,0
930,Golden State Warriors,Los Angeles Clippers,106,98,0
931,Brooklyn Nets,Utah Jazz,88,95,0
932,Detroit Pistons,Charlotte Hornets,101,108,0
933,Orlando Magic,Boston Celtics,103,98,0
934,Oklahoma City Thunder,Toronto Raptors,108,104,0
935,Los Angeles Lakers,Dallas Mavericks,93,100,0
936,Charlotte Hornets,Washington Wizards,69,95,0
937,Atlanta Hawks,Sacramento Kings,130,105,0
938,Miami Heat,Boston Celtics,90,100,0
939,Chicago Bulls,Memphis Grizzlies,91,101,0
940,Milwaukee Bucks,New Orleans Pelicans,103,114,0
941,Denver Nuggets,New York Knicks,106,78,0
942,Phoenix Suns,Golden State Warriors,80,98,0
943,Los Angeles Clippers,Minnesota Timberwolves,89,76,0
944,Indiana Pacers,Orlando Magic,118,86,0
945,Brooklyn Nets,New Orleans Pelicans,91,111,0
946,Dallas Mavericks,Cleveland Cavaliers,94,127,0
947,San Antonio Spurs,Toronto Raptors,117,107,0
948,Utah Jazz,New York Knicks,87,82,0
949,Los Angeles Lakers,Detroit Pistons,93,85,0
950,Charlotte Hornets,Sacramento Kings,106,113,0
951,Philadelphia Sixers,Chicago Bulls,95,104,1
952,Boston Celtics,Memphis Grizzlies,95,92,0
953,Miami Heat,Brooklyn Nets,104,98,0
954,Milwaukee Bucks,Orlando Magic,97,91,0
955,Oklahoma City Thunder,Los Angeles Clippers,108,120,0
956,Denver Nuggets,Atlanta Hawks,115,102,0
957,Phoenix Suns,Minnesota Timberwolves,106,97,0
958,Golden State Warriors,Detroit Pistons,105,98,0
959,Portland Trail Blazers,Houston Rockets,105,100,0
960,Indiana Pacers,Milwaukee Bucks,109,103,1
961,Washington Wizards,Memphis Grizzlies,107,87,0
962,San Antonio Spurs,Cleveland Cavaliers,125,128,1
963,Utah Jazz,Houston Rockets,109,91,0
964,Los Angeles Lakers,New York Knicks,94,101,0
965,Charlotte Hornets,Chicago Bulls,101,91,0
966,Philadelphia Sixers,Sacramento Kings,114,107,0
967,Boston Celtics,Orlando Magic,95,88,0
968,Toronto Raptors,Miami Heat,102,92,0
969,Oklahoma City Thunder,Minnesota Timberwolves,113,99,0
970,Dallas Mavericks,Los Angeles Clippers,129,99,0
971,Denver Nuggets,Golden State Warriors,114,103,0
972,Phoenix Suns,Atlanta Hawks,87,96,0
973,Portland Trail Blazers,Detroit Pistons,118,99,0
974,Indiana Pacers,Boston Celtics,89,93,0
975,Washington Wizards,Sacramento Kings,113,97,0
976,Philadelphia Sixers,Brooklyn Nets,87,94,0
977,Memphis Grizzlies,Milwaukee Bucks,96,83,0
978,Utah Jazz,Detroit Pistons,88,85,0
979,Golden State Warriors,New York Knicks,125,94,0
980,Oklahoma City Thunder,Chicago Bulls,109,100,0
981,Los Angeles Clippers,Houston Rockets,98,100,0
982,New Orleans Pelicans,Denver Nuggets,111,118,1
983,Orlando Magic,Cleveland Cavaliers,108,123,0
984,San Antonio Spurs,Minnesota Timberwolves,123,97,0
985,Toronto Raptors,Portland Trail Blazers,97,113,0
986,Phoenix Suns,New York Knicks,102,89,0
987,Los Angeles Lakers,Atlanta Hawks,86,91,0
988,Indiana Pacers,Toronto Raptors,98,117,0
989,Washington Wizards,Portland Trail Blazers,105,97,0
990,Boston Celtics,Philadelphia Sixers,108,89,0
991,Memphis Grizzlies,Denver Nuggets,92,81,0
992,Minnesota Timberwolves,Brooklyn Nets,106,122,0
993,Miami Heat,Cleveland Cavaliers,106,92,0
994,Dallas Mavericks,Oklahoma City Thunder,119,115,0
995,Utah Jazz,Charlotte Hornets,94,66,0
996,Sacramento Kings,Atlanta Hawks,103,110,0
997,Golden State Warriors,Los Angeles Lakers,108,105,0
998,Detroit Pistons,Memphis Grizzlies,105,95,0
999,New York Knicks,San Antonio Spurs,104,100,1
1000,Houston Rockets,Orlando Magic,107,94,0
1001,New Orleans Pelicans,Milwaukee Bucks,85,84,0
1002,Los Angeles Clippers,Charlotte Hornets,99,92,0
1003,Cleveland Cavaliers,Brooklyn Nets,117,92,0
1004,Philadelphia Sixers,Detroit Pistons,94,83,0
1005,Miami Heat,Portland Trail Blazers,108,104,0
1006,Toronto Raptors,Minnesota Timberwolves,105,100,0
1007,Chicago Bulls,Indiana Pacers,103,86,0
1008,Milwaukee Bucks,San Antonio Spurs,103,114,0
1009,Oklahoma City Thunder,Boston Celtics,122,118,0
1010,Dallas Mavericks,Orlando Magic,107,102,0
1011,Sacramento Kings,Los Angeles Clippers,105,116,0
1012,Golden State Warriors,Atlanta Hawks,114,95,0
1013,Utah Jazz,Washington Wizards,84,88,0
1014,New York Knicks,Minnesota Timberwolves,92,95,1
1015,Houston Rockets,Denver Nuggets,118,108,0
1016,Phoenix Suns,New Orleans Pelicans,74,72,0
1017,Los Angeles Lakers,Utah Jazz,73,80,0
1018,Orlando Magic,Portland Trail Blazers,111,104,0
1019,Philadelphia Sixers,New York Knicks,97,81,0
1020,Brooklyn Nets,Milwaukee Bucks,129,127,1
1021,Cleveland Cavaliers,Indiana Pacers,95,92,0
