,homeTeam,awayTeam,homeScore,awayScore,OT
85,Houston Rockets,Golden State Warriors,111,104,0
86,Indiana Pacers,Toronto Raptors,108,84,0
87,Miami Heat,Seattle Supersonics,82,84,0
88,Milwaukee Bucks,Philadelphia Sixers,110,105,1
89,Minnesota Timberwolves,Boston Celtics,99,105,0
90,San Antonio Spurs,Portland Trail Blazers,76,95,0
91,New York Knicks,New Orleans Hornets,91,97,1
92,Orlando Magic,Los Angeles Clippers,117,120,0
93,Sacramento Kings,Atlanta Hawks,105,97,0
94,Boston Celtics,Utah Jazz,112,95,0
95,Dallas Mavericks,Portland Trail Blazers,82,73,0
96,Memphis Grizzlies,Golden State Warriors,101,108,0
97,San Antonio Spurs,Minnesota Timberwolves,91,75,0
98,Detroit Pistons,New Orleans Hornets,93,87,0
99,Houston Rockets,Portland Trail Blazers,86,83,0
100,Indiana Pacers,Cleveland Cavaliers,95,75,0
101,Los Angeles Lakers,Atlanta Hawks,83,95,0
102,Miami Heat,Los Angeles Clippers,82,101,0
103,New York Knicks,Utah Jazz,87,108,0
104,Orlando Magic,Toronto Raptors,109,115,0
105,Washington Wizards,Seattle Supersonics,95,101,0
106,Boston Celtics,Philadelphia Sixers,91,81,0
107,Cleveland Cavaliers,Dallas Mavericks,99,103,0
108,Denver Nuggets,Phoenix Suns,72,75,0
109,Golden State Warriors,Sacramento Kings,93,104,0
110,Milwaukee Bucks,Chicago Bulls,108,101,0
111,New Jersey Nets,San Antonio Spurs,91,82,0
112,New Orleans Hornets,Minnesota Timberwolves,102,98,0
113,Los Angeles Clippers,Orlando Magic,80,101,0
114,Philadelphia Sixers,San Antonio Spurs,99,94,0
115,Washington Wizards,Utah Jazz,105,102,0
116,Boston Celtics,Dallas Mavericks,86,97,0
117,Detroit Pistons,Utah Jazz,86,75,0
118,Indiana Pacers,Milwaukee Bucks,103,100,1
119,Los Angeles Lakers,Golden State Warriors,96,89,1
120,Memphis Grizzlies,Minnesota Timberwolves,95,99,0
121,Miami Heat,New Jersey Nets,84,93,0
122,New Orleans Hornets,Chicago Bulls,105,87,0
123,Phoenix Suns,Houston Rockets,88,87,0
124,Portland Trail Blazers,Los Angeles Clippers,112,88,0
125,Seattle Supersonics,Sacramento Kings,111,97,0
126,Toronto Raptors,Denver Nuggets,84,79,0
127,Atlanta Hawks,New Orleans Hornets,89,82,0
128,Chicago Bulls,Memphis Grizzlies,111,93,0
129,Cleveland Cavaliers,San Antonio Spurs,77,90,0
130,Detroit Pistons,Denver Nuggets,74,53,0
131,Golden State Warriors,Orlando Magic,135,92,0
132,Milwaukee Bucks,Boston Celtics,104,85,0
133,Minnesota Timberwolves,Indiana Pacers,101,107,0
134,New Jersey Nets,Dallas Mavericks,88,96,0
135,New York Knicks,Philadelphia Sixers,92,93,0
136,Washington Wizards,Miami Heat,95,65,0
137,Los Angeles Clippers,Seattle Supersonics,78,84,0
138,Los Angeles Lakers,Houston Rockets,89,93,0
139,Philadelphia Sixers,Washington Wizards,100,84,0
140,Sacramento Kings,Orlando Magic,101,99,0
141,Toronto Raptors,Utah Jazz,78,82,0
142,Atlanta Hawks,Toronto Raptors,117,92,0
143,Golden State Warriors,Los Angeles Clippers,89,99,0
144,New Jersey Nets,Denver Nuggets,99,79,0
145,New York Knicks,Detroit Pistons,94,91,0
146,San Antonio Spurs,Cleveland Cavaliers,104,78,0
147,Dallas Mavericks,Los Angeles Lakers,98,72,0
148,Houston Rockets,Cleveland Cavaliers,97,80,0
149,Milwaukee Bucks,Miami Heat,93,97,0
150,Minnesota Timberwolves,Memphis Grizzlies,110,106,1
151,New Orleans Hornets,Philadelphia Sixers,99,98,0
152,Sacramento Kings,Chicago Bulls,111,98,0
153,Seattle Supersonics,Orlando Magic,84,101,0
154,Utah Jazz,Phoenix Suns,99,76,0
155,Atlanta Hawks,Minnesota Timberwolves,93,103,0
156,Boston Celtics,New Jersey Nets,96,79,0
157,Denver Nuggets,Utah Jazz,79,96,0
158,Detroit Pistons,Miami Heat,79,68,0
159,Golden State Warriors,Chicago Bulls,100,94,0
160,Los Angeles Clippers,Sacramento Kings,89,93,0
161,Memphis Grizzlies,Philadelphia Sixers,88,95,0
162,Portland Trail Blazers,Orlando Magic,98,84,0
163,San Antonio Spurs,Los Angeles Lakers,95,88,0
164,Toronto Raptors,Indiana Pacers,95,97,0
165,Dallas Mavericks,Houston Rockets,103,90,0
166,Seattle Supersonics,Portland Trail Blazers,85,89,0
167,Boston Celtics,Atlanta Hawks,105,98,1
168,Denver Nuggets,Los Angeles Clippers,72,70,0
169,Golden State Warriors,Milwaukee Bucks,91,95,0
170,Houston Rockets,Washington Wizards,93,86,0
171,Indiana Pacers,Orlando Magic,106,70,0
172,Los Angeles Lakers,Chicago Bulls,86,73,0
173,Miami Heat,Detroit Pistons,72,75,0
174,New Jersey Nets,Cleveland Cavaliers,120,79,0
175,New Orleans Hornets,New York Knicks,105,97,1
176,Philadelphia Sixers,Toronto Raptors,90,80,0
177,Sacramento Kings,Phoenix Suns,118,101,0
178,San Antonio Spurs,Memphis Grizzlies,95,86,0
179,Atlanta Hawks,Boston Celtics,99,109,0
180,Cleveland Cavaliers,New Orleans Hornets,84,97,0
181,Dallas Mavericks,Seattle Supersonics,115,105,0
182,Indiana Pacers,Detroit Pistons,91,106,0
183,Memphis Grizzlies,Washington Wizards,85,74,0
184,Minnesota Timberwolves,New Jersey Nets,82,96,0
185,Phoenix Suns,Denver Nuggets,79,80,0
186,Portland Trail Blazers,Sacramento Kings,94,95,0
187,Utah Jazz,Chicago Bulls,110,90,0
188,Los Angeles Clippers,Houston Rockets,90,89,0
189,Los Angeles Lakers,Milwaukee Bucks,111,99,0
190,New York Knicks,Minnesota Timberwolves,88,106,0
191,Orlando Magic,Miami Heat,77,75,0
192,San Antonio Spurs,Seattle Supersonics,90,91,0
193,Toronto Raptors,Philadelphia Sixers,84,94,0
194,Philadelphia Sixers,New Orleans Hornets,108,87,0
195,Phoenix Suns,Milwaukee Bucks,86,81,0
196,Atlanta Hawks,Seattle Supersonics,119,116,1
197,Cleveland Cavaliers,Sacramento Kings,85,91,0
198,Denver Nuggets,San Antonio Spurs,85,81,0
199,Los Angeles Clippers,Utah Jazz,94,99,0
200,Miami Heat,Los Angeles Lakers,97,85,0
201,Portland Trail Blazers,Houston Rockets,77,71,0
202,Washington Wizards,Indiana Pacers,84,88,0
203,Boston Celtics,Chicago Bulls,92,82,0
204,Detroit Pistons,Dallas Mavericks,82,102,0
205,Golden State Warriors,Houston Rockets,84,91,0
206,Memphis Grizzlies,Seattle Supersonics,117,99,0
207,Milwaukee Bucks,Cleveland Cavaliers,112,80,0
208,Minnesota Timberwolves,Sacramento Kings,90,74,0
209,New Orleans Hornets,Atlanta Hawks,106,94,0
210,Orlando Magic,Los Angeles Lakers,112,102,0
211,Philadelphia Sixers,Miami Heat,83,74,0
212,Phoenix Suns,New Jersey Nets,82,75,0
213,San Antonio Spurs,Denver Nuggets,99,68,0
214,Toronto Raptors,New York Knicks,81,87,0
215,Indiana Pacers,Dallas Mavericks,110,98,0
216,Los Angeles Clippers,New Jersey Nets,126,118,1
217,Atlanta Hawks,Miami Heat,100,94,1
218,Boston Celtics,Toronto Raptors,95,98,0
219,Cleveland Cavaliers,Philadelphia Sixers,99,106,0
220,Denver Nuggets,Golden State Warriors,82,92,0
221,Detroit Pistons,Milwaukee Bucks,96,91,0
222,Indiana Pacers,Washington Wizards,100,84,0
223,Memphis Grizzlies,Los Angeles Lakers,106,112,1
224,Phoenix Suns,San Antonio Spurs,94,87,0
225,Sacramento Kings,Los Angeles Clippers,107,94,0
226,Seattle Supersonics,Houston Rockets,72,83,0
227,Utah Jazz,Minnesota Timberwolves,95,77,0
228,Dallas Mavericks,Chicago Bulls,103,90,0
229,Golden State Warriors,Phoenix Suns,100,90,0
230,Miami Heat,Cleveland Cavaliers,85,79,0
231,Milwaukee Bucks,Detroit Pistons,109,86,0
232,New York Knicks,New Orleans Hornets,92,86,1
233,Orlando Magic,Atlanta Hawks,117,92,0
234,Portland Trail Blazers,New Jersey Nets,86,93,0
235,San Antonio Spurs,Utah Jazz,107,85,0
236,Washington Wizards,Philadelphia Sixers,94,95,0
237,Boston Celtics,New Orleans Hornets,95,86,0
238,Los Angeles Clippers,Indiana Pacers,87,92,0
239,Los Angeles Lakers,Minnesota Timberwolves,107,110,0
240,Memphis Grizzlies,Toronto Raptors,87,92,0
241,Sacramento Kings,Houston Rockets,103,84,0
242,Seattle Supersonics,New Jersey Nets,96,95,0
243,Dallas Mavericks,Toronto Raptors,113,102,0
244,New York Knicks,Cleveland Cavaliers,125,93,0
245,Orlando Magic,Boston Celtics,97,102,0
246,Phoenix Suns,Miami Heat,90,100,1
247,Utah Jazz,Indiana Pacers,102,91,0
248,Golden State Warriors,Denver Nuggets,110,89,0
249,Houston Rockets,San Antonio Spurs,89,75,0
250,Los Angeles Lakers,Memphis Grizzlies,101,91,0
251,New Jersey Nets,Atlanta Hawks,87,72,0
252,Sacramento Kings,Minnesota Timberwolves,98,86,0
253,Washington Wizards,Milwaukee Bucks,103,78,0
254,Chicago Bulls,New Orleans Hornets,90,115,0
255,Cleveland Cavaliers,Chicago Bulls,111,101,0
256,Denver Nuggets,Sacramento Kings,90,92,0
257,Detroit Pistons,Washington Wizards,83,88,0
258,Los Angeles Clippers,Miami Heat,89,80,0
259,New Orleans Hornets,Toronto Raptors,89,74,0
260,New York Knicks,Orlando Magic,85,87,0
261,Philadelphia Sixers,Boston Celtics,99,93,0
262,Phoenix Suns,Memphis Grizzlies,98,85,0
263,Portland Trail Blazers,Dallas Mavericks,88,103,0
264,Seattle Supersonics,Indiana Pacers,111,114,1
265,Utah Jazz,Los Angeles Lakers,93,85,0
266,Atlanta Hawks,Milwaukee Bucks,98,80,0
267,Golden State Warriors,Minnesota Timberwolves,98,114,0
268,Boston Celtics,New York Knicks,91,80,0
269,Los Angeles Lakers,Dallas Mavericks,105,103,0
270,New Orleans Hornets,Houston Rockets,98,96,1
271,Orlando Magic,Washington Wizards,88,78,0
272,Phoenix Suns,Indiana Pacers,102,96,0
273,Portland Trail Blazers,Miami Heat,88,69,0
274,Sacramento Kings,Denver Nuggets,98,77,0
275,San Antonio Spurs,Philadelphia Sixers,98,93,0
276,Toronto Raptors,Chicago Bulls,103,89,0
277,Utah Jazz,Memphis Grizzlies,104,71,0
278,Atlanta Hawks,Detroit Pistons,94,92,0
279,Chicago Bulls,Cleveland Cavaliers,112,104,0
280,Denver Nuggets,Indiana Pacers,92,81,0
281,Golden State Warriors,Dallas Mavericks,116,121,0
282,Houston Rockets,Philadelphia Sixers,97,72,0
283,Los Angeles Clippers,Minnesota Timberwolves,104,88,0
284,Milwaukee Bucks,New Orleans Hornets,88,94,0
285,New Jersey Nets,Orlando Magic,121,88,0
286,Seattle Supersonics,Miami Heat,100,71,0
287,Washington Wizards,New York Knicks,100,97,0
288,Los Angeles Lakers,Utah Jazz,110,101,0
289,Memphis Grizzlies,Phoenix Suns,102,94,0
290,San Antonio Spurs,Sacramento Kings,80,104,0
291,Toronto Raptors,Portland Trail Blazers,91,104,0
292,Boston Celtics,Orlando Magic,114,109,1
293,Cleveland Cavaliers,Milwaukee Bucks,133,140,1
294,Denver Nuggets,Minnesota Timberwolves,84,92,0
295,New Jersey Nets,Phoenix Suns,106,93,0
296,New Orleans Hornets,Los Angeles Clippers,90,94,0
297,Chicago Bulls,Orlando Magic,107,87,0
298,Dallas Mavericks,Los Angeles Clippers,122,95,0
299,Golden State Warriors,Los Angeles Lakers,106,102,0
300,Houston Rockets,Sacramento Kings,103,96,0
301,Miami Heat,Memphis Grizzlies,96,107,0
302,New York Knicks,Seattle Supersonics,97,80,0
303,Washington Wizards,Portland Trail Blazers,79,98,0
304,Boston Celtics,Phoenix Suns,94,103,0
305,Cleveland Cavaliers,Toronto Raptors,96,83,0
306,Detroit Pistons,Atlanta Hawks,91,80,0
307,Memphis Grizzlies,Denver Nuggets,96,93,0
308,Milwaukee Bucks,Indiana Pacers,119,126,1
309,New Jersey Nets,Portland Trail Blazers,105,104,0
310,Philadelphia Sixers,Seattle Supersonics,88,92,0
311,San Antonio Spurs,Dallas Mavericks,111,104,0
312,Chicago Bulls,Detroit Pistons,76,86,0
313,Minnesota Timberwolves,Atlanta Hawks,113,95,0
314,Utah Jazz,New Orleans Hornets,88,93,0
315,Boston Celtics,Cleveland Cavaliers,115,100,0
316,Indiana Pacers,Denver Nuggets,94,72,0
317,Los Angeles Lakers,New Orleans Hornets,82,98,0
318,Memphis Grizzlies,Houston Rockets,114,109,1
319,Miami Heat,New York Knicks,92,97,0
320,Milwaukee Bucks,Portland Trail Blazers,101,79,0
321,New Jersey Nets,Washington Wizards,79,65,0
322,Orlando Magic,Golden State Warriors,111,85,0
323,Philadelphia Sixers,Phoenix Suns,91,99,0
324,San Antonio Spurs,Los Angeles Clippers,97,84,0
325,Toronto Raptors,Seattle Supersonics,79,91,0
326,Atlanta Hawks,Phoenix Suns,88,102,0
327,Chicago Bulls,Milwaukee Bucks,97,95,0
328,Cleveland Cavaliers,Denver Nuggets,111,104,0
329,Dallas Mavericks,Memphis Grizzlies,104,87,0
330,Detroit Pistons,Seattle Supersonics,91,78,0
331,Houston Rockets,Los Angeles Clippers,83,94,0
332,Miami Heat,Golden State Warriors,101,92,0
333,Minnesota Timberwolves,Portland Trail Blazers,92,98,1
334,New York Knicks,Boston Celtics,90,113,0
335,Utah Jazz,Sacramento Kings,96,98,0
336,Detroit Pistons,New Jersey Nets,101,91,0
337,Indiana Pacers,Philadelphia Sixers,107,97,0
338,Los Angeles Lakers,Orlando Magic,107,84,0
339,Sacramento Kings,New Orleans Hornets,107,92,0
340,Toronto Raptors,Washington Wizards,82,95,0
341,Chicago Bulls,Boston Celtics,94,83,0
342,Cleveland Cavaliers,Seattle Supersonics,98,111,0
343,Los Angeles Clippers,San Antonio Spurs,91,79,0
344,Memphis Grizzlies,Golden State Warriors,104,91,0
345,Miami Heat,Houston Rockets,100,105,1
346,Philadelphia Sixers,Denver Nuggets,93,71,0
347,Phoenix Suns,Orlando Magic,87,84,0
348,Atlanta Hawks,Washington Wizards,99,109,0
349,Dallas Mavericks,Indiana Pacers,118,97,0
350,Milwaukee Bucks,Toronto Raptors,117,122,1
351,Minnesota Timberwolves,Los Angeles Lakers,96,80,0
352,New York Knicks,New Jersey Nets,101,99,0
353,Portland Trail Blazers,New Orleans Hornets,102,93,0
354,Sacramento Kings,Phoenix Suns,95,86,0
355,Boston Celtics,Miami Heat,81,91,0
356,Chicago Bulls,Toronto Raptors,96,83,0
357,Cleveland Cavaliers,Detroit Pistons,106,111,1
358,Denver Nuggets,Dallas Mavericks,75,80,0
359,Golden State Warriors,New Orleans Hornets,111,106,0
360,Houston Rockets,Indiana Pacers,95,83,0
361,Los Angeles Clippers,Portland Trail Blazers,93,97,0
362,Philadelphia Sixers,Minnesota Timberwolves,99,94,0
363,Seattle Supersonics,San Antonio Spurs,88,91,0
364,Utah Jazz,Orlando Magic,90,97,0
365,Washington Wizards,Memphis Grizzlies,118,100,0
366,New Jersey Nets,Los Angeles Lakers,98,71,0
367,Sacramento Kings,San Antonio Spurs,81,83,0
368,Boston Celtics,Minnesota Timberwolves,108,99,0
369,Dallas Mavericks,Utah Jazz,81,93,0
370,Denver Nuggets,Orlando Magic,80,89,0
371,Detroit Pistons,Cleveland Cavaliers,109,107,1
372,Golden State Warriors,Portland Trail Blazers,111,113,0
373,Houston Rockets,Atlanta Hawks,101,82,0
374,Indiana Pacers,Chicago Bulls,101,86,0
375,Los Angeles Clippers,Phoenix Suns,76,87,0
376,Memphis Grizzlies,Milwaukee Bucks,95,84,0
377,Philadelphia Sixers,Los Angeles Lakers,107,104,1
378,Seattle Supersonics,New Orleans Hornets,86,88,1
379,Toronto Raptors,Miami Heat,77,97,0
380,Atlanta Hawks,Philadelphia Sixers,79,77,0
381,Chicago Bulls,Indiana Pacers,110,103,0
382,Cleveland Cavaliers,Boston Celtics,82,89,0
383,Los Angeles Clippers,Denver Nuggets,92,89,0
384,Milwaukee Bucks,New York Knicks,94,90,0
385,Minnesota Timberwolves,Houston Rockets,98,86,0
386,New Jersey Nets,Detroit Pistons,100,92,0
387,Phoenix Suns,Sacramento Kings,110,101,0
388,Portland Trail Blazers,Seattle Supersonics,81,80,0
389,San Antonio Spurs,Washington Wizards,92,81,0
390,Memphis Grizzlies,Utah Jazz,74,103,0
391,New York Knicks,Miami Heat,84,92,0
392,Sacramento Kings,Golden State Warriors,103,88,0
393,Toronto Raptors,Los Angeles Lakers,107,109,1
394,Cleveland Cavaliers,Miami Heat,74,72,0
395,Dallas Mavericks,Washington Wizards,92,86,0
396,Houston Rockets,Utah Jazz,91,96,0
397,Indiana Pacers,Atlanta Hawks,112,97,0
398,New Jersey Nets,Chicago Bulls,99,83,0
399,Orlando Magic,Milwaukee Bucks,103,108,0
400,Phoenix Suns,Seattle Supersonics,89,88,0
401,San Antonio Spurs,New Orleans Hornets,99,94,1
402,Los Angeles Lakers,Sacramento Kings,99,105,0
403,New Jersey Nets,Boston Celtics,117,81,0
404,Orlando Magic,Detroit Pistons,104,99,0
405,New Orleans Hornets,Dallas Mavericks,81,83,0
406,Seattle Supersonics,Toronto Raptors,97,88,0
407,Washington Wizards,Detroit Pistons,82,87,0
408,Atlanta Hawks,San Antonio Spurs,81,79,0
409,Chicago Bulls,Minnesota Timberwolves,100,113,0
410,Cleveland Cavaliers,Indiana Pacers,89,113,0
411,Golden State Warriors,Toronto Raptors,101,96,0
412,Houston Rockets,New York Knicks,83,99,0
413,Memphis Grizzlies,Orlando Magic,99,86,0
414,Miami Heat,Boston Celtics,90,70,0
415,New Jersey Nets,Milwaukee Bucks,110,90,0
416,Phoenix Suns,Los Angeles Clippers,108,95,0
417,Portland Trail Blazers,Utah Jazz,103,98,0
418,Chicago Bulls,San Antonio Spurs,95,109,0
419,Dallas Mavericks,New York Knicks,107,82,0
420,Denver Nuggets,Los Angeles Lakers,93,112,0
421,Detroit Pistons,Minnesota Timberwolves,106,82,0
422,Indiana Pacers,New Orleans Hornets,91,84,0
423,Los Angeles Clippers,Golden State Warriors,92,99,0
424,Milwaukee Bucks,New Jersey Nets,96,104,0
425,Orlando Magic,Boston Celtics,101,95,0
426,Sacramento Kings,Portland Trail Blazers,113,119,1
427,Utah Jazz,Philadelphia Sixers,98,69,0
428,Washington Wizards,Atlanta Hawks,84,76,0
429,Cleveland Cavaliers,Phoenix Suns,84,103,0
430,Houston Rockets,New Orleans Hornets,97,85,0
431,Los Angeles Lakers,Toronto Raptors,104,88,0
432,Dallas Mavericks,Milwaukee Bucks,107,110,0
433,Denver Nuggets,Seattle Supersonics,77,79,0
434,Detroit Pistons,Portland Trail Blazers,74,85,0
435,Golden State Warriors,Philadelphia Sixers,104,98,0
436,Miami Heat,Atlanta Hawks,93,84,0
437,Minnesota Timberwolves,Phoenix Suns,104,98,0
438,New Jersey Nets,Cleveland Cavaliers,102,88,0
439,New York Knicks,San Antonio Spurs,96,95,0
440,Orlando Magic,Washington Wizards,112,95,0
441,Utah Jazz,Toronto Raptors,107,85,0
442,Boston Celtics,Memphis Grizzlies,96,89,0
443,Chicago Bulls,Portland Trail Blazers,102,87,0
444,Houston Rockets,Milwaukee Bucks,103,80,0
445,Los Angeles Clippers,Philadelphia Sixers,75,83,0
446,New Orleans Hornets,Indiana Pacers,86,89,0
447,Washington Wizards,San Antonio Spurs,105,103,0
448,Atlanta Hawks,Miami Heat,73,107,0
449,New York Knicks,Toronto Raptors,95,75,0
450,Chicago Bulls,Washington Wizards,82,107,0
451,Dallas Mavericks,Los Angeles Clippers,102,92,0
452,Phoenix Suns,Philadelphia Sixers,96,78,0
453,Boston Celtics,Portland Trail Blazers,103,108,0
454,Memphis Grizzlies,Los Angeles Clippers,116,111,0
455,Miami Heat,New Jersey Nets,80,100,0
456,Milwaukee Bucks,Utah Jazz,115,118,0
457,New Orleans Hornets,Orlando Magic,100,89,0
458,New York Knicks,Indiana Pacers,98,96,0
459,San Antonio Spurs,Golden State Warriors,98,95,0
460,Seattle Supersonics,Denver Nuggets,82,94,0
461,Toronto Raptors,Cleveland Cavaliers,80,81,0
462,Atlanta Hawks,Detroit Pistons,86,90,0
463,Chicago Bulls,Cleveland Cavaliers,85,79,0
464,Dallas Mavericks,Philadelphia Sixers,102,83,0
465,Denver Nuggets,Sacramento Kings,76,87,0
466,Houston Rockets,Golden State Warriors,84,86,0
467,Minnesota Timberwolves,Utah Jazz,97,105,0
468,Orlando Magic,New Jersey Nets,83,88,0
469,Phoenix Suns,Los Angeles Lakers,107,93,0
470,Washington Wizards,Indiana Pacers,107,104,1
471,Los Angeles Clippers,San Antonio Spurs,86,94,0
472,Los Angeles Lakers,Phoenix Suns,109,97,0
473,New York Knicks,Portland Trail Blazers,89,92,0
474,Sacramento Kings,Miami Heat,96,70,0
475,Toronto Raptors,New Orleans Hornets,84,99,0
476,Atlanta Hawks,New Jersey Nets,94,101,0
477,Boston Celtics,Washington Wizards,95,100,0
478,Chicago Bulls,Utah Jazz,113,98,0
479,Cleveland Cavaliers,Milwaukee Bucks,94,106,0
480,Dallas Mavericks,Denver Nuggets,86,71,0
481,Detroit Pistons,Toronto Raptors,82,74,0
482,Golden State Warriors,Miami Heat,99,85,0
483,Memphis Grizzlies,New Orleans Hornets,106,102,0
484,Orlando Magic,New York Knicks,103,100,0
485,Philadelphia Sixers,Indiana Pacers,104,105,1
486,Houston Rockets,Minnesota Timberwolves,94,86,0
487,Los Angeles Lakers,Seattle Supersonics,119,98,0
488,Milwaukee Bucks,Sacramento Kings,76,101,0
489,Portland Trail Blazers,Phoenix Suns,81,88,0
490,Atlanta Hawks,Dallas Mavericks,99,117,0
491,Denver Nuggets,Miami Heat,86,76,0
492,Indiana Pacers,New York Knicks,89,87,0
493,Los Angeles Clippers,Memphis Grizzlies,103,95,0
494,Minnesota Timberwolves,Golden State Warriors,102,95,0
495,New Orleans Hornets,Boston Celtics,83,93,0
496,Orlando Magic,Houston Rockets,81,91,0
497,Philadelphia Sixers,Detroit Pistons,94,103,1
498,Seattle Supersonics,San Antonio Spurs,95,106,0
499,Utah Jazz,Phoenix Suns,99,93,0
500,Washington Wizards,Chicago Bulls,101,98,0
501,New Jersey Nets,Sacramento Kings,82,118,0
502,Portland Trail Blazers,San Antonio Spurs,90,87,0
503,Denver Nuggets,Portland Trail Blazers,82,81,0
504,Los Angeles Lakers,Cleveland Cavaliers,115,99,0
505,Milwaukee Bucks,Chicago Bulls,93,85,1
506,Minnesota Timberwolves,Sacramento Kings,115,109,1
507,New Orleans Hornets,Detroit Pistons,99,101,1
508,Orlando Magic,Indiana Pacers,97,101,1
509,Philadelphia Sixers,New York Knicks,112,114,0
510,Phoenix Suns,Memphis Grizzlies,96,90,0
511,Seattle Supersonics,Los Angeles Clippers,88,90,0
512,Toronto Raptors,New Jersey Nets,79,94,0
513,Utah Jazz,Miami Heat,92,76,0
514,Washington Wizards,Golden State Warriors,99,104,0
515,Atlanta Hawks,Houston Rockets,84,75,0
516,Dallas Mavericks,Boston Celtics,103,78,0
