,homeTeam,awayTeam,homeScore,awayScore,OT
96,Memphis Grizzlies,Phoenix Suns,109,99,0
97,Orlando Magic,Atlanta Hawks,93,89,0
98,Toronto Raptors,Golden State Warriors,102,109,0
99,Indiana Pacers,Denver Nuggets,144,113,0
100,Los Angeles Lakers,Minnesota Timberwolves,99,94,0
101,Miami Heat,Utah Jazz,114,116,1
102,Milwaukee Bucks,New York Knicks,107,80,0
103,New Jersey Nets,Cleveland Cavaliers,91,93,0
104,New Orleans Hornets,Los Angeles Clippers,101,82,0
105,Portland Trail Blazers,Detroit Pistons,100,78,0
106,Atlanta Hawks,Milwaukee Bucks,91,108,0
107,Cleveland Cavaliers,New Jersey Nets,87,95,0
108,Memphis Grizzlies,Dallas Mavericks,91,106,0
109,New York Knicks,Golden State Warriors,117,122,0
110,Oklahoma City Thunder,Philadelphia Sixers,109,103,0
111,Orlando Magic,Utah Jazz,94,104,0
112,Sacramento Kings,Minnesota Timberwolves,89,98,0
113,San Antonio Spurs,Los Angeles Clippers,107,95,0
114,Toronto Raptors,Charlotte Bobcats,96,101,0
115,Washington Wizards,Houston Rockets,98,91,0
116,Chicago Bulls,Golden State Warriors,120,90,0
117,Denver Nuggets,Los Angeles Lakers,118,112,0
118,Miami Heat,Boston Celtics,107,112,0
119,Atlanta Hawks,Utah Jazz,86,90,0
120,Dallas Mavericks,Philadelphia Sixers,99,90,0
121,Indiana Pacers,Houston Rockets,99,102,0
122,Los Angeles Clippers,Detroit Pistons,107,113,1
123,Minnesota Timberwolves,New York Knicks,112,103,0
124,Oklahoma City Thunder,Portland Trail Blazers,110,108,0
125,Orlando Magic,Toronto Raptors,106,110,0
126,Phoenix Suns,Sacramento Kings,103,89,0
127,Washington Wizards,Charlotte Bobcats,85,93,0
128,Charlotte Bobcats,Utah Jazz,95,96,0
129,Chicago Bulls,Washington Wizards,103,96,0
130,Cleveland Cavaliers,Indiana Pacers,85,99,0
131,Memphis Grizzlies,Boston Celtics,110,116,1
132,Miami Heat,Toronto Raptors,109,100,0
133,Milwaukee Bucks,Golden State Warriors,79,72,0
134,New Jersey Nets,Orlando Magic,90,91,0
135,New Orleans Hornets,Portland Trail Blazers,107,87,0
136,San Antonio Spurs,Philadelphia Sixers,116,93,0
137,Atlanta Hawks,Minnesota Timberwolves,111,105,0
138,Los Angeles Lakers,Phoenix Suns,116,121,0
139,New York Knicks,Houston Rockets,96,104,0
140,Oklahoma City Thunder,San Antonio Spurs,104,117,0
141,Sacramento Kings,Detroit Pistons,94,100,0
142,Charlotte Bobcats,Minnesota Timberwolves,113,110,0
143,Dallas Mavericks,New Orleans Hornets,98,95,0
144,Golden State Warriors,Detroit Pistons,101,97,0
145,Los Angeles Clippers,New Jersey Nets,96,110,0
146,Orlando Magic,Memphis Grizzlies,89,72,0
147,Phoenix Suns,Denver Nuggets,100,94,0
148,Utah Jazz,Oklahoma City Thunder,108,115,0
149,Cleveland Cavaliers,Philadelphia Sixers,101,93,0
150,Denver Nuggets,New York Knicks,120,118,0
151,Houston Rockets,Chicago Bulls,92,95,0
152,Indiana Pacers,Atlanta Hawks,92,102,0
153,Memphis Grizzlies,Portland Trail Blazers,99,100,0
154,Milwaukee Bucks,Los Angeles Lakers,107,118,0
155,Washington Wizards,Toronto Raptors,109,94,0
156,Boston Celtics,Washington Wizards,114,83,0
157,Detroit Pistons,Los Angeles Lakers,90,103,0
158,Miami Heat,Phoenix Suns,123,96,0
159,Minnesota Timberwolves,Los Angeles Clippers,113,111,0
160,New Orleans Hornets,Dallas Mavericks,99,97,0
161,Oklahoma City Thunder,Houston Rockets,116,99,0
162,Philadelphia Sixers,Toronto Raptors,86,94,0
163,Sacramento Kings,New York Knicks,106,113,0
164,San Antonio Spurs,Chicago Bulls,103,94,0
165,Utah Jazz,New Jersey Nets,98,88,0
166,Indiana Pacers,Los Angeles Clippers,107,80,0
167,Orlando Magic,Phoenix Suns,105,89,0
168,Portland Trail Blazers,Denver Nuggets,86,83,0
169,Boston Celtics,Oklahoma City Thunder,84,89,0
170,Dallas Mavericks,Chicago Bulls,83,88,0
171,Golden State Warriors,New York Knicks,119,125,0
172,Miami Heat,Charlotte Bobcats,95,87,0
173,Minnesota Timberwolves,Los Angeles Lakers,95,112,0
174,New Orleans Hornets,Cleveland Cavaliers,108,101,0
175,Philadelphia Sixers,Milwaukee Bucks,90,79,0
176,Sacramento Kings,New Jersey Nets,86,81,0
177,Toronto Raptors,Houston Rockets,106,96,0
178,Utah Jazz,San Antonio Spurs,82,94,0
179,Washington Wizards,Memphis Grizzlies,89,86,0
180,Atlanta Hawks,Dallas Mavericks,93,98,0
181,Charlotte Bobcats,Phoenix Suns,123,105,0
182,Denver Nuggets,New Jersey Nets,107,103,0
183,Indiana Pacers,Orlando Magic,86,90,0
184,Los Angeles Clippers,New York Knicks,115,124,0
185,Memphis Grizzlies,Miami Heat,97,95,0
186,Milwaukee Bucks,Oklahoma City Thunder,81,82,0
187,Portland Trail Blazers,Utah Jazz,94,103,0
188,San Antonio Spurs,Cleveland Cavaliers,116,92,0
189,Detroit Pistons,Washington Wizards,115,110,1
190,Los Angeles Lakers,Golden State Warriors,117,89,0
191,Sacramento Kings,New Orleans Hornets,71,75,0
192,Toronto Raptors,Boston Celtics,102,101,0
193,Atlanta Hawks,Boston Celtics,76,99,0
194,Golden State Warriors,Denver Nuggets,89,106,0
195,Houston Rockets,Phoenix Suns,116,123,0
196,Los Angeles Clippers,New Orleans Hornets,99,95,0
197,Miami Heat,Indiana Pacers,77,93,0
198,Oklahoma City Thunder,Minnesota Timberwolves,117,107,0
199,San Antonio Spurs,Orlando Magic,106,97,0
200,Utah Jazz,Sacramento Kings,94,83,0
201,Dallas Mavericks,Detroit Pistons,88,84,0
202,Indiana Pacers,Cleveland Cavaliers,100,89,0
203,Los Angeles Lakers,Chicago Bulls,98,91,0
204,New Jersey Nets,Atlanta Hawks,107,101,1
205,New York Knicks,Charlotte Bobcats,110,107,0
206,Washington Wizards,Philadelphia Sixers,116,114,1
207,Boston Celtics,New Jersey Nets,89,83,0
208,Charlotte Bobcats,New York Knicks,95,99,0
209,Cleveland Cavaliers,Milwaukee Bucks,83,81,0
210,Houston Rockets,Golden State Warriors,111,101,0
211,Memphis Grizzlies,Detroit Pistons,105,84,0
212,Minnesota Timberwolves,San Antonio Spurs,109,113,1
213,Oklahoma City Thunder,Dallas Mavericks,103,111,0
214,Orlando Magic,Miami Heat,104,95,0
215,Phoenix Suns,Chicago Bulls,115,123,1
216,Toronto Raptors,Philadelphia Sixers,106,90,0
217,Utah Jazz,New Orleans Hornets,105,87,0
218,Atlanta Hawks,Washington Wizards,116,96,0
219,Los Angeles Clippers,Sacramento Kings,100,82,0
220,Boston Celtics,Toronto Raptors,110,101,0
221,Charlotte Bobcats,Houston Rockets,99,89,0
222,Denver Nuggets,Chicago Bulls,98,97,0
223,Detroit Pistons,Milwaukee Bucks,103,89,0
224,Indiana Pacers,Oklahoma City Thunder,106,110,1
225,Memphis Grizzlies,Golden State Warriors,116,111,0
226,Miami Heat,Philadelphia Sixers,99,90,0
227,Orlando Magic,Cleveland Cavaliers,111,100,0
228,Phoenix Suns,Los Angeles Clippers,116,108,0
229,Portland Trail Blazers,New Orleans Hornets,78,97,0
230,San Antonio Spurs,Dallas Mavericks,94,103,0
231,Utah Jazz,Los Angeles Lakers,102,96,0
232,Cleveland Cavaliers,Memphis Grizzlies,92,86,0
233,Dallas Mavericks,Miami Heat,106,95,0
234,Milwaukee Bucks,Charlotte Bobcats,104,101,0
235,Minnesota Timberwolves,Golden State Warriors,94,104,0
236,New York Knicks,Atlanta Hawks,90,99,0
237,Philadelphia Sixers,New Jersey Nets,102,86,0
238,Sacramento Kings,Chicago Bulls,85,96,0
239,Washington Wizards,Orlando Magic,99,100,0
240,Denver Nuggets,Phoenix Suns,138,133,0
241,Detroit Pistons,New York Knicks,116,125,1
242,Houston Rockets,Oklahoma City Thunder,99,98,0
243,Los Angeles Clippers,Utah Jazz,97,109,0
244,Los Angeles Lakers,Indiana Pacers,92,95,0
245,New Jersey Nets,Portland Trail Blazers,98,96,0
246,New Orleans Hornets,San Antonio Spurs,95,109,0
247,Toronto Raptors,Atlanta Hawks,78,96,0
248,Dallas Mavericks,Houston Rockets,101,91,0
249,Miami Heat,Washington Wizards,105,94,0
250,Oklahoma City Thunder,New Orleans Hornets,95,89,0
251,Utah Jazz,Milwaukee Bucks,109,88,0
252,Cleveland Cavaliers,Boston Celtics,87,106,0
253,Golden State Warriors,San Antonio Spurs,98,118,0
254,Memphis Grizzlies,Los Angeles Lakers,98,96,0
255,New York Knicks,New Jersey Nets,111,100,0
256,Orlando Magic,Detroit Pistons,90,79,0
257,Philadelphia Sixers,Portland Trail Blazers,88,79,0
258,Sacramento Kings,Indiana Pacers,98,107,0
259,Atlanta Hawks,Memphis Grizzlies,112,109,0
260,Boston Celtics,Portland Trail Blazers,99,95,0
261,Chicago Bulls,Orlando Magic,78,107,0
262,Dallas Mavericks,Minnesota Timberwolves,100,86,0
263,Denver Nuggets,Milwaukee Bucks,105,94,0
264,Houston Rockets,Los Angeles Lakers,109,99,0
265,Los Angeles Clippers,San Antonio Spurs,90,85,0
266,Miami Heat,Detroit Pistons,97,72,0
267,New Jersey Nets,Oklahoma City Thunder,120,123,1
268,New Orleans Hornets,Charlotte Bobcats,89,73,0
269,Toronto Raptors,Washington Wizards,127,108,0
270,Utah Jazz,Indiana Pacers,110,88,0
271,Cleveland Cavaliers,Miami Heat,90,118,0
272,Golden State Warriors,Phoenix Suns,101,107,0
273,Atlanta Hawks,Philadelphia Sixers,93,88,0
274,Boston Celtics,Chicago Bulls,104,92,0
275,Charlotte Bobcats,New Jersey Nets,91,84,1
276,Denver Nuggets,Los Angeles Clippers,109,104,0
277,Detroit Pistons,Orlando Magic,91,104,0
278,Los Angeles Lakers,Sacramento Kings,113,80,0
279,Memphis Grizzlies,Houston Rockets,111,127,0
280,New Orleans Hornets,New York Knicks,92,100,0
281,Phoenix Suns,Indiana Pacers,105,97,0
282,San Antonio Spurs,Minnesota Timberwolves,107,101,0
283,Toronto Raptors,Oklahoma City Thunder,111,99,0
284,Utah Jazz,Dallas Mavericks,81,93,0
285,Washington Wizards,Portland Trail Blazers,83,79,0
286,Chicago Bulls,Houston Rockets,119,116,1
287,Miami Heat,Atlanta Hawks,89,77,0
288,Milwaukee Bucks,Orlando Magic,96,85,0
289,Minnesota Timberwolves,Cleveland Cavaliers,129,95,0
290,Philadelphia Sixers,Charlotte Bobcats,109,91,0
291,Sacramento Kings,Dallas Mavericks,103,105,0
292,Denver Nuggets,Memphis Grizzlies,108,107,0
293,Detroit Pistons,Cleveland Cavaliers,102,92,0
294,New Jersey Nets,Boston Celtics,75,100,0
295,Oklahoma City Thunder,Golden State Warriors,114,109,0
296,Phoenix Suns,Washington Wizards,125,108,0
297,Portland Trail Blazers,Los Angeles Clippers,100,91,0
298,San Antonio Spurs,New Orleans Hornets,109,84,0
299,Toronto Raptors,New York Knicks,99,116,0
300,Chicago Bulls,Oklahoma City Thunder,99,90,0
301,Indiana Pacers,Toronto Raptors,124,100,0
302,Los Angeles Clippers,Sacramento Kings,98,91,0
303,Milwaukee Bucks,Miami Heat,78,88,0
304,New York Knicks,Minnesota Timberwolves,121,114,0
305,Orlando Magic,Atlanta Hawks,74,80,0
306,Utah Jazz,Memphis Grizzlies,94,85,0
307,Los Angeles Lakers,Washington Wizards,115,108,0
308,Philadelphia Sixers,Cleveland Cavaliers,117,97,0
309,Portland Trail Blazers,Phoenix Suns,106,99,0
310,Atlanta Hawks,New Jersey Nets,116,101,0
311,Charlotte Bobcats,Denver Nuggets,100,98,0
312,Dallas Mavericks,Golden State Warriors,105,100,0
313,Houston Rockets,Detroit Pistons,97,83,0
314,Boston Celtics,Denver Nuggets,105,89,0
315,Cleveland Cavaliers,Chicago Bulls,83,88,0
316,Los Angeles Lakers,Los Angeles Clippers,87,86,0
317,Milwaukee Bucks,Indiana Pacers,97,95,0
318,Minnesota Timberwolves,Oklahoma City Thunder,103,111,0
319,New Orleans Hornets,Detroit Pistons,93,74,0
320,New York Knicks,Toronto Raptors,113,110,0
321,Phoenix Suns,Memphis Grizzlies,98,104,1
322,Sacramento Kings,Washington Wizards,116,91,0
323,San Antonio Spurs,Golden State Warriors,111,94,0
324,Utah Jazz,Miami Heat,98,111,0
325,Dallas Mavericks,New Jersey Nets,102,89,0
326,Philadelphia Sixers,Boston Celtics,101,102,0
327,Portland Trail Blazers,Orlando Magic,97,83,0
328,Chicago Bulls,Los Angeles Lakers,88,84,0
329,Golden State Warriors,Miami Heat,84,106,0
330,Indiana Pacers,Charlotte Bobcats,100,92,0
331,Milwaukee Bucks,Houston Rockets,97,91,0
332,Minnesota Timberwolves,Detroit Pistons,109,99,0
333,New Orleans Hornets,Oklahoma City Thunder,92,97,0
334,Phoenix Suns,Portland Trail Blazers,94,101,0
335,San Antonio Spurs,Atlanta Hawks,108,92,0
336,Toronto Raptors,Denver Nuggets,116,123,0
337,Utah Jazz,Orlando Magic,117,105,0
338,Washington Wizards,New York Knicks,95,101,0
339,Atlanta Hawks,Indiana Pacers,97,83,0
340,Charlotte Bobcats,Boston Celtics,62,93,0
341,Chicago Bulls,Minnesota Timberwolves,113,82,0
342,Dallas Mavericks,Utah Jazz,103,97,0
343,Detroit Pistons,Toronto Raptors,116,120,0
344,Houston Rockets,Cleveland Cavaliers,110,95,0
345,Los Angeles Clippers,Memphis Grizzlies,83,84,0
346,Sacramento Kings,Miami Heat,83,104,0
347,Los Angeles Clippers,Orlando Magic,85,94,0
348,New Jersey Nets,Los Angeles Lakers,92,99,0
349,New York Knicks,Denver Nuggets,129,125,0
350,Oklahoma City Thunder,Cleveland Cavaliers,106,77,0
351,Philadelphia Sixers,New Orleans Hornets,88,70,0
352,San Antonio Spurs,Portland Trail Blazers,95,78,0
353,Chicago Bulls,Indiana Pacers,92,73,0
354,Dallas Mavericks,Milwaukee Bucks,99,103,0
355,Memphis Grizzlies,Portland Trail Blazers,86,73,0
356,Miami Heat,New Orleans Hornets,96,84,0
357,Utah Jazz,Golden State Warriors,108,95,0
358,Charlotte Bobcats,Toronto Raptors,97,91,0
359,Denver Nuggets,Orlando Magic,111,94,0
360,Detroit Pistons,Atlanta Hawks,103,80,0
361,Golden State Warriors,Minnesota Timberwolves,108,99,0
362,Houston Rockets,Sacramento Kings,118,105,0
363,New Jersey Nets,Philadelphia Sixers,77,82,0
364,Washington Wizards,Los Angeles Lakers,89,103,0
365,Dallas Mavericks,Portland Trail Blazers,103,98,0
366,Indiana Pacers,Los Angeles Lakers,94,109,0
367,Memphis Grizzlies,Charlotte Bobcats,113,80,0
368,Miami Heat,Cleveland Cavaliers,101,95,0
369,New Orleans Hornets,Sacramento Kings,94,91,0
370,New York Knicks,Boston Celtics,116,118,0
371,Oklahoma City Thunder,Houston Rockets,117,105,0
372,Philadelphia Sixers,Los Angeles Clippers,105,91,0
373,Phoenix Suns,Minnesota Timberwolves,128,122,0
374,San Antonio Spurs,Milwaukee Bucks,92,90,0
375,Toronto Raptors,Chicago Bulls,93,110,0
376,Boston Celtics,Atlanta Hawks,102,90,0
377,Denver Nuggets,San Antonio Spurs,112,113,0
378,New Jersey Nets,Washington Wizards,97,89,0
379,Atlanta Hawks,Charlotte Bobcats,90,85,0
380,Dallas Mavericks,Phoenix Suns,106,91,0
381,Detroit Pistons,Los Angeles Clippers,88,109,0
382,Houston Rockets,Memphis Grizzlies,103,87,0
383,Indiana Pacers,Cleveland Cavaliers,108,99,0
384,New Orleans Hornets,Utah Jazz,100,71,0
385,New York Knicks,Miami Heat,91,113,0
386,Oklahoma City Thunder,Sacramento Kings,102,87,0
387,Philadelphia Sixers,Los Angeles Lakers,81,93,0
388,Portland Trail Blazers,Minnesota Timberwolves,107,102,0
389,Toronto Raptors,New Jersey Nets,98,92,0
390,Chicago Bulls,Los Angeles Clippers,99,100,0
391,Cleveland Cavaliers,New York Knicks,109,102,1
392,Denver Nuggets,Minnesota Timberwolves,115,113,0
393,Milwaukee Bucks,Utah Jazz,86,95,0
394,Orlando Magic,Philadelphia Sixers,89,97,0
395,Portland Trail Blazers,Golden State Warriors,96,95,0
396,San Antonio Spurs,Memphis Grizzlies,112,106,1
397,Washington Wizards,Miami Heat,94,95,0
398,Boston Celtics,Indiana Pacers,99,88,0
399,Detroit Pistons,New Orleans Hornets,111,108,1
400,New Jersey Nets,Atlanta Hawks,89,82,0
401,Oklahoma City Thunder,Phoenix Suns,110,113,0
402,Sacramento Kings,Houston Rockets,93,102,0
403,Toronto Raptors,Los Angeles Lakers,110,120,0
404,Atlanta Hawks,Orlando Magic,91,81,0
405,Cleveland Cavaliers,Utah Jazz,90,101,0
406,Golden State Warriors,Houston Rockets,112,121,0
407,Indiana Pacers,New Orleans Hornets,94,93,0
408,Los Angeles Clippers,Minnesota Timberwolves,113,90,0
409,Miami Heat,Dallas Mavericks,96,98,0
410,Portland Trail Blazers,Milwaukee Bucks,106,80,0
411,San Antonio Spurs,Phoenix Suns,118,110,0
412,Washington Wizards,Charlotte Bobcats,108,75,0
413,Charlotte Bobcats,Oklahoma City Thunder,81,99,0
414,Chicago Bulls,Philadelphia Sixers,121,76,0
415,Los Angeles Lakers,Milwaukee Bucks,79,98,0
416,Memphis Grizzlies,New Jersey Nets,94,101,0
417,Orlando Magic,Dallas Mavericks,99,105,0
418,Sacramento Kings,Golden State Warriors,109,117,1
419,Atlanta Hawks,Cleveland Cavaliers,98,84,0
420,Boston Celtics,Philadelphia Sixers,84,80,0
421,Los Angeles Clippers,Houston Rockets,92,97,0
422,Minnesota Timberwolves,Utah Jazz,107,112,0
423,New Orleans Hornets,New Jersey Nets,105,91,0
424,New York Knicks,Oklahoma City Thunder,112,98,0
425,San Antonio Spurs,Denver Nuggets,109,103,0
426,Toronto Raptors,Detroit Pistons,93,115,0
427,Washington Wizards,Chicago Bulls,80,87,0
428,Orlando Magic,San Antonio Spurs,123,101,0
429,Phoenix Suns,Miami Heat,83,95,0
430,Sacramento Kings,Milwaukee Bucks,79,84,0
431,Golden State Warriors,Portland Trail Blazers,109,102,0
432,Los Angeles Lakers,Miami Heat,80,96,0
433,New York Knicks,Chicago Bulls,103,95,0
434,Oklahoma City Thunder,Denver Nuggets,114,106,0
435,Orlando Magic,Boston Celtics,86,78,0
436,Cleveland Cavaliers,Minnesota Timberwolves,97,98,0
437,Denver Nuggets,Philadelphia Sixers,89,95,0
438,Detroit Pistons,Chicago Bulls,92,95,1
439,Indiana Pacers,Memphis Grizzlies,90,104,0
440,Los Angeles Clippers,Phoenix Suns,108,103,0
441,New Orleans Hornets,Atlanta Hawks,93,86,0
442,San Antonio Spurs,Washington Wizards,94,80,0
443,Charlotte Bobcats,Detroit Pistons,105,100,0
444,Golden State Warriors,Philadelphia Sixers,110,95,0
445,Houston Rockets,Washington Wizards,100,93,0
446,Memphis Grizzlies,Toronto Raptors,96,85,0
447,Milwaukee Bucks,Atlanta Hawks,80,95,0
448,Minnesota Timberwolves,New Orleans Hornets,113,98,0
449,New Jersey Nets,Orlando Magic,88,104,0
450,Oklahoma City Thunder,Dallas Mavericks,93,103,0
451,Sacramento Kings,Los Angeles Clippers,99,100,0
452,Utah Jazz,Portland Trail Blazers,91,96,0
453,Chicago Bulls,Milwaukee Bucks,90,77,0
454,Cleveland Cavaliers,Orlando Magic,95,110,0
455,Dallas Mavericks,Toronto Raptors,76,84,0
456,Denver Nuggets,Portland Trail Blazers,95,77,0
457,Indiana Pacers,Boston Celtics,83,95,0
458,Miami Heat,New York Knicks,106,98,0
459,San Antonio Spurs,Los Angeles Lakers,97,82,0
460,Atlanta Hawks,Golden State Warriors,103,93,0
461,Charlotte Bobcats,Cleveland Cavaliers,101,92,0
462,Detroit Pistons,Boston Celtics,104,92,0
463,Houston Rockets,Miami Heat,119,125,0
464,Los Angeles Clippers,Utah Jazz,95,103,0
465,Minnesota Timberwolves,Denver Nuggets,113,119,0
466,New Orleans Hornets,Los Angeles Lakers,88,103,0
467,Oklahoma City Thunder,New Jersey Nets,114,93,0
468,Phoenix Suns,Philadelphia Sixers,110,123,0
469,Sacramento Kings,Memphis Grizzlies,100,98,0
470,Washington Wizards,Indiana Pacers,104,90,0
471,Dallas Mavericks,San Antonio Spurs,93,99,0
472,Orlando Magic,New York Knicks,112,103,0
473,Portland Trail Blazers,Utah Jazz,100,89,0
474,Boston Celtics,New Orleans Hornets,81,83,0
475,Charlotte Bobcats,Golden State Warriors,95,96,0
476,Chicago Bulls,New Jersey Nets,90,81,0
477,Houston Rockets,Toronto Raptors,114,105,0
478,Indiana Pacers,Washington Wizards,95,86,0
479,Los Angeles Lakers,Philadelphia Sixers,102,98,0
480,Oklahoma City Thunder,Atlanta Hawks,103,94,0
481,Phoenix Suns,Detroit Pistons,92,75,0
482,Chicago Bulls,Cleveland Cavaliers,100,91,0
483,Denver Nuggets,Sacramento Kings,104,86,0
484,Miami Heat,Golden State Warriors,114,107,0
485,Milwaukee Bucks,Dallas Mavericks,99,87,0
486,Minnesota Timberwolves,New Jersey Nets,103,88,0
487,San Antonio Spurs,Oklahoma City Thunder,101,74,0
488,Utah Jazz,Memphis Grizzlies,98,92,0
489,Washington Wizards,New Orleans Hornets,81,92,0
490,Cleveland Cavaliers,Dallas Mavericks,95,104,0
491,Los Angeles Clippers,Atlanta Hawks,98,107,0
492,Los Angeles Lakers,Memphis Grizzlies,85,104,0
493,New York Knicks,Indiana Pacers,98,92,0
494,Portland Trail Blazers,Houston Rockets,100,85,0
495,Sacramento Kings,Phoenix Suns,94,89,0
496,Toronto Raptors,Boston Celtics,79,93,0
497,Boston Celtics,Minnesota Timberwolves,96,93,0
498,Charlotte Bobcats,Miami Heat,82,96,0
499,Denver Nuggets,Houston Rockets,113,106,0
500,New Orleans Hornets,Philadelphia Sixers,84,77,0
501,Orlando Magic,Golden State Warriors,110,90,0
502,Utah Jazz,Detroit Pistons,102,97,0
503,Chicago Bulls,Toronto Raptors,111,91,0
504,Dallas Mavericks,Portland Trail Blazers,84,81,0
505,Los Angeles Lakers,Detroit Pistons,108,83,0
506,Memphis Grizzlies,Oklahoma City Thunder,110,105,0
507,Miami Heat,Milwaukee Bucks,101,89,0
508,New York Knicks,San Antonio Spurs,128,115,0
509,Sacramento Kings,Atlanta Hawks,102,108,0
510,Boston Celtics,San Antonio Spurs,105,103,0
511,Cleveland Cavaliers,Toronto Raptors,105,120,0
