,homeTeam,awayTeam,homeScore,awayScore,OT
55,Milwaukee Bucks,Memphis Grizzlies,90,108,0
56,New Orleans Hornets,Philadelphia Sixers,62,77,0
57,Houston Rockets,Denver Nuggets,87,93,0
58,Minnesota Timberwolves,Orlando Magic,90,75,0
59,Dallas Mavericks,Toronto Raptors,109,104,0
60,Utah Jazz,Los Angeles Lakers,95,86,0
61,Sacramento Kings,Detroit Pistons,105,103,0
62,Los Angeles Clippers,San Antonio Spurs,106,84,0
63,Golden State Warriors,Cleveland Cavaliers,106,96,0
64,Chicago Bulls,Oklahoma City Thunder,91,97,0
65,Portland Trail Blazers,Los Angeles Clippers,90,103,0
66,Washington Wizards,Milwaukee Bucks,91,101,0
67,Orlando Magic,Brooklyn Nets,68,107,0
68,Boston Celtics,Philadelphia Sixers,100,106,0
69,New York Knicks,Dallas Mavericks,104,94,0
70,Atlanta Hawks,Miami Heat,89,95,0
71,Memphis Grizzlies,Houston Rockets,93,85,0
72,New Orleans Hornets,Charlotte Bobcats,107,99,0
73,Oklahoma City Thunder,Detroit Pistons,105,94,0
74,Minnesota Timberwolves,Indiana Pacers,96,94,0
75,Phoenix Suns,Cleveland Cavaliers,107,105,0
76,Sacramento Kings,San Antonio Spurs,86,97,0
77,Denver Nuggets,Utah Jazz,104,84,0
78,Los Angeles Lakers,Golden State Warriors,101,77,0
79,Toronto Raptors,Philadelphia Sixers,83,93,0
80,Indiana Pacers,Washington Wizards,89,85,0
81,Charlotte Bobcats,Dallas Mavericks,101,97,1
82,Chicago Bulls,Minnesota Timberwolves,87,80,0
83,Houston Rockets,Detroit Pistons,96,82,0
84,Milwaukee Bucks,Boston Celtics,92,96,0
85,Utah Jazz,Phoenix Suns,94,81,0
86,Portland Trail Blazers,San Antonio Spurs,109,112,0
87,Golden State Warriors,Denver Nuggets,101,107,1
88,Brooklyn Nets,Orlando Magic,82,74,0
89,Los Angeles Clippers,Atlanta Hawks,89,76,0
90,Memphis Grizzlies,Miami Heat,104,86,0
91,Oklahoma City Thunder,Cleveland Cavaliers,106,91,0
92,Los Angeles Lakers,Sacramento Kings,103,90,0
93,Toronto Raptors,Utah Jazz,133,140,1
94,Philadelphia Sixers,Milwaukee Bucks,96,105,0
95,Detroit Pistons,Oklahoma City Thunder,90,92,0
96,Chicago Bulls,Boston Celtics,95,101,0
97,Houston Rockets,Miami Heat,110,113,0
98,Dallas Mavericks,Minnesota Timberwolves,82,90,0
99,Phoenix Suns,Denver Nuggets,110,100,0
100,Portland Trail Blazers,Atlanta Hawks,87,95,0
101,Charlotte Bobcats,Washington Wizards,92,76,0
102,Orlando Magic,New York Knicks,89,99,0
103,Indiana Pacers,Toronto Raptors,72,74,0
104,Brooklyn Nets,Cleveland Cavaliers,114,101,0
105,Sacramento Kings,Portland Trail Blazers,86,103,0
106,Los Angeles Lakers,San Antonio Spurs,82,84,0
107,Philadelphia Sixers,Detroit Pistons,76,94,0
108,Boston Celtics,Utah Jazz,98,93,0
109,Milwaukee Bucks,Indiana Pacers,99,85,0
110,Houston Rockets,New Orleans Hornets,100,96,0
111,Oklahoma City Thunder,Memphis Grizzlies,97,107,0
112,Minnesota Timberwolves,Charlotte Bobcats,87,89,0
113,Dallas Mavericks,Washington Wizards,107,101,0
114,Phoenix Suns,Chicago Bulls,106,112,1
115,Los Angeles Clippers,Miami Heat,107,100,0
116,Golden State Warriors,Atlanta Hawks,92,88,0
117,Brooklyn Nets,Boston Celtics,102,97,0
118,San Antonio Spurs,New York Knicks,100,104,0
119,Denver Nuggets,Miami Heat,93,98,0
120,Philadelphia Sixers,Utah Jazz,99,93,0
121,Detroit Pistons,Orlando Magic,106,110,0
122,Indiana Pacers,Dallas Mavericks,103,83,0
123,New Orleans Hornets,Oklahoma City Thunder,95,110,0
124,Minnesota Timberwolves,Golden State Warriors,98,106,0
125,Memphis Grizzlies,New York Knicks,105,95,0
126,Sacramento Kings,Atlanta Hawks,96,112,0
127,Portland Trail Blazers,Houston Rockets,119,117,1
128,Los Angeles Lakers,Phoenix Suns,114,102,0
129,Boston Celtics,Toronto Raptors,107,89,0
130,Los Angeles Clippers,Chicago Bulls,101,80,0
131,Washington Wizards,Utah Jazz,76,83,0
132,Charlotte Bobcats,Memphis Grizzlies,87,94,0
133,Cleveland Cavaliers,Dallas Mavericks,95,103,0
134,Milwaukee Bucks,New Orleans Hornets,117,113,0
135,San Antonio Spurs,Denver Nuggets,126,100,0
136,Phoenix Suns,Miami Heat,88,97,0
137,New York Knicks,Indiana Pacers,88,76,0
138,Toronto Raptors,Orlando Magic,97,86,0
139,Philadelphia Sixers,Cleveland Cavaliers,86,79,0
140,Sacramento Kings,Brooklyn Nets,90,99,0
141,Oklahoma City Thunder,Golden State Warriors,119,109,0
142,Detroit Pistons,Boston Celtics,103,83,0
143,Portland Trail Blazers,Chicago Bulls,102,94,0
144,Los Angeles Lakers,Houston Rockets,119,108,0
145,Washington Wizards,Indiana Pacers,89,96,0
146,Charlotte Bobcats,Milwaukee Bucks,102,98,0
147,Atlanta Hawks,Orlando Magic,81,72,0
148,Memphis Grizzlies,Denver Nuggets,92,97,0
149,Dallas Mavericks,Golden State Warriors,101,105,1
150,San Antonio Spurs,Los Angeles Clippers,87,92,0
151,Utah Jazz,Houston Rockets,102,91,0
152,Philadelphia Sixers,Toronto Raptors,106,98,0
153,New Orleans Hornets,New York Knicks,80,102,0
154,Los Angeles Lakers,Brooklyn Nets,95,90,0
155,Charlotte Bobcats,Toronto Raptors,98,97,0
156,Orlando Magic,Detroit Pistons,90,74,0
157,Cleveland Cavaliers,Philadelphia Sixers,92,83,0
158,Indiana Pacers,New Orleans Hornets,115,107,1
159,Boston Celtics,San Antonio Spurs,100,112,0
160,Atlanta Hawks,Washington Wizards,101,100,1
161,Miami Heat,Milwaukee Bucks,113,106,1
162,Oklahoma City Thunder,Los Angeles Clippers,117,111,1
163,Houston Rockets,Chicago Bulls,93,89,0
164,Minnesota Timberwolves,Denver Nuggets,94,101,0
165,Dallas Mavericks,New York Knicks,114,111,0
166,Phoenix Suns,Portland Trail Blazers,114,87,0
167,Sacramento Kings,Los Angeles Lakers,113,97,0
168,Golden State Warriors,Brooklyn Nets,102,93,0
169,Denver Nuggets,Golden State Warriors,102,91,0
170,Utah Jazz,Sacramento Kings,104,102,0
171,Phoenix Suns,New Orleans Hornets,111,108,1
172,Portland Trail Blazers,Minnesota Timberwolves,103,95,0
173,Charlotte Bobcats,Atlanta Hawks,91,101,0
174,Orlando Magic,Cleveland Cavaliers,108,104,0
175,Boston Celtics,Oklahoma City Thunder,108,100,0
176,Brooklyn Nets,Los Angeles Clippers,86,76,0
177,Detroit Pistons,Toronto Raptors,91,90,0
178,Indiana Pacers,San Antonio Spurs,97,104,0
179,Memphis Grizzlies,Los Angeles Lakers,106,98,0
180,Houston Rockets,New York Knicks,131,103,0
181,Philadelphia Sixers,Oklahoma City Thunder,109,116,1
182,Washington Wizards,Charlotte Bobcats,106,108,1
183,Atlanta Hawks,Los Angeles Clippers,104,93,0
184,Miami Heat,Cleveland Cavaliers,110,108,0
185,Dallas Mavericks,Los Angeles Lakers,89,115,0
186,Milwaukee Bucks,Chicago Bulls,86,93,0
187,Sacramento Kings,Utah Jazz,108,97,0
188,Golden State Warriors,Minnesota Timberwolves,96,85,0
189,Toronto Raptors,San Antonio Spurs,106,111,1
190,New York Knicks,Detroit Pistons,121,100,0
191,Brooklyn Nets,Portland Trail Blazers,98,85,0
192,Philadelphia Sixers,Phoenix Suns,104,101,0
193,Orlando Magic,Boston Celtics,110,116,1
194,Denver Nuggets,New Orleans Hornets,102,84,0
195,Washington Wizards,San Antonio Spurs,92,118,0
196,Detroit Pistons,Portland Trail Blazers,108,101,0
197,Chicago Bulls,Milwaukee Bucks,92,93,0
198,Memphis Grizzlies,Cleveland Cavaliers,84,78,0
199,Oklahoma City Thunder,Charlotte Bobcats,114,69,0
200,Utah Jazz,Denver Nuggets,105,103,0
201,Los Angeles Clippers,New Orleans Hornets,98,105,0
202,Brooklyn Nets,New York Knicks,96,89,1
203,Philadelphia Sixers,Dallas Mavericks,100,98,0
204,Cleveland Cavaliers,Phoenix Suns,78,91,0
205,Houston Rockets,Toronto Raptors,117,101,0
206,Sacramento Kings,Minnesota Timberwolves,89,97,0
207,Los Angeles Lakers,Indiana Pacers,77,79,0
208,Washington Wizards,Portland Trail Blazers,84,82,0
209,Orlando Magic,San Antonio Spurs,89,110,0
210,Boston Celtics,Brooklyn Nets,83,95,0
211,Atlanta Hawks,Charlotte Bobcats,94,91,0
212,Detroit Pistons,Phoenix Suns,117,77,0
213,Chicago Bulls,Dallas Mavericks,101,78,0
214,Milwaukee Bucks,New York Knicks,88,102,0
215,Memphis Grizzlies,Toronto Raptors,103,82,0
216,New Orleans Hornets,Utah Jazz,84,96,0
217,Oklahoma City Thunder,Houston Rockets,120,98,0
218,Los Angeles Clippers,Minnesota Timberwolves,101,95,0
219,Miami Heat,San Antonio Spurs,105,100,0
220,Golden State Warriors,Denver Nuggets,106,105,0
221,Toronto Raptors,Phoenix Suns,101,97,0
222,Charlotte Bobcats,Philadelphia Sixers,98,104,0
223,Orlando Magic,Brooklyn Nets,86,98,0
224,Boston Celtics,Portland Trail Blazers,96,78,0
225,New York Knicks,Washington Wizards,108,87,0
226,Atlanta Hawks,Cleveland Cavaliers,111,113,0
227,Memphis Grizzlies,Detroit Pistons,90,78,0
228,Oklahoma City Thunder,Utah Jazz,106,94,0
229,Minnesota Timberwolves,Milwaukee Bucks,95,85,0
230,Sacramento Kings,Indiana Pacers,92,97,0
231,Los Angeles Lakers,Denver Nuggets,122,103,0
232,Miami Heat,Brooklyn Nets,102,89,0
233,Cleveland Cavaliers,Portland Trail Blazers,117,118,1
234,Chicago Bulls,Philadelphia Sixers,93,88,0
235,New Orleans Hornets,Oklahoma City Thunder,79,100,0
236,Houston Rockets,Utah Jazz,124,116,0
237,Milwaukee Bucks,Boston Celtics,91,88,0
238,San Antonio Spurs,Memphis Grizzlies,99,95,1
239,Dallas Mavericks,Detroit Pistons,92,77,0
240,Los Angeles Clippers,Sacramento Kings,116,81,0
241,Golden State Warriors,Indiana Pacers,103,92,0
242,New York Knicks,Phoenix Suns,106,99,0
243,Los Angeles Lakers,Orlando Magic,103,113,0
244,Charlotte Bobcats,Portland Trail Blazers,112,118,1
245,Detroit Pistons,Cleveland Cavaliers,89,79,0
246,New Orleans Hornets,Milwaukee Bucks,102,81,0
247,Denver Nuggets,Toronto Raptors,113,110,0
248,Utah Jazz,Los Angeles Clippers,104,105,0
249,Golden State Warriors,Orlando Magic,94,102,0
250,Philadelphia Sixers,Minnesota Timberwolves,88,105,0
251,Washington Wizards,Miami Heat,105,101,0
252,Brooklyn Nets,Oklahoma City Thunder,111,117,0
253,Chicago Bulls,Indiana Pacers,76,80,0
254,Memphis Grizzlies,Phoenix Suns,108,98,1
255,Houston Rockets,Los Angeles Lakers,107,105,0
256,Charlotte Bobcats,New York Knicks,98,100,0
257,Indiana Pacers,Portland Trail Blazers,99,92,0
258,Boston Celtics,Minnesota Timberwolves,104,94,0
259,Atlanta Hawks,Denver Nuggets,108,104,0
260,Detroit Pistons,Golden State Warriors,97,104,0
261,Cleveland Cavaliers,Chicago Bulls,85,95,0
262,New Orleans Hornets,Los Angeles Lakers,87,103,0
263,San Antonio Spurs,Milwaukee Bucks,110,99,0
264,Utah Jazz,Orlando Magic,87,81,0
265,Sacramento Kings,Toronto Raptors,107,100,0
266,Los Angeles Clippers,Dallas Mavericks,112,90,0
267,Miami Heat,New York Knicks,92,112,0
268,Phoenix Suns,Dallas Mavericks,94,97,0
269,Philadelphia Sixers,Boston Celtics,95,94,1
270,Indiana Pacers,Denver Nuggets,89,92,0
271,Brooklyn Nets,Golden State Warriors,102,109,0
272,Atlanta Hawks,Washington Wizards,104,95,0
273,Detroit Pistons,Chicago Bulls,104,108,0
274,New Orleans Hornets,Memphis Grizzlies,89,96,0
275,Minnesota Timberwolves,Cleveland Cavaliers,91,73,0
276,Milwaukee Bucks,Charlotte Bobcats,108,93,0
277,San Antonio Spurs,Houston Rockets,114,92,0
278,Utah Jazz,Toronto Raptors,131,99,0
279,Oklahoma City Thunder,Los Angeles Lakers,114,108,0
280,Sacramento Kings,Orlando Magic,91,82,0
281,Los Angeles Clippers,Phoenix Suns,117,99,0
282,Washington Wizards,Golden State Warriors,97,101,0
283,Charlotte Bobcats,San Antonio Spurs,102,132,0
284,Boston Celtics,Philadelphia Sixers,92,79,0
285,Miami Heat,New Orleans Hornets,106,90,0
286,Cleveland Cavaliers,Detroit Pistons,97,104,0
287,Chicago Bulls,New York Knicks,93,85,0
288,Memphis Grizzlies,Atlanta Hawks,83,93,0
289,Houston Rockets,Dallas Mavericks,109,116,0
290,Portland Trail Blazers,Sacramento Kings,80,99,0
291,Los Angeles Clippers,Toronto Raptors,102,83,0
292,Brooklyn Nets,Milwaukee Bucks,88,97,0
293,Oklahoma City Thunder,Indiana Pacers,104,93,0
294,New York Knicks,Denver Nuggets,112,106,0
295,Phoenix Suns,Orlando Magic,90,98,0
296,Los Angeles Lakers,Utah Jazz,110,117,0
297,Philadelphia Sixers,Detroit Pistons,104,97,0
298,Charlotte Bobcats,Golden State Warriors,96,104,0
299,Miami Heat,Atlanta Hawks,101,92,0
300,Houston Rockets,San Antonio Spurs,126,134,1
301,Dallas Mavericks,Sacramento Kings,119,96,0
302,Portland Trail Blazers,Toronto Raptors,92,74,0
303,Brooklyn Nets,New York Knicks,97,100,0
304,Cleveland Cavaliers,Los Angeles Lakers,100,94,0
305,Detroit Pistons,Denver Nuggets,94,101,0
306,New Orleans Hornets,Washington Wizards,70,77,0
307,Chicago Bulls,Los Angeles Clippers,89,94,0
308,Toronto Raptors,Brooklyn Nets,88,94,0
309,Orlando Magic,Atlanta Hawks,80,86,0
310,Indiana Pacers,Cleveland Cavaliers,96,81,0
311,Philadelphia Sixers,Chicago Bulls,89,96,0
312,Charlotte Bobcats,Los Angeles Clippers,94,100,0
313,Miami Heat,Golden State Warriors,95,97,0
314,Boston Celtics,Dallas Mavericks,117,115,1
315,Milwaukee Bucks,Sacramento Kings,98,85,0
316,Houston Rockets,Washington Wizards,99,93,0
317,Oklahoma City Thunder,New Orleans Hornets,92,88,0
318,Minnesota Timberwolves,Denver Nuggets,108,105,0
319,Phoenix Suns,Memphis Grizzlies,82,80,0
320,Utah Jazz,San Antonio Spurs,99,96,0
321,Atlanta Hawks,Charlotte Bobcats,113,90,0
322,New York Knicks,Los Angeles Lakers,116,107,0
323,Portland Trail Blazers,San Antonio Spurs,98,90,0
324,Toronto Raptors,Dallas Mavericks,95,74,0
325,Washington Wizards,Los Angeles Lakers,96,102,0
326,Indiana Pacers,Philadelphia Sixers,95,85,0
327,Brooklyn Nets,Detroit Pistons,107,105,1
328,Cleveland Cavaliers,Milwaukee Bucks,86,90,0
329,Orlando Magic,Golden State Warriors,99,85,0
330,New Orleans Hornets,Minnesota Timberwolves,102,113,0
331,Houston Rockets,Boston Celtics,101,89,0
332,Oklahoma City Thunder,Sacramento Kings,113,103,0
333,Phoenix Suns,Utah Jazz,99,84,0
334,Denver Nuggets,Memphis Grizzlies,99,94,0
335,Charlotte Bobcats,Orlando Magic,98,107,0
336,Atlanta Hawks,Golden State Warriors,93,115,0
337,New York Knicks,Cleveland Cavaliers,103,102,0
338,Miami Heat,Washington Wizards,102,72,0
339,Detroit Pistons,Indiana Pacers,77,88,0
340,Chicago Bulls,Brooklyn Nets,83,82,0
341,Minnesota Timberwolves,Dallas Mavericks,114,106,1
342,Milwaukee Bucks,Los Angeles Clippers,85,111,0
343,San Antonio Spurs,Boston Celtics,103,88,0
344,Utah Jazz,Memphis Grizzlies,86,99,0
345,Toronto Raptors,Houston Rockets,103,96,0
346,Philadelphia Sixers,Los Angeles Lakers,98,111,0
347,Sacramento Kings,Denver Nuggets,97,122,0
348,Portland Trail Blazers,New Orleans Hornets,95,94,0
349,Orlando Magic,Minnesota Timberwolves,102,93,0
350,New York Knicks,Houston Rockets,96,109,0
351,Detroit Pistons,Los Angeles Clippers,76,88,0
352,Memphis Grizzlies,Chicago Bulls,80,71,0
353,Oklahoma City Thunder,San Antonio Spurs,107,93,0
354,Phoenix Suns,Sacramento Kings,101,90,0
355,Washington Wizards,Atlanta Hawks,95,100,1
356,Cleveland Cavaliers,Toronto Raptors,99,113,0
357,Brooklyn Nets,Utah Jazz,90,92,0
358,Miami Heat,Minnesota Timberwolves,103,92,0
359,Chicago Bulls,Boston Celtics,100,89,0
360,Milwaukee Bucks,Indiana Pacers,98,93,0
361,Dallas Mavericks,Philadelphia Sixers,107,100,0
362,Denver Nuggets,San Antonio Spurs,112,106,0
363,Los Angeles Lakers,Charlotte Bobcats,101,100,0
364,Golden State Warriors,New Orleans Hornets,103,96,0
365,Toronto Raptors,Detroit Pistons,97,91,0
366,New York Knicks,Brooklyn Nets,100,86,0
367,Orlando Magic,Washington Wizards,90,83,0
368,Indiana Pacers,Utah Jazz,104,84,0
369,Boston Celtics,Cleveland Cavaliers,103,91,0
370,Atlanta Hawks,Oklahoma City Thunder,92,100,0
371,Houston Rockets,Philadelphia Sixers,125,103,0
372,Phoenix Suns,Charlotte Bobcats,121,104,0
373,Memphis Grizzlies,Milwaukee Bucks,90,80,0
374,Sacramento Kings,Golden State Warriors,131,127,0
375,Los Angeles Clippers,New Orleans Hornets,93,77,0
376,Minnesota Timberwolves,Oklahoma City Thunder,99,93,0
377,Dallas Mavericks,Miami Heat,95,110,0
378,Portland Trail Blazers,Denver Nuggets,101,93,0
379,Toronto Raptors,Orlando Magic,93,90,0
380,Philadelphia Sixers,Atlanta Hawks,99,80,0
381,Boston Celtics,Milwaukee Bucks,94,99,1
382,New York Knicks,Chicago Bulls,106,110,0
383,Detroit Pistons,Washington Wizards,100,68,0
384,Cleveland Cavaliers,Indiana Pacers,89,99,0
385,Memphis Grizzlies,Dallas Mavericks,92,82,0
386,San Antonio Spurs,New Orleans Hornets,99,94,0
387,Los Angeles Clippers,Sacramento Kings,97,85,0
388,Golden State Warriors,Charlotte Bobcats,115,100,0
389,Washington Wizards,Detroit Pistons,87,96,0
390,Atlanta Hawks,Chicago Bulls,92,75,0
391,Miami Heat,Utah Jazz,105,89,0
392,New Orleans Hornets,Indiana Pacers,75,81,0
393,Houston Rockets,Memphis Grizzlies,121,96,0
394,Milwaukee Bucks,Cleveland Cavaliers,82,94,0
395,Denver Nuggets,Charlotte Bobcats,110,88,0
396,Portland Trail Blazers,Phoenix Suns,96,93,0
397,Golden State Warriors,Los Angeles Lakers,115,118,1
398,Brooklyn Nets,Philadelphia Sixers,95,92,0
399,New York Knicks,Minnesota Timberwolves,94,91,0
400,Orlando Magic,Utah Jazz,93,97,0
401,San Antonio Spurs,Dallas Mavericks,129,91,0
402,Phoenix Suns,Los Angeles Clippers,77,103,0
403,Sacramento Kings,Portland Trail Blazers,108,96,0
404,Brooklyn Nets,Boston Celtics,76,93,0
405,Los Angeles Lakers,New York Knicks,100,94,0
406,Miami Heat,Oklahoma City Thunder,103,97,0
407,Chicago Bulls,Houston Rockets,97,120,0
408,Los Angeles Clippers,Denver Nuggets,112,100,0
409,Washington Wizards,Cleveland Cavaliers,84,87,0
410,Charlotte Bobcats,Miami Heat,92,105,0
411,Orlando Magic,New Orleans Hornets,94,97,0
412,Atlanta Hawks,Detroit Pistons,126,119,1
413,Milwaukee Bucks,Brooklyn Nets,108,93,0
414,Memphis Grizzlies,Philadelphia Sixers,89,99,0
415,Minnesota Timberwolves,Houston Rockets,84,87,0
416,San Antonio Spurs,Toronto Raptors,100,80,0
417,Denver Nuggets,Los Angeles Lakers,126,114,0
418,Utah Jazz,Golden State Warriors,83,94,0
419,Phoenix Suns,New York Knicks,97,99,0
420,Portland Trail Blazers,Sacramento Kings,109,91,0
421,Oklahoma City Thunder,Dallas Mavericks,111,105,1
422,Los Angeles Clippers,Boston Celtics,106,77,0
423,Los Angeles Lakers,Portland Trail Blazers,104,87,0
424,Golden State Warriors,Philadelphia Sixers,96,89,0
425,Washington Wizards,Orlando Magic,105,97,0
426,Indiana Pacers,Phoenix Suns,97,91,0
427,Brooklyn Nets,Charlotte Bobcats,97,81,0
428,Detroit Pistons,Miami Heat,109,99,0
429,Cleveland Cavaliers,Atlanta Hawks,94,102,0
430,New Orleans Hornets,Toronto Raptors,97,104,1
431,Dallas Mavericks,Denver Nuggets,85,106,0
432,San Antonio Spurs,Houston Rockets,122,116,0
433,Utah Jazz,Los Angeles Clippers,114,116,0
434,Sacramento Kings,New York Knicks,106,105,0
435,Charlotte Bobcats,New Orleans Hornets,95,98,0
436,Atlanta Hawks,Indiana Pacers,109,100,0
437,Orlando Magic,Toronto Raptors,88,123,0
438,Brooklyn Nets,Cleveland Cavaliers,103,100,0
439,Chicago Bulls,Washington Wizards,87,77,0
440,Memphis Grizzlies,Denver Nuggets,81,72,0
441,Houston Rockets,Oklahoma City Thunder,94,124,0
442,Minnesota Timberwolves,Phoenix Suns,111,107,0
443,Milwaukee Bucks,Miami Heat,104,85,0
444,Portland Trail Blazers,Philadelphia Sixers,89,85,0
445,Golden State Warriors,Boston Celtics,101,83,0
446,Detroit Pistons,Milwaukee Bucks,96,94,0
447,Dallas Mavericks,San Antonio Spurs,86,111,0
448,Sacramento Kings,Boston Celtics,118,96,0
449,Los Angeles Clippers,Utah Jazz,107,96,0
450,Indiana Pacers,Memphis Grizzlies,88,83,0
451,Chicago Bulls,Charlotte Bobcats,81,91,0
452,Orlando Magic,Miami Heat,110,112,1
453,Houston Rockets,Atlanta Hawks,123,104,0
454,Oklahoma City Thunder,Phoenix Suns,114,96,0
455,San Antonio Spurs,Brooklyn Nets,104,73,0
456,Washington Wizards,Dallas Mavericks,94,103,0
457,New York Knicks,Portland Trail Blazers,100,105,0
458,Detroit Pistons,Sacramento Kings,103,97,0
459,New Orleans Hornets,Atlanta Hawks,86,95,0
460,Denver Nuggets,Los Angeles Clippers,92,78,0
461,Los Angeles Lakers,Philadelphia Sixers,99,103,0
462,Toronto Raptors,Portland Trail Blazers,102,79,0
463,Orlando Magic,Chicago Bulls,94,96,0
464,Cleveland Cavaliers,Sacramento Kings,94,97,0
465,Indiana Pacers,Washington Wizards,89,81,0
466,Boston Celtics,Memphis Grizzlies,83,93,0
467,Miami Heat,Dallas Mavericks,119,109,1
468,Milwaukee Bucks,San Antonio Spurs,110,117,0
469,Houston Rockets,New Orleans Hornets,104,92,0
470,Oklahoma City Thunder,Brooklyn Nets,93,110,0
471,Utah Jazz,Minnesota Timberwolves,106,84,0
472,Phoenix Suns,Philadelphia Sixers,95,89,0
473,Golden State Warriors,Los Angeles Clippers,115,94,0
474,New York Knicks,San Antonio Spurs,100,83,0
475,Denver Nuggets,Minnesota Timberwolves,97,101,0
476,Toronto Raptors,Sacramento Kings,96,105,0
477,Washington Wizards,Brooklyn Nets,113,115,1
478,Charlotte Bobcats,Cleveland Cavaliers,104,106,0
479,Miami Heat,Chicago Bulls,89,96,0
480,Detroit Pistons,Atlanta Hawks,85,84,0
481,Boston Celtics,Indiana Pacers,94,75,0
482,Memphis Grizzlies,Portland Trail Blazers,84,86,0
483,Oklahoma City Thunder,Philadelphia Sixers,109,85,0
484,Milwaukee Bucks,Houston Rockets,101,115,0
485,Phoenix Suns,Utah Jazz,80,87,0
486,Los Angeles Clippers,Los Angeles Lakers,107,102,0
487,Atlanta Hawks,Boston Celtics,81,89,0
488,Orlando Magic,New York Knicks,106,114,0
489,Indiana Pacers,Milwaukee Bucks,95,80,0
490,Brooklyn Nets,Sacramento Kings,113,93,0
491,Cleveland Cavaliers,Houston Rockets,104,112,0
492,Minnesota Timberwolves,Portland Trail Blazers,97,102,0
493,Dallas Mavericks,New Orleans Hornets,96,99,1
494,San Antonio Spurs,Philadelphia Sixers,109,86,0
495,Denver Nuggets,Utah Jazz,110,91,0
496,Los Angeles Clippers,Golden State Warriors,115,89,0
497,Toronto Raptors,Oklahoma City Thunder,92,104,0
498,Miami Heat,Washington Wizards,99,71,0
499,Detroit Pistons,Charlotte Bobcats,101,108,1
500,Phoenix Suns,Memphis Grizzlies,81,92,0
501,Los Angeles Lakers,Denver Nuggets,105,112,0
502,Washington Wizards,Oklahoma City Thunder,101,99,0
503,New York Knicks,Boston Celtics,96,102,0
504,Chicago Bulls,Cleveland Cavaliers,118,92,0
505,New Orleans Hornets,San Antonio Spurs,95,88,0
506,Utah Jazz,Dallas Mavericks,100,94,0
507,Sacramento Kings,Memphis Grizzlies,81,113,0
508,Portland Trail Blazers,Orlando Magic,125,119,1
509,Philadelphia Sixers,Brooklyn Nets,89,109,0
510,Indiana Pacers,Miami Heat,87,77,0
