,homeTeam,awayTeam,homeScore,awayScore,OT
88,Portland Trail Blazers,Atlanta Hawks,131,95,0
89,San Antonio Spurs,Charlotte Hornets,95,79,0
90,Los Angeles Lakers,Atlanta Hawks,93,88,0
91,New York Knicks,Miami Heat,88,94,0
92,Sacramento Kings,Denver Nuggets,126,116,0
93,Toronto Raptors,Philadelphia Sixers,90,93,0
94,Vancouver Grizzlies,Los Angeles Clippers,109,89,0
95,Houston Rockets,Indiana Pacers,87,96,0
96,New Jersey Nets,Seattle Supersonics,92,100,0
97,Phoenix Suns,Los Angeles Lakers,82,91,0
98,Utah Jazz,San Antonio Spurs,91,85,0
99,Atlanta Hawks,Charlotte Hornets,103,98,0
100,Dallas Mavericks,Houston Rockets,114,95,0
101,Denver Nuggets,New York Knicks,95,102,0
102,Golden State Warriors,Chicago Bulls,99,79,0
103,Miami Heat,Portland Trail Blazers,96,101,0
104,Milwaukee Bucks,Los Angeles Clippers,101,93,0
105,Sacramento Kings,Vancouver Grizzlies,81,77,0
106,San Antonio Spurs,Indiana Pacers,90,87,1
107,Toronto Raptors,Detroit Pistons,89,85,0
108,Washington Wizards,Philadelphia Sixers,73,95,0
109,Boston Celtics,Cleveland Cavaliers,114,103,0
110,Charlotte Hornets,Dallas Mavericks,104,99,0
111,Detroit Pistons,New Jersey Nets,109,107,0
112,Minnesota Timberwolves,Los Angeles Clippers,85,89,0
113,Orlando Magic,Portland Trail Blazers,79,81,0
114,Philadelphia Sixers,Miami Heat,93,98,0
115,Phoenix Suns,Chicago Bulls,105,81,0
116,Seattle Supersonics,Golden State Warriors,111,108,0
117,Utah Jazz,New York Knicks,98,90,0
118,Denver Nuggets,Los Angeles Lakers,93,82,0
119,Houston Rockets,Sacramento Kings,110,128,0
120,Milwaukee Bucks,San Antonio Spurs,99,88,0
121,Vancouver Grizzlies,Seattle Supersonics,108,110,0
122,Washington Wizards,Toronto Raptors,92,81,0
123,Boston Celtics,New Jersey Nets,109,96,0
124,Dallas Mavericks,Sacramento Kings,94,103,0
125,Detroit Pistons,Cleveland Cavaliers,101,90,0
126,Indiana Pacers,Atlanta Hawks,99,105,0
127,Los Angeles Lakers,Chicago Bulls,103,95,0
128,Minnesota Timberwolves,Utah Jazz,89,84,0
129,Orlando Magic,Charlotte Hornets,92,103,0
130,Philadelphia Sixers,Portland Trail Blazers,91,97,0
131,Phoenix Suns,New York Knicks,96,81,0
132,Toronto Raptors,Los Angeles Clippers,106,100,0
133,Atlanta Hawks,Orlando Magic,103,107,0
134,Charlotte Hornets,Portland Trail Blazers,96,100,1
135,Cleveland Cavaliers,Indiana Pacers,98,107,0
136,Denver Nuggets,Chicago Bulls,95,86,0
137,Golden State Warriors,New York Knicks,79,86,0
138,Miami Heat,Boston Celtics,110,92,0
139,Milwaukee Bucks,Utah Jazz,100,111,0
140,New Jersey Nets,Philadelphia Sixers,96,100,0
141,San Antonio Spurs,Dallas Mavericks,106,90,0
142,Seattle Supersonics,Houston Rockets,110,107,0
143,Washington Wizards,Los Angeles Clippers,89,98,0
144,Detroit Pistons,Milwaukee Bucks,113,94,0
145,Los Angeles Lakers,Toronto Raptors,102,111,0
146,Phoenix Suns,Seattle Supersonics,99,86,0
147,Sacramento Kings,Houston Rockets,110,105,0
148,Vancouver Grizzlies,Minnesota Timberwolves,81,105,0
149,Boston Celtics,Indiana Pacers,95,85,0
150,Philadelphia Sixers,San Antonio Spurs,91,94,0
151,Utah Jazz,Minnesota Timberwolves,108,93,0
152,Atlanta Hawks,Miami Heat,113,106,0
153,Cleveland Cavaliers,Portland Trail Blazers,103,100,0
154,Houston Rockets,Dallas Mavericks,119,99,0
155,Los Angeles Clippers,New York Knicks,100,95,0
156,Phoenix Suns,Toronto Raptors,94,93,0
157,Sacramento Kings,New Jersey Nets,105,92,0
158,Washington Wizards,Vancouver Grizzlies,89,87,0
159,Boston Celtics,San Antonio Spurs,98,121,0
160,Charlotte Hornets,Vancouver Grizzlies,89,73,0
161,Denver Nuggets,Toronto Raptors,109,84,0
162,Golden State Warriors,New Jersey Nets,84,92,0
163,Los Angeles Lakers,Utah Jazz,90,82,0
164,Miami Heat,Atlanta Hawks,93,91,0
165,Milwaukee Bucks,Chicago Bulls,102,95,0
166,Minnesota Timberwolves,Portland Trail Blazers,81,88,0
167,Orlando Magic,Dallas Mavericks,112,100,0
168,Philadelphia Sixers,Washington Wizards,93,101,0
169,Indiana Pacers,Detroit Pistons,99,107,0
170,Boston Celtics,Milwaukee Bucks,112,114,0
171,Charlotte Hornets,Washington Wizards,118,85,0
172,Denver Nuggets,Minnesota Timberwolves,114,105,0
173,Detroit Pistons,Atlanta Hawks,93,91,0
174,Indiana Pacers,Vancouver Grizzlies,105,86,0
175,Los Angeles Lakers,New Jersey Nets,103,80,0
176,Philadelphia Sixers,Cleveland Cavaliers,106,83,0
177,Portland Trail Blazers,Houston Rockets,91,88,1
178,Sacramento Kings,Golden State Warriors,124,95,0
179,San Antonio Spurs,Chicago Bulls,101,78,0
180,Seattle Supersonics,Los Angeles Clippers,98,93,0
181,Utah Jazz,Toronto Raptors,87,100,0
182,Atlanta Hawks,Boston Celtics,94,84,0
183,Cleveland Cavaliers,Charlotte Hornets,106,89,0
184,Dallas Mavericks,Chicago Bulls,95,83,0
185,Golden State Warriors,Toronto Raptors,88,106,0
186,Los Angeles Clippers,Portland Trail Blazers,71,88,0
187,Miami Heat,Washington Wizards,89,86,0
188,Milwaukee Bucks,Philadelphia Sixers,79,82,0
189,Minnesota Timberwolves,Vancouver Grizzlies,113,82,0
190,New York Knicks,Orlando Magic,99,96,0
191,Phoenix Suns,New Jersey Nets,129,90,0
192,San Antonio Spurs,Denver Nuggets,106,87,0
193,Detroit Pistons,Orlando Magic,99,108,0
194,Seattle Supersonics,Indiana Pacers,102,91,0
195,Miami Heat,Sacramento Kings,98,88,0
196,New York Knicks,Dallas Mavericks,107,82,0
197,Portland Trail Blazers,Indiana Pacers,91,93,0
198,Utah Jazz,Golden State Warriors,115,99,0
199,Vancouver Grizzlies,Houston Rockets,110,118,1
200,Cleveland Cavaliers,Dallas Mavericks,106,99,0
201,Los Angeles Clippers,Phoenix Suns,80,94,0
202,Minnesota Timberwolves,Denver Nuggets,109,92,0
203,New Jersey Nets,Washington Wizards,78,85,0
204,Orlando Magic,Sacramento Kings,102,111,0
205,Philadelphia Sixers,New York Knicks,74,70,0
206,San Antonio Spurs,Detroit Pistons,106,87,0
207,Seattle Supersonics,Los Angeles Lakers,77,101,0
208,Toronto Raptors,Atlanta Hawks,89,107,0
209,Denver Nuggets,Detroit Pistons,100,96,0
210,Los Angeles Lakers,Golden State Warriors,93,75,0
211,Miami Heat,Philadelphia Sixers,90,83,0
212,Phoenix Suns,Houston Rockets,128,122,1
213,Portland Trail Blazers,Charlotte Hornets,94,90,0
214,Vancouver Grizzlies,Indiana Pacers,89,96,0
215,Washington Wizards,Cleveland Cavaliers,108,111,0
216,Atlanta Hawks,Sacramento Kings,110,100,0
217,Chicago Bulls,Dallas Mavericks,95,101,0
218,Golden State Warriors,Seattle Supersonics,108,117,0
219,Los Angeles Clippers,Houston Rockets,96,109,0
220,Milwaukee Bucks,New York Knicks,80,84,0
221,Minnesota Timberwolves,Orlando Magic,93,103,0
222,New Jersey Nets,San Antonio Spurs,94,96,0
223,Boston Celtics,Miami Heat,96,84,0
224,Cleveland Cavaliers,Philadelphia Sixers,100,102,1
225,Denver Nuggets,Orlando Magic,100,112,0
226,Detroit Pistons,San Antonio Spurs,102,80,0
227,Los Angeles Lakers,Portland Trail Blazers,93,80,0
228,Toronto Raptors,Washington Wizards,95,93,0
229,Utah Jazz,Indiana Pacers,75,100,0
230,Vancouver Grizzlies,Charlotte Hornets,94,113,0
231,Atlanta Hawks,Detroit Pistons,112,110,0
232,Chicago Bulls,Milwaukee Bucks,91,92,0
233,Golden State Warriors,Utah Jazz,82,94,0
234,Houston Rockets,Phoenix Suns,105,95,0
235,Los Angeles Clippers,Seattle Supersonics,89,102,0
236,Minnesota Timberwolves,Dallas Mavericks,84,103,0
237,New Jersey Nets,New York Knicks,82,92,0
238,Philadelphia Sixers,Boston Celtics,77,74,0
239,Washington Wizards,Sacramento Kings,104,114,0
240,Los Angeles Lakers,Orlando Magic,117,100,0
241,Milwaukee Bucks,Dallas Mavericks,103,97,0
242,New York Knicks,Denver Nuggets,78,80,0
243,Phoenix Suns,Portland Trail Blazers,90,92,0
244,Seattle Supersonics,Charlotte Hornets,81,103,0
245,Toronto Raptors,San Antonio Spurs,98,92,0
246,Houston Rockets,Vancouver Grizzlies,102,99,0
247,Los Angeles Clippers,Miami Heat,91,99,0
248,New Jersey Nets,Sacramento Kings,109,95,0
249,Philadelphia Sixers,Denver Nuggets,77,94,0
250,Utah Jazz,Washington Wizards,102,96,0
251,Dallas Mavericks,Vancouver Grizzlies,95,104,0
252,Indiana Pacers,San Antonio Spurs,83,77,0
253,Los Angeles Lakers,Washington Wizards,91,80,0
254,Milwaukee Bucks,Detroit Pistons,112,116,0
255,New York Knicks,Golden State Warriors,89,83,0
256,Phoenix Suns,Orlando Magic,110,107,0
257,Portland Trail Blazers,Miami Heat,76,86,0
258,Toronto Raptors,Cleveland Cavaliers,101,98,0
259,Atlanta Hawks,Los Angeles Clippers,99,81,0
260,Boston Celtics,Denver Nuggets,115,90,0
261,Charlotte Hornets,Golden State Warriors,113,106,0
262,Cleveland Cavaliers,Chicago Bulls,107,93,0
263,New Jersey Nets,Milwaukee Bucks,107,90,0
264,Philadelphia Sixers,Houston Rockets,83,73,0
265,Sacramento Kings,Los Angeles Lakers,103,91,0
266,Seattle Supersonics,Minnesota Timberwolves,110,94,0
267,Utah Jazz,Dallas Mavericks,85,79,0
268,Phoenix Suns,Washington Wizards,99,85,0
269,Portland Trail Blazers,Minnesota Timberwolves,90,86,0
270,San Antonio Spurs,Vancouver Grizzlies,99,91,0
271,Atlanta Hawks,Golden State Warriors,99,107,0
272,Boston Celtics,Houston Rockets,100,96,0
273,Charlotte Hornets,Denver Nuggets,106,99,0
274,Chicago Bulls,New Jersey Nets,71,69,0
275,Detroit Pistons,Los Angeles Clippers,107,83,0
276,Indiana Pacers,Cleveland Cavaliers,136,88,0
277,New York Knicks,Philadelphia Sixers,85,78,0
278,Sacramento Kings,Miami Heat,97,107,0
279,Toronto Raptors,Milwaukee Bucks,91,107,0
280,Utah Jazz,Seattle Supersonics,101,83,0
281,Cleveland Cavaliers,Atlanta Hawks,127,116,0
282,Dallas Mavericks,Phoenix Suns,120,115,0
283,Indiana Pacers,Los Angeles Clippers,108,90,0
284,Milwaukee Bucks,Denver Nuggets,99,101,0
285,Minnesota Timberwolves,Golden State Warriors,76,104,0
286,New Jersey Nets,Houston Rockets,106,94,0
287,Orlando Magic,Chicago Bulls,108,87,0
288,Philadelphia Sixers,Charlotte Hornets,84,106,0
289,Sacramento Kings,Portland Trail Blazers,96,101,0
290,San Antonio Spurs,Washington Wizards,89,99,0
291,Seattle Supersonics,Miami Heat,92,88,0
292,Vancouver Grizzlies,Los Angeles Lakers,94,106,0
293,Los Angeles Lakers,Detroit Pistons,101,93,0
294,New York Knicks,Boston Celtics,99,97,0
295,Toronto Raptors,Utah Jazz,88,103,0
296,Los Angeles Clippers,Vancouver Grizzlies,102,90,0
297,Atlanta Hawks,Minnesota Timberwolves,105,94,0
298,Cleveland Cavaliers,Boston Celtics,115,88,0
299,Dallas Mavericks,San Antonio Spurs,93,111,0
300,Golden State Warriors,Miami Heat,102,97,0
301,Houston Rockets,New York Knicks,90,101,0
302,Los Angeles Lakers,Los Angeles Clippers,95,68,0
303,Phoenix Suns,Detroit Pistons,114,104,0
304,Seattle Supersonics,Denver Nuggets,109,84,0
305,Toronto Raptors,Indiana Pacers,105,97,0
306,Washington Wizards,Utah Jazz,80,101,0
307,Boston Celtics,Utah Jazz,86,96,0
308,Charlotte Hornets,Minnesota Timberwolves,103,98,0
309,Indiana Pacers,Chicago Bulls,102,91,0
310,New Jersey Nets,Cleveland Cavaliers,111,101,0
311,Orlando Magic,Milwaukee Bucks,99,116,0
312,Philadelphia Sixers,Toronto Raptors,93,91,0
313,San Antonio Spurs,Houston Rockets,83,77,0
314,Vancouver Grizzlies,Sacramento Kings,106,109,0
315,Atlanta Hawks,Los Angeles Lakers,88,95,0
316,Dallas Mavericks,New York Knicks,93,100,0
317,Denver Nuggets,Sacramento Kings,116,106,0
318,Golden State Warriors,Detroit Pistons,108,116,0
319,Miami Heat,Milwaukee Bucks,95,96,0
320,Seattle Supersonics,Portland Trail Blazers,81,107,0
321,Washington Wizards,New Jersey Nets,108,104,0
322,Charlotte Hornets,Cleveland Cavaliers,99,86,0
323,Indiana Pacers,Utah Jazz,89,74,0
324,Los Angeles Clippers,Golden State Warriors,92,91,0
325,Minnesota Timberwolves,Los Angeles Lakers,88,97,0
326,Orlando Magic,Toronto Raptors,112,98,0
327,Philadelphia Sixers,Chicago Bulls,77,74,0
328,Portland Trail Blazers,Phoenix Suns,102,110,0
329,San Antonio Spurs,Boston Celtics,103,94,0
330,Atlanta Hawks,Utah Jazz,96,106,0
331,Chicago Bulls,Orlando Magic,74,83,0
332,Cleveland Cavaliers,New Jersey Nets,74,98,0
333,Dallas Mavericks,Minnesota Timberwolves,104,108,0
334,Denver Nuggets,San Antonio Spurs,86,84,0
335,Detroit Pistons,Philadelphia Sixers,104,91,0
336,Houston Rockets,Boston Celtics,100,94,0
337,Miami Heat,Charlotte Hornets,89,106,0
338,Milwaukee Bucks,Indiana Pacers,109,95,0
339,New York Knicks,Washington Wizards,83,95,0
340,Phoenix Suns,Sacramento Kings,119,103,0
341,Seattle Supersonics,Vancouver Grizzlies,112,89,0
342,New Jersey Nets,Atlanta Hawks,96,88,0
343,Toronto Raptors,Los Angeles Lakers,88,94,0
344,Vancouver Grizzlies,Los Angeles Clippers,85,84,0
345,Boston Celtics,Los Angeles Lakers,90,99,0
346,Chicago Bulls,Seattle Supersonics,84,93,0
347,Cleveland Cavaliers,Minnesota Timberwolves,94,100,0
348,Dallas Mavericks,Miami Heat,89,92,0
349,Denver Nuggets,Portland Trail Blazers,97,88,0
350,Golden State Warriors,Sacramento Kings,111,99,0
351,New York Knicks,Charlotte Hornets,112,109,1
352,Orlando Magic,Utah Jazz,104,102,0
353,Philadelphia Sixers,Detroit Pistons,122,121,1
354,Phoenix Suns,Milwaukee Bucks,108,101,0
355,Detroit Pistons,Washington Wizards,83,97,0
356,Houston Rockets,Portland Trail Blazers,79,89,0
357,Indiana Pacers,Seattle Supersonics,113,103,0
358,Sacramento Kings,Milwaukee Bucks,108,95,0
359,San Antonio Spurs,Phoenix Suns,91,90,1
360,Toronto Raptors,New Jersey Nets,116,87,0
361,Boston Celtics,Atlanta Hawks,98,81,0
362,Chicago Bulls,Minnesota Timberwolves,86,106,0
363,Cleveland Cavaliers,Orlando Magic,97,103,0
364,Golden State Warriors,Los Angeles Clippers,99,103,0
365,Miami Heat,Utah Jazz,74,72,0
366,New York Knicks,Toronto Raptors,91,90,0
367,Atlanta Hawks,Cleveland Cavaliers,108,90,0
368,Charlotte Hornets,Orlando Magic,106,110,0
369,Houston Rockets,Washington Wizards,105,89,0
370,Los Angeles Clippers,Sacramento Kings,97,91,0
371,Minnesota Timberwolves,Seattle Supersonics,109,102,0
372,New Jersey Nets,Philadelphia Sixers,99,94,0
373,Phoenix Suns,Dallas Mavericks,110,111,0
374,Portland Trail Blazers,Golden State Warriors,111,91,0
375,San Antonio Spurs,Milwaukee Bucks,91,94,0
376,Vancouver Grizzlies,Denver Nuggets,93,91,0
377,Indiana Pacers,New York Knicks,101,90,0
378,Los Angeles Lakers,San Antonio Spurs,99,93,0
379,Cleveland Cavaliers,Toronto Raptors,95,98,0
380,Denver Nuggets,Vancouver Grizzlies,109,86,0
381,Detroit Pistons,Charlotte Hornets,114,96,0
382,Los Angeles Clippers,Boston Celtics,103,100,0
383,Milwaukee Bucks,Miami Heat,93,85,0
384,New Jersey Nets,Chicago Bulls,103,76,0
385,Phoenix Suns,Golden State Warriors,108,88,0
386,Sacramento Kings,Dallas Mavericks,118,111,0
387,Seattle Supersonics,Philadelphia Sixers,86,92,0
388,Washington Wizards,Houston Rockets,103,92,0
389,Charlotte Hornets,Atlanta Hawks,108,104,0
390,Chicago Bulls,Indiana Pacers,91,103,0
391,Golden State Warriors,San Antonio Spurs,83,105,0
392,Los Angeles Lakers,Dallas Mavericks,108,106,0
393,Orlando Magic,Minnesota Timberwolves,105,107,0
394,Utah Jazz,Phoenix Suns,92,91,0
395,Vancouver Grizzlies,Philadelphia Sixers,93,100,0
396,Denver Nuggets,Los Angeles Clippers,128,105,0
397,Houston Rockets,Toronto Raptors,99,100,0
398,Miami Heat,Minnesota Timberwolves,89,78,0
399,New Jersey Nets,New York Knicks,89,83,0
400,Portland Trail Blazers,Seattle Supersonics,94,89,0
401,Sacramento Kings,Boston Celtics,114,101,0
402,Atlanta Hawks,Indiana Pacers,89,116,0
403,Charlotte Hornets,Milwaukee Bucks,109,105,0
404,Chicago Bulls,Detroit Pistons,77,91,0
405,Cleveland Cavaliers,Washington Wizards,96,94,0
406,Golden State Warriors,Philadelphia Sixers,94,97,0
407,Los Angeles Lakers,Phoenix Suns,103,87,0
408,Orlando Magic,Miami Heat,106,109,0
409,Seattle Supersonics,Sacramento Kings,104,113,0
410,Utah Jazz,Vancouver Grizzlies,101,90,0
411,Dallas Mavericks,Toronto Raptors,104,109,0
412,Denver Nuggets,Boston Celtics,94,102,0
413,Detroit Pistons,Atlanta Hawks,106,105,1
414,Houston Rockets,Los Angeles Clippers,122,100,0
415,Indiana Pacers,Charlotte Hornets,109,99,0
416,Milwaukee Bucks,Cleveland Cavaliers,91,90,0
417,Minnesota Timberwolves,Chicago Bulls,94,76,0
418,New Jersey Nets,Orlando Magic,102,92,0
419,Portland Trail Blazers,Philadelphia Sixers,108,90,0
420,Vancouver Grizzlies,San Antonio Spurs,88,98,0
421,Washington Wizards,New York Knicks,86,89,0
422,Miami Heat,Orlando Magic,111,103,1
423,Boston Celtics,Cleveland Cavaliers,105,98,0
424,Chicago Bulls,Portland Trail Blazers,63,88,0
425,Orlando Magic,Detroit Pistons,106,118,0
426,Philadelphia Sixers,Milwaukee Bucks,124,120,1
427,Utah Jazz,Denver Nuggets,109,89,0
428,Washington Wizards,Golden State Warriors,99,87,0
429,Cleveland Cavaliers,Sacramento Kings,107,111,0
430,Denver Nuggets,Dallas Mavericks,98,96,0
431,Houston Rockets,Seattle Supersonics,96,103,0
432,Indiana Pacers,New Jersey Nets,116,111,0
433,Los Angeles Lakers,Los Angeles Clippers,122,98,0
434,Miami Heat,Vancouver Grizzlies,87,91,0
435,Milwaukee Bucks,Atlanta Hawks,116,113,0
436,Minnesota Timberwolves,San Antonio Spurs,91,88,0
437,New York Knicks,Boston Celtics,96,88,0
438,Phoenix Suns,Charlotte Hornets,86,80,0
439,Toronto Raptors,Portland Trail Blazers,90,114,0
440,Atlanta Hawks,Detroit Pistons,108,120,0
441,Chicago Bulls,Washington Wizards,77,66,0
442,Los Angeles Lakers,Los Angeles Clippers,118,101,0
443,Orlando Magic,Vancouver Grizzlies,116,96,0
444,Philadelphia Sixers,Golden State Warriors,113,92,0
445,San Antonio Spurs,Seattle Supersonics,96,99,0
446,Utah Jazz,Charlotte Hornets,118,96,0
447,Denver Nuggets,Indiana Pacers,87,102,0
448,Detroit Pistons,Milwaukee Bucks,101,95,0
449,Miami Heat,Houston Rockets,111,99,0
450,Minnesota Timberwolves,Portland Trail Blazers,98,96,0
451,Toronto Raptors,Sacramento Kings,101,89,0
452,Cleveland Cavaliers,Golden State Warriors,90,75,0
453,Dallas Mavericks,Utah Jazz,92,105,0
454,Atlanta Hawks,Toronto Raptors,105,97,0
455,Boston Celtics,Sacramento Kings,101,93,0
456,Los Angeles Lakers,Charlotte Hornets,87,83,0
457,New Jersey Nets,Vancouver Grizzlies,91,101,0
458,Orlando Magic,New York Knicks,86,94,0
459,Phoenix Suns,San Antonio Spurs,83,102,0
460,Washington Wizards,Chicago Bulls,103,110,0
461,Chicago Bulls,Boston Celtics,96,79,0
462,Dallas Mavericks,Atlanta Hawks,95,85,0
463,Denver Nuggets,Charlotte Hornets,97,92,0
464,Detroit Pistons,Minnesota Timberwolves,105,110,0
465,Houston Rockets,Utah Jazz,87,103,0
466,Los Angeles Clippers,Indiana Pacers,107,94,0
467,Miami Heat,New Jersey Nets,89,90,0
468,Milwaukee Bucks,Washington Wizards,130,129,1
469,New York Knicks,Cleveland Cavaliers,86,89,0
470,Portland Trail Blazers,Phoenix Suns,96,91,0
471,San Antonio Spurs,Orlando Magic,127,92,0
472,Seattle Supersonics,Los Angeles Lakers,100,110,0
473,Golden State Warriors,Seattle Supersonics,95,100,1
474,Philadelphia Sixers,Minnesota Timberwolves,112,123,0
475,Sacramento Kings,Indiana Pacers,116,113,0
476,Toronto Raptors,Vancouver Grizzlies,97,107,0
477,Boston Celtics,Vancouver Grizzlies,103,112,0
478,Cleveland Cavaliers,Los Angeles Clippers,111,106,0
479,Los Angeles Lakers,Denver Nuggets,130,95,0
480,Milwaukee Bucks,Charlotte Hornets,137,87,0
481,Orlando Magic,New Jersey Nets,94,100,0
482,Portland Trail Blazers,Dallas Mavericks,107,94,0
483,San Antonio Spurs,Utah Jazz,93,86,0
484,Golden State Warriors,Dallas Mavericks,102,109,0
485,Minnesota Timberwolves,Miami Heat,106,116,0
486,New York Knicks,Chicago Bulls,95,88,0
487,Sacramento Kings,Houston Rockets,110,93,0
488,Seattle Supersonics,Phoenix Suns,101,88,0
489,Washington Wizards,Toronto Raptors,117,89,0
490,Boston Celtics,Los Angeles Clippers,95,88,0
491,Denver Nuggets,Seattle Supersonics,93,103,0
492,Detroit Pistons,New York Knicks,114,108,0
493,Indiana Pacers,Washington Wizards,117,102,0
494,Milwaukee Bucks,Los Angeles Lakers,94,103,0
495,Portland Trail Blazers,Cleveland Cavaliers,95,75,0
496,Toronto Raptors,Orlando Magic,108,102,0
497,Vancouver Grizzlies,Phoenix Suns,92,95,0
498,Golden State Warriors,Houston Rockets,100,108,0
499,Minnesota Timberwolves,Boston Celtics,103,85,0
500,New Jersey Nets,Los Angeles Clippers,110,105,0
501,Sacramento Kings,San Antonio Spurs,107,103,0
502,Utah Jazz,Miami Heat,93,83,0
503,Chicago Bulls,Atlanta Hawks,83,89,0
504,Denver Nuggets,Miami Heat,87,92,0
505,Detroit Pistons,Washington Wizards,105,98,0
506,Indiana Pacers,Los Angeles Lakers,111,102,0
507,Philadelphia Sixers,Orlando Magic,102,100,0
508,Phoenix Suns,Portland Trail Blazers,83,105,0
509,Seattle Supersonics,San Antonio Spurs,91,85,0
510,Toronto Raptors,Milwaukee Bucks,115,110,0
511,Vancouver Grizzlies,Cleveland Cavaliers,80,82,0
512,Atlanta Hawks,Philadelphia Sixers,98,101,0
513,Chicago Bulls,Houston Rockets,90,93,0
514,Dallas Mavericks,Portland Trail Blazers,113,105,0
