,homeTeam,awayTeam,homeScore,awayScore,OT
118,Phoenix Suns,New Orleans Hornets,124,104,0
119,San Antonio Spurs,Dallas Mavericks,92,83,0
120,Toronto Raptors,Chicago Bulls,99,89,0
121,Los Angeles Lakers,Phoenix Suns,121,102,0
122,Miami Heat,Cleveland Cavaliers,104,111,0
123,Boston Celtics,Atlanta Hawks,86,97,0
124,Denver Nuggets,Los Angeles Lakers,105,79,0
125,Los Angeles Clippers,Toronto Raptors,89,104,0
126,Minnesota Timberwolves,Dallas Mavericks,77,89,0
127,New Orleans Hornets,Portland Trail Blazers,78,86,0
128,New York Knicks,Golden State Warriors,107,121,0
129,Orlando Magic,New Jersey Nets,88,72,0
130,Philadelphia Sixers,Utah Jazz,90,112,0
131,Sacramento Kings,Houston Rockets,109,100,0
132,Atlanta Hawks,New Orleans Hornets,121,98,0
133,Charlotte Bobcats,Portland Trail Blazers,74,80,0
134,Chicago Bulls,Philadelphia Sixers,94,88,0
135,Cleveland Cavaliers,Utah Jazz,107,103,0
136,Indiana Pacers,Boston Celtics,113,104,0
137,Memphis Grizzlies,Minnesota Timberwolves,97,87,0
138,Miami Heat,New Jersey Nets,81,80,0
139,Milwaukee Bucks,Golden State Warriors,129,125,0
140,San Antonio Spurs,Oklahoma City Thunder,98,101,0
141,Washington Wizards,Detroit Pistons,103,106,0
142,Detroit Pistons,Dallas Mavericks,90,95,0
143,Los Angeles Lakers,Houston Rockets,91,101,0
144,Oklahoma City Thunder,Los Angeles Clippers,93,101,0
145,Phoenix Suns,Toronto Raptors,101,100,0
146,Atlanta Hawks,Portland Trail Blazers,99,95,1
147,Milwaukee Bucks,Dallas Mavericks,113,115,1
148,Orlando Magic,Charlotte Bobcats,97,91,0
149,Cleveland Cavaliers,Golden State Warriors,114,108,0
150,Denver Nuggets,Toronto Raptors,130,112,0
151,Houston Rockets,Phoenix Suns,105,111,0
152,Los Angeles Lakers,Detroit Pistons,106,93,0
153,Miami Heat,Oklahoma City Thunder,87,100,0
154,New Jersey Nets,Indiana Pacers,83,91,0
155,New Orleans Hornets,Los Angeles Clippers,110,102,0
156,Sacramento Kings,Chicago Bulls,87,101,0
157,Atlanta Hawks,Miami Heat,105,90,0
158,Boston Celtics,Golden State Warriors,109,95,0
159,Dallas Mavericks,San Antonio Spurs,99,94,1
160,Indiana Pacers,New York Knicks,103,110,0
161,Memphis Grizzlies,Los Angeles Clippers,106,91,0
162,Milwaukee Bucks,New Jersey Nets,99,85,0
163,Minnesota Timberwolves,Houston Rockets,84,97,0
164,Orlando Magic,Oklahoma City Thunder,108,94,0
165,Philadelphia Sixers,Charlotte Bobcats,86,84,0
166,Portland Trail Blazers,Detroit Pistons,87,81,0
167,Utah Jazz,Toronto Raptors,104,91,0
168,Washington Wizards,Cleveland Cavaliers,108,91,0
169,Los Angeles Lakers,Chicago Bulls,108,93,0
170,New Orleans Hornets,Phoenix Suns,110,103,0
171,San Antonio Spurs,Utah Jazz,83,90,0
172,Atlanta Hawks,Houston Rockets,105,103,0
173,Boston Celtics,Orlando Magic,78,83,0
174,Dallas Mavericks,Sacramento Kings,104,102,0
175,Golden State Warriors,Portland Trail Blazers,108,94,0
176,Indiana Pacers,Cleveland Cavaliers,95,105,0
177,Los Angeles Clippers,Denver Nuggets,106,99,0
178,Milwaukee Bucks,Charlotte Bobcats,95,88,0
179,Oklahoma City Thunder,Washington Wizards,127,108,0
180,Philadelphia Sixers,Memphis Grizzlies,97,102,0
181,Toronto Raptors,Miami Heat,120,113,0
182,Cleveland Cavaliers,Philadelphia Sixers,97,91,0
183,Denver Nuggets,Chicago Bulls,112,93,0
184,Houston Rockets,Sacramento Kings,113,106,0
185,Memphis Grizzlies,Milwaukee Bucks,98,103,0
186,New Jersey Nets,New York Knicks,91,98,0
187,New Orleans Hornets,Atlanta Hawks,96,88,0
188,Portland Trail Blazers,Minnesota Timberwolves,106,78,0
189,San Antonio Spurs,Washington Wizards,106,84,0
190,Utah Jazz,Detroit Pistons,100,97,1
191,Charlotte Bobcats,Indiana Pacers,104,88,0
192,Los Angeles Lakers,Oklahoma City Thunder,101,85,0
193,Miami Heat,New Orleans Hornets,102,101,0
194,New York Knicks,Boston Celtics,105,107,1
195,Phoenix Suns,Detroit Pistons,117,91,0
196,Toronto Raptors,Orlando Magic,96,104,0
197,Los Angeles Clippers,Minnesota Timberwolves,91,87,0
198,Memphis Grizzlies,Sacramento Kings,116,105,0
199,Portland Trail Blazers,Chicago Bulls,122,98,0
200,San Antonio Spurs,Milwaukee Bucks,112,98,0
201,Dallas Mavericks,Golden State Warriors,103,111,0
202,Denver Nuggets,New Jersey Nets,101,87,0
203,Los Angeles Lakers,New York Knicks,100,90,0
204,Toronto Raptors,Indiana Pacers,123,112,0
205,Utah Jazz,Oklahoma City Thunder,94,104,0
206,Washington Wizards,Philadelphia Sixers,108,107,0
207,Boston Celtics,Philadelphia Sixers,113,110,0
208,Charlotte Bobcats,Toronto Raptors,116,81,0
209,Detroit Pistons,Cleveland Cavaliers,88,98,0
210,Houston Rockets,Dallas Mavericks,99,130,0
211,Indiana Pacers,Los Angeles Clippers,86,73,0
212,Minnesota Timberwolves,Denver Nuggets,111,124,0
213,New Orleans Hornets,Milwaukee Bucks,102,99,1
214,Orlando Magic,Miami Heat,98,99,0
215,Phoenix Suns,Memphis Grizzlies,126,111,0
216,Portland Trail Blazers,New Jersey Nets,93,83,0
217,Sacramento Kings,New York Knicks,111,97,0
218,San Antonio Spurs,Golden State Warriors,118,104,0
219,Atlanta Hawks,Orlando Magic,76,93,0
220,Utah Jazz,Chicago Bulls,105,86,0
221,Boston Celtics,Toronto Raptors,116,103,0
222,Charlotte Bobcats,Cleveland Cavaliers,94,87,0
223,Denver Nuggets,New York Knicks,128,125,0
224,Detroit Pistons,Los Angeles Clippers,96,104,0
225,Houston Rockets,San Antonio Spurs,84,92,0
226,Indiana Pacers,Dallas Mavericks,92,113,0
227,Miami Heat,Washington Wizards,84,94,0
228,Minnesota Timberwolves,Phoenix Suns,95,120,0
229,Oklahoma City Thunder,Milwaukee Bucks,108,90,0
230,Philadelphia Sixers,Atlanta Hawks,86,100,0
231,Portland Trail Blazers,Memphis Grizzlies,96,106,0
232,Sacramento Kings,New Jersey Nets,109,96,0
233,Cleveland Cavaliers,Dallas Mavericks,111,95,0
234,Golden State Warriors,Los Angeles Lakers,97,130,0
235,Milwaukee Bucks,Orlando Magic,98,100,0
236,Utah Jazz,Portland Trail Blazers,108,92,0
237,Washington Wizards,Charlotte Bobcats,76,92,0
238,Denver Nuggets,Minnesota Timberwolves,100,106,0
239,Detroit Pistons,Atlanta Hawks,94,88,0
240,Los Angeles Clippers,Memphis Grizzlies,98,88,0
241,Los Angeles Lakers,New Jersey Nets,106,87,0
242,Miami Heat,Boston Celtics,85,92,0
243,New York Knicks,Orlando Magic,102,114,0
244,Oklahoma City Thunder,Houston Rockets,91,100,0
245,Sacramento Kings,New Orleans Hornets,112,96,0
246,San Antonio Spurs,Philadelphia Sixers,97,89,0
247,Toronto Raptors,Phoenix Suns,94,113,0
248,Dallas Mavericks,Philadelphia Sixers,104,102,0
249,Golden State Warriors,Indiana Pacers,126,107,0
250,Milwaukee Bucks,Chicago Bulls,99,97,0
251,Utah Jazz,Memphis Grizzlies,120,93,0
252,Charlotte Bobcats,Boston Celtics,90,108,0
253,Denver Nuggets,Golden State Warriors,135,107,0
254,Los Angeles Lakers,New Orleans Hornets,110,99,0
255,New York Knicks,Phoenix Suns,126,99,0
256,Portland Trail Blazers,Miami Heat,100,107,0
257,Toronto Raptors,Washington Wizards,102,106,0
258,Atlanta Hawks,Toronto Raptors,146,115,0
259,Chicago Bulls,Detroit Pistons,92,85,0
260,Cleveland Cavaliers,Phoenix Suns,107,90,0
261,Los Angeles Clippers,Houston Rockets,85,102,0
262,Minnesota Timberwolves,Memphis Grizzlies,95,97,0
263,New Jersey Nets,Dallas Mavericks,101,117,0
264,Oklahoma City Thunder,Philadelphia Sixers,117,106,0
265,Orlando Magic,New York Knicks,118,104,0
266,Sacramento Kings,Indiana Pacers,110,105,0
267,Washington Wizards,Milwaukee Bucks,104,102,0
268,Denver Nuggets,Miami Heat,114,96,0
269,Golden State Warriors,Houston Rockets,109,111,0
270,San Antonio Spurs,Boston Celtics,83,90,0
271,Atlanta Hawks,New York Knicks,107,114,0
272,Cleveland Cavaliers,Chicago Bulls,101,87,0
273,Detroit Pistons,Milwaukee Bucks,105,96,0
274,Los Angeles Lakers,Miami Heat,108,107,0
275,Memphis Grizzlies,Dallas Mavericks,98,82,0
276,New Jersey Nets,Charlotte Bobcats,97,91,0
277,New Orleans Hornets,Minnesota Timberwolves,98,89,0
278,Oklahoma City Thunder,Boston Celtics,87,105,0
279,Utah Jazz,Indiana Pacers,96,87,0
280,Washington Wizards,Toronto Raptors,107,109,1
281,Charlotte Bobcats,Philadelphia Sixers,106,105,0
282,Chicago Bulls,Toronto Raptors,78,110,0
283,Dallas Mavericks,Atlanta Hawks,75,80,0
284,Golden State Warriors,Orlando Magic,118,126,0
285,Los Angeles Clippers,Indiana Pacers,88,72,0
286,Minnesota Timberwolves,Utah Jazz,108,101,0
287,Phoenix Suns,Sacramento Kings,115,107,0
288,Portland Trail Blazers,Houston Rockets,90,89,0
289,San Antonio Spurs,Denver Nuggets,99,106,0
290,Detroit Pistons,Washington Wizards,98,94,0
291,Los Angeles Lakers,Phoenix Suns,108,88,0
292,Milwaukee Bucks,Cleveland Cavaliers,86,101,0
293,New York Knicks,New Jersey Nets,106,97,0
294,Sacramento Kings,Miami Heat,102,115,0
295,New York Knicks,Portland Trail Blazers,93,84,0
296,Oklahoma City Thunder,Golden State Warriors,104,88,0
297,Philadelphia Sixers,Denver Nuggets,83,93,0
298,Utah Jazz,San Antonio Spurs,104,101,0
299,Boston Celtics,Milwaukee Bucks,98,89,0
300,Charlotte Bobcats,Denver Nuggets,107,95,0
301,Chicago Bulls,New Jersey Nets,101,103,0
302,Dallas Mavericks,Phoenix Suns,102,101,0
303,Los Angeles Clippers,Orlando Magic,86,97,0
304,Memphis Grizzlies,Cleveland Cavaliers,111,109,1
305,New Orleans Hornets,Sacramento Kings,96,94,0
306,Toronto Raptors,Minnesota Timberwolves,94,88,0
307,Atlanta Hawks,Chicago Bulls,118,83,0
308,Houston Rockets,Cleveland Cavaliers,95,85,0
309,Indiana Pacers,Portland Trail Blazers,91,102,0
310,Los Angeles Lakers,Utah Jazz,101,77,0
311,Milwaukee Bucks,Toronto Raptors,117,95,0
312,Minnesota Timberwolves,New Orleans Hornets,96,97,0
313,New Jersey Nets,Golden State Warriors,89,105,0
314,Philadelphia Sixers,Detroit Pistons,86,90,0
315,San Antonio Spurs,Sacramento Kings,118,106,0
316,Detroit Pistons,Denver Nuggets,101,99,0
317,Utah Jazz,Orlando Magic,120,111,0
318,Washington Wizards,Boston Celtics,102,104,0
319,Chicago Bulls,Golden State Warriors,96,91,1
320,Cleveland Cavaliers,Portland Trail Blazers,104,99,0
321,Indiana Pacers,New Jersey Nets,107,91,0
322,Los Angeles Lakers,Minnesota Timberwolves,104,92,0
323,Memphis Grizzlies,Oklahoma City Thunder,94,102,0
324,Miami Heat,Dallas Mavericks,93,106,0
325,New Orleans Hornets,New York Knicks,96,113,0
326,Philadelphia Sixers,Houston Rockets,91,96,0
327,Phoenix Suns,Orlando Magic,106,103,0
328,San Antonio Spurs,Charlotte Bobcats,104,85,0
329,Toronto Raptors,Atlanta Hawks,89,111,0
330,Chicago Bulls,Boston Celtics,80,106,0
331,Dallas Mavericks,Charlotte Bobcats,98,97,1
332,Denver Nuggets,Phoenix Suns,105,99,0
333,Detroit Pistons,Golden State Warriors,104,95,0
334,Milwaukee Bucks,Portland Trail Blazers,108,101,1
335,Sacramento Kings,Minnesota Timberwolves,120,100,0
336,Utah Jazz,Los Angeles Lakers,102,94,0
337,Washington Wizards,Indiana Pacers,113,114,0
338,Atlanta Hawks,New Jersey Nets,130,107,0
339,Los Angeles Clippers,San Antonio Spurs,90,115,0
340,Miami Heat,Memphis Grizzlies,90,118,0
341,Oklahoma City Thunder,Cleveland Cavaliers,89,102,0
342,Toronto Raptors,Houston Rockets,101,88,0
343,Denver Nuggets,Oklahoma City Thunder,102,93,0
344,Los Angeles Clippers,Washington Wizards,97,95,0
345,Memphis Grizzlies,Boston Celtics,105,110,0
346,Orlando Magic,Indiana Pacers,106,98,0
347,Philadelphia Sixers,Golden State Warriors,117,101,0
348,Utah Jazz,Minnesota Timberwolves,108,110,0
349,Dallas Mavericks,New Orleans Hornets,94,90,0
350,Charlotte Bobcats,New York Knicks,94,87,0
351,Chicago Bulls,Los Angeles Lakers,87,96,0
352,Cleveland Cavaliers,New Jersey Nets,99,89,0
353,Houston Rockets,Detroit Pistons,107,96,0
354,Miami Heat,Toronto Raptors,115,95,0
355,Phoenix Suns,San Antonio Spurs,116,104,0
356,Portland Trail Blazers,Sacramento Kings,95,88,0
357,Atlanta Hawks,Memphis Grizzlies,110,97,0
358,Denver Nuggets,Houston Rockets,111,101,0
359,Golden State Warriors,San Antonio Spurs,91,103,0
360,Indiana Pacers,Charlotte Bobcats,101,98,0
361,Milwaukee Bucks,Los Angeles Lakers,106,107,1
362,Minnesota Timberwolves,Los Angeles Clippers,95,120,0
363,New Jersey Nets,Utah Jazz,92,108,0
364,New Orleans Hornets,Detroit Pistons,95,87,0
365,Oklahoma City Thunder,Dallas Mavericks,86,100,0
366,Orlando Magic,Toronto Raptors,118,99,0
367,Philadelphia Sixers,Cleveland Cavaliers,101,108,0
368,Sacramento Kings,Washington Wizards,112,109,0
369,Chicago Bulls,New York Knicks,98,89,0
370,Miami Heat,Orlando Magic,104,86,0
371,Portland Trail Blazers,Phoenix Suns,105,102,0
372,Atlanta Hawks,Utah Jazz,96,83,0
373,Boston Celtics,Philadelphia Sixers,97,98,0
374,Cleveland Cavaliers,Milwaukee Bucks,85,82,0
375,Dallas Mavericks,Houston Rockets,108,116,1
376,Golden State Warriors,Washington Wizards,109,118,0
377,Memphis Grizzlies,Indiana Pacers,107,94,0
378,Minnesota Timberwolves,Sacramento Kings,112,96,0
379,New Orleans Hornets,Denver Nuggets,98,92,0
380,New York Knicks,Los Angeles Clippers,95,91,0
381,Oklahoma City Thunder,Detroit Pistons,109,98,0
382,Toronto Raptors,New Jersey Nets,118,95,0
383,Charlotte Bobcats,Utah Jazz,102,110,0
384,Chicago Bulls,Atlanta Hawks,101,98,1
385,Houston Rockets,Oklahoma City Thunder,95,90,0
386,Milwaukee Bucks,Sacramento Kings,95,96,0
387,New Jersey Nets,Los Angeles Lakers,84,103,0
388,Orlando Magic,Portland Trail Blazers,92,83,0
389,Philadelphia Sixers,Los Angeles Clippers,107,112,1
390,Phoenix Suns,Washington Wizards,121,95,0
391,San Antonio Spurs,Indiana Pacers,100,99,0
392,Boston Celtics,Minnesota Timberwolves,122,104,0
393,Dallas Mavericks,Cleveland Cavaliers,102,95,0
394,Detroit Pistons,Los Angeles Lakers,81,93,0
395,Memphis Grizzlies,Denver Nuggets,102,96,0
396,Miami Heat,Portland Trail Blazers,95,102,0
397,New York Knicks,Charlotte Bobcats,98,94,0
398,Toronto Raptors,New Orleans Hornets,98,92,0
399,Chicago Bulls,Sacramento Kings,98,102,0
400,Indiana Pacers,Milwaukee Bucks,81,84,0
401,Orlando Magic,Utah Jazz,104,99,0
402,Phoenix Suns,Cleveland Cavaliers,91,109,0
403,San Antonio Spurs,Los Angeles Clippers,103,87,0
404,Boston Celtics,Indiana Pacers,103,94,0
405,Charlotte Bobcats,Detroit Pistons,88,76,0
406,Dallas Mavericks,Portland Trail Blazers,81,85,0
407,Houston Rockets,Los Angeles Clippers,108,99,0
408,Los Angeles Lakers,Oklahoma City Thunder,111,108,0
409,Memphis Grizzlies,Golden State Warriors,121,108,0
410,Minnesota Timberwolves,Atlanta Hawks,87,112,0
411,New York Knicks,Chicago Bulls,88,81,0
412,Washington Wizards,Philadelphia Sixers,105,98,0
413,Denver Nuggets,Atlanta Hawks,124,104,0
414,Detroit Pistons,Toronto Raptors,64,94,0
415,Miami Heat,Utah Jazz,80,70,0
416,Milwaukee Bucks,Washington Wizards,97,109,0
417,New Jersey Nets,Minnesota Timberwolves,99,103,0
418,New Orleans Hornets,Golden State Warriors,108,102,0
419,Orlando Magic,Houston Rockets,102,87,0
420,Phoenix Suns,Oklahoma City Thunder,113,117,0
421,Sacramento Kings,Cleveland Cavaliers,104,117,1
422,San Antonio Spurs,Portland Trail Blazers,94,98,0
423,Los Angeles Lakers,Cleveland Cavaliers,87,102,0
424,New York Knicks,Miami Heat,87,93,0
425,Orlando Magic,Boston Celtics,77,86,0
426,Phoenix Suns,Los Angeles Clippers,124,93,0
427,Portland Trail Blazers,Denver Nuggets,107,96,0
428,Chicago Bulls,New Orleans Hornets,96,85,0
429,Dallas Mavericks,Memphis Grizzlies,106,101,0
430,Golden State Warriors,Phoenix Suns,132,127,0
431,Indiana Pacers,Atlanta Hawks,98,110,0
432,Milwaukee Bucks,San Antonio Spurs,97,112,0
433,Minnesota Timberwolves,Washington Wizards,101,89,0
434,New Jersey Nets,Houston Rockets,93,98,0
435,Oklahoma City Thunder,Charlotte Bobcats,98,91,0
436,Sacramento Kings,Los Angeles Lakers,103,112,1
437,Utah Jazz,Philadelphia Sixers,97,76,0
438,Cleveland Cavaliers,Houston Rockets,108,83,0
439,Denver Nuggets,Dallas Mavericks,96,104,0
440,Los Angeles Clippers,Boston Celtics,92,90,0
441,Miami Heat,Indiana Pacers,114,80,0
442,New York Knicks,San Antonio Spurs,88,95,0
443,Toronto Raptors,Detroit Pistons,102,95,0
444,Charlotte Bobcats,Milwaukee Bucks,94,84,0
445,Golden State Warriors,Boston Celtics,103,99,0
446,Memphis Grizzlies,Washington Wizards,116,111,1
447,New Jersey Nets,Oklahoma City Thunder,89,105,0
448,Phoenix Suns,Los Angeles Lakers,118,103,0
449,Portland Trail Blazers,Philadelphia Sixers,93,104,0
450,Sacramento Kings,Denver Nuggets,106,101,0
451,Atlanta Hawks,Cleveland Cavaliers,84,95,0
452,Chicago Bulls,Indiana Pacers,104,95,0
453,Detroit Pistons,New York Knicks,87,104,0
454,Houston Rockets,New Orleans Hornets,108,100,0
455,Los Angeles Lakers,Golden State Warriors,124,118,0
456,San Antonio Spurs,Minnesota Timberwolves,117,99,0
457,Washington Wizards,Oklahoma City Thunder,98,110,0
458,Cleveland Cavaliers,Atlanta Hawks,106,101,0
459,Indiana Pacers,Memphis Grizzlies,110,121,0
460,Minnesota Timberwolves,Utah Jazz,103,107,0
461,New Jersey Nets,New York Knicks,104,95,0
462,New Orleans Hornets,Miami Heat,95,91,0
463,Orlando Magic,Milwaukee Bucks,117,92,0
464,Phoenix Suns,Boston Celtics,116,98,0
465,Portland Trail Blazers,Los Angeles Clippers,103,99,0
466,Sacramento Kings,Philadelphia Sixers,106,116,0
467,Toronto Raptors,Charlotte Bobcats,107,103,0
468,Detroit Pistons,Chicago Bulls,87,98,0
469,Houston Rockets,Dallas Mavericks,97,94,0
470,Los Angeles Clippers,Philadelphia Sixers,104,88,0
471,Oklahoma City Thunder,Utah Jazz,87,86,0
472,San Antonio Spurs,Miami Heat,108,78,0
473,Atlanta Hawks,New York Knicks,108,112,1
474,Los Angeles Lakers,Sacramento Kings,109,108,0
475,Minnesota Timberwolves,Orlando Magic,94,106,0
476,Boston Celtics,Toronto Raptors,103,96,0
477,Chicago Bulls,Orlando Magic,101,93,0
478,Indiana Pacers,Minnesota Timberwolves,122,111,0
479,Miami Heat,Charlotte Bobcats,97,107,0
480,Milwaukee Bucks,Oklahoma City Thunder,103,97,1
481,New Jersey Nets,Cleveland Cavaliers,86,94,0
482,New Orleans Hornets,Houston Rockets,99,95,0
483,Phoenix Suns,Memphis Grizzlies,103,128,0
484,Portland Trail Blazers,Golden State Warriors,105,89,0
485,Sacramento Kings,Dallas Mavericks,91,99,0
486,Utah Jazz,Denver Nuggets,95,105,0
487,Washington Wizards,San Antonio Spurs,86,97,0
488,Cleveland Cavaliers,Charlotte Bobcats,88,91,0
489,Denver Nuggets,Philadelphia Sixers,105,108,0
490,Los Angeles Lakers,Dallas Mavericks,131,96,0
491,New York Knicks,Indiana Pacers,132,89,0
492,Toronto Raptors,San Antonio Spurs,91,86,0
493,Chicago Bulls,Oklahoma City Thunder,85,98,0
494,Los Angeles Clippers,Portland Trail Blazers,105,95,0
495,Miami Heat,Atlanta Hawks,92,75,0
496,Utah Jazz,New Orleans Hornets,87,91,0
497,Charlotte Bobcats,Chicago Bulls,113,108,0
498,Dallas Mavericks,Detroit Pistons,98,93,0
499,Denver Nuggets,Golden State Warriors,123,122,0
500,Indiana Pacers,Orlando Magic,97,90,0
501,Los Angeles Lakers,Houston Rockets,88,79,0
502,New Jersey Nets,Milwaukee Bucks,76,98,0
503,Philadelphia Sixers,Washington Wizards,97,104,0
504,Portland Trail Blazers,Memphis Grizzlies,105,109,0
505,Sacramento Kings,Phoenix Suns,109,113,0
506,Atlanta Hawks,New Jersey Nets,119,89,0
507,Cleveland Cavaliers,Washington Wizards,121,98,0
508,Los Angeles Clippers,Los Angeles Lakers,102,91,0
509,Miami Heat,Boston Celtics,106,112,1
510,Minnesota Timberwolves,Golden State Warriors,101,107,0
511,Oklahoma City Thunder,New Orleans Hornets,92,97,0
