,homeTeam,awayTeam,homeScore,awayScore,OT
129,Toronto Raptors,Indiana Pacers,110,101,0
130,Charlotte Bobcats,Seattle Supersonics,100,84,0
131,Dallas Mavericks,Memphis Grizzlies,108,105,0
132,Denver Nuggets,New York Knicks,115,83,0
133,Houston Rockets,Phoenix Suns,105,115,0
134,Indiana Pacers,Utah Jazz,117,97,0
135,Los Angeles Clippers,Chicago Bulls,73,92,0
136,Milwaukee Bucks,Atlanta Hawks,105,96,0
137,Minnesota Timberwolves,New Orleans Hornets,82,100,0
138,New Jersey Nets,Miami Heat,87,91,0
139,Washington Wizards,Portland Trail Blazers,109,90,0
140,Los Angeles Lakers,Chicago Bulls,106,78,0
141,Orlando Magic,Boston Celtics,104,102,0
142,Sacramento Kings,Detroit Pistons,105,95,0
143,Toronto Raptors,Golden State Warriors,100,106,0
144,Charlotte Bobcats,Portland Trail Blazers,101,92,0
145,Memphis Grizzlies,Seattle Supersonics,125,108,0
146,New Orleans Hornets,Orlando Magic,88,95,0
147,Utah Jazz,New Jersey Nets,102,75,0
148,Atlanta Hawks,San Antonio Spurs,83,95,0
149,Cleveland Cavaliers,Milwaukee Bucks,107,111,0
150,Dallas Mavericks,Toronto Raptors,105,99,0
151,Denver Nuggets,Chicago Bulls,112,91,0
152,Indiana Pacers,Los Angeles Lakers,114,134,0
153,New York Knicks,Golden State Warriors,82,108,0
154,Sacramento Kings,Phoenix Suns,98,100,0
155,Washington Wizards,Philadelphia Sixers,116,101,0
156,Houston Rockets,Dallas Mavericks,94,100,0
157,Los Angeles Clippers,Denver Nuggets,101,90,0
158,Memphis Grizzlies,Toronto Raptors,89,95,0
159,Miami Heat,Atlanta Hawks,79,82,0
160,Milwaukee Bucks,Los Angeles Lakers,110,103,0
161,Minnesota Timberwolves,Cleveland Cavaliers,86,97,0
162,New Orleans Hornets,Indiana Pacers,93,105,0
163,Phoenix Suns,Sacramento Kings,127,111,0
164,Portland Trail Blazers,New Jersey Nets,101,106,0
165,San Antonio Spurs,Orlando Magic,128,110,0
166,Boston Celtics,Golden State Warriors,105,82,0
167,Charlotte Bobcats,Washington Wizards,111,114,1
168,Detroit Pistons,New York Knicks,98,86,0
169,Boston Celtics,Los Angeles Lakers,107,94,0
170,Denver Nuggets,Minnesota Timberwolves,99,93,0
171,Detroit Pistons,Philadelphia Sixers,83,78,0
172,Indiana Pacers,Dallas Mavericks,111,107,0
173,Miami Heat,Houston Rockets,98,91,0
174,Orlando Magic,Charlotte Bobcats,105,92,0
175,Phoenix Suns,Los Angeles Clippers,113,94,0
176,Portland Trail Blazers,Sacramento Kings,87,84,0
177,San Antonio Spurs,Memphis Grizzlies,101,88,0
178,Seattle Supersonics,New Jersey Nets,93,98,0
179,Utah Jazz,New Orleans Hornets,99,71,0
180,Washington Wizards,Golden State Warriors,115,123,0
181,Charlotte Bobcats,Boston Celtics,95,96,0
182,Cleveland Cavaliers,Toronto Raptors,111,108,0
183,Houston Rockets,Denver Nuggets,109,81,0
184,Los Angeles Clippers,New Orleans Hornets,89,98,0
185,Memphis Grizzlies,Washington Wizards,124,118,0
186,Milwaukee Bucks,Dallas Mavericks,97,95,0
187,Minnesota Timberwolves,Atlanta Hawks,87,94,0
188,New York Knicks,Chicago Bulls,85,78,0
189,Orlando Magic,Miami Heat,120,99,0
190,Philadelphia Sixers,Golden State Warriors,98,100,1
191,Detroit Pistons,Utah Jazz,93,103,0
192,Indiana Pacers,Cleveland Cavaliers,106,111,0
193,Los Angeles Lakers,New Jersey Nets,100,102,0
194,Seattle Supersonics,San Antonio Spurs,101,116,0
195,Toronto Raptors,Chicago Bulls,93,78,0
196,Dallas Mavericks,Washington Wizards,98,110,0
197,Golden State Warriors,Phoenix Suns,129,114,0
198,Los Angeles Clippers,Houston Rockets,71,88,0
199,New Orleans Hornets,Minnesota Timberwolves,94,103,0
200,New York Knicks,Utah Jazz,113,109,0
201,Portland Trail Blazers,Orlando Magic,74,85,0
202,Sacramento Kings,San Antonio Spurs,112,99,0
203,Chicago Bulls,Atlanta Hawks,90,78,0
204,Cleveland Cavaliers,Boston Celtics,109,104,1
205,Denver Nuggets,Indiana Pacers,110,112,0
206,Los Angeles Lakers,Seattle Supersonics,106,99,0
207,Miami Heat,Charlotte Bobcats,110,90,0
208,Milwaukee Bucks,Philadelphia Sixers,99,114,0
209,New Jersey Nets,Memphis Grizzlies,103,110,0
210,Atlanta Hawks,Milwaukee Bucks,96,80,0
211,Dallas Mavericks,Minnesota Timberwolves,109,103,0
212,Detroit Pistons,Cleveland Cavaliers,109,74,0
213,Philadelphia Sixers,Utah Jazz,95,106,0
214,Phoenix Suns,Houston Rockets,94,100,0
215,Portland Trail Blazers,Indiana Pacers,89,95,0
216,Sacramento Kings,Golden State Warriors,96,103,0
217,San Antonio Spurs,Washington Wizards,109,94,0
218,Seattle Supersonics,Orlando Magic,94,110,0
219,Toronto Raptors,Memphis Grizzlies,103,91,0
220,Boston Celtics,New York Knicks,104,59,0
221,Golden State Warriors,Houston Rockets,113,94,0
222,Los Angeles Lakers,Denver Nuggets,127,99,0
223,Atlanta Hawks,New Orleans Hornets,86,92,0
224,Dallas Mavericks,Portland Trail Blazers,91,80,0
225,Denver Nuggets,Los Angeles Clippers,123,107,0
226,Miami Heat,Boston Celtics,85,95,0
227,Minnesota Timberwolves,San Antonio Spurs,91,106,0
228,New York Knicks,Milwaukee Bucks,91,88,0
229,Philadelphia Sixers,Washington Wizards,85,84,0
230,Phoenix Suns,Orlando Magic,110,106,0
231,Seattle Supersonics,Indiana Pacers,95,93,0
232,Toronto Raptors,Cleveland Cavaliers,91,82,0
233,Utah Jazz,Los Angeles Lakers,120,96,0
234,Chicago Bulls,Charlotte Bobcats,111,95,0
235,Memphis Grizzlies,Minnesota Timberwolves,109,80,0
236,Milwaukee Bucks,Detroit Pistons,91,117,0
237,New Jersey Nets,Philadelphia Sixers,94,92,1
238,New Orleans Hornets,Dallas Mavericks,112,108,1
239,Sacramento Kings,Houston Rockets,107,99,0
240,Washington Wizards,Toronto Raptors,101,97,0
241,Boston Celtics,Cleveland Cavaliers,80,70,0
242,Denver Nuggets,Miami Heat,115,89,0
243,Detroit Pistons,New Jersey Nets,118,95,0
244,Los Angeles Clippers,Indiana Pacers,95,101,0
245,Los Angeles Lakers,Orlando Magic,97,104,0
246,New York Knicks,Phoenix Suns,104,115,0
247,San Antonio Spurs,Portland Trail Blazers,100,79,0
248,Seattle Supersonics,Golden State Warriors,96,109,0
249,Chicago Bulls,Dallas Mavericks,98,103,0
250,Golden State Warriors,Orlando Magic,117,123,1
251,Memphis Grizzlies,Portland Trail Blazers,105,106,0
252,Philadelphia Sixers,Atlanta Hawks,79,88,0
253,Toronto Raptors,Charlotte Bobcats,98,79,0
254,Utah Jazz,Miami Heat,110,101,0
255,Atlanta Hawks,Detroit Pistons,95,106,0
256,Cleveland Cavaliers,New Jersey Nets,79,100,0
257,Indiana Pacers,Phoenix Suns,117,121,0
258,Los Angeles Clippers,Milwaukee Bucks,78,87,0
259,Minnesota Timberwolves,Los Angeles Lakers,95,116,0
260,Sacramento Kings,Utah Jazz,117,107,0
261,Charlotte Bobcats,Chicago Bulls,82,91,0
262,Denver Nuggets,Los Angeles Lakers,107,111,0
263,Golden State Warriors,Milwaukee Bucks,120,90,0
264,Houston Rockets,Memphis Grizzlies,105,92,0
265,New Jersey Nets,New York Knicks,93,100,0
266,New Orleans Hornets,Detroit Pistons,76,91,0
267,Philadelphia Sixers,Boston Celtics,103,113,0
268,San Antonio Spurs,Dallas Mavericks,97,95,0
269,Seattle Supersonics,Los Angeles Clippers,95,88,0
270,Toronto Raptors,Phoenix Suns,123,136,0
271,Washington Wizards,Cleveland Cavaliers,105,86,0
272,Atlanta Hawks,Minnesota Timberwolves,90,89,0
273,Dallas Mavericks,Denver Nuggets,109,122,0
274,Portland Trail Blazers,Miami Heat,112,106,0
275,Boston Celtics,Toronto Raptors,112,84,0
276,Detroit Pistons,Chicago Bulls,91,98,0
277,Golden State Warriors,Miami Heat,120,113,0
278,New Jersey Nets,Houston Rockets,89,96,0
279,New Orleans Hornets,Memphis Grizzlies,118,116,1
280,Orlando Magic,Indiana Pacers,109,115,0
281,Philadelphia Sixers,New York Knicks,101,90,0
282,Sacramento Kings,Los Angeles Clippers,87,97,0
283,San Antonio Spurs,Utah Jazz,104,98,0
284,Seattle Supersonics,Milwaukee Bucks,104,98,0
285,Washington Wizards,Phoenix Suns,107,122,0
286,Atlanta Hawks,Memphis Grizzlies,86,78,0
287,Charlotte Bobcats,Cleveland Cavaliers,96,93,0
288,Chicago Bulls,Boston Celtics,81,92,0
289,Dallas Mavericks,Utah Jazz,125,117,0
290,Denver Nuggets,Sacramento Kings,101,97,0
291,Minnesota Timberwolves,Phoenix Suns,100,93,0
292,New York Knicks,Philadelphia Sixers,77,105,0
293,Detroit Pistons,Charlotte Bobcats,104,85,0
294,Los Angeles Clippers,Miami Heat,94,100,0
295,Los Angeles Lakers,Golden State Warriors,123,113,0
296,New Orleans Hornets,Seattle Supersonics,91,88,0
297,Portland Trail Blazers,Milwaukee Bucks,117,113,1
298,Toronto Raptors,Houston Rockets,93,80,0
299,Washington Wizards,New Jersey Nets,104,89,0
300,New York Knicks,Dallas Mavericks,89,99,0
301,Orlando Magic,Atlanta Hawks,87,98,0
302,Philadelphia Sixers,Houston Rockets,100,88,0
303,Phoenix Suns,Miami Heat,113,117,0
304,Sacramento Kings,Milwaukee Bucks,96,93,0
305,Atlanta Hawks,Toronto Raptors,88,100,0
306,Chicago Bulls,Seattle Supersonics,123,96,0
307,Cleveland Cavaliers,Indiana Pacers,118,105,0
308,Golden State Warriors,San Antonio Spurs,96,84,0
309,Memphis Grizzlies,Detroit Pistons,103,113,0
310,New Jersey Nets,Los Angeles Clippers,82,91,0
311,Utah Jazz,Portland Trail Blazers,89,97,0
312,Washington Wizards,Minnesota Timberwolves,102,88,0
313,Boston Celtics,Sacramento Kings,90,78,0
314,Charlotte Bobcats,Los Angeles Clippers,108,103,0
315,Denver Nuggets,New Orleans Hornets,105,99,0
316,Houston Rockets,Detroit Pistons,80,77,0
317,Indiana Pacers,Chicago Bulls,117,102,0
318,Milwaukee Bucks,Orlando Magic,100,86,0
319,New York Knicks,Seattle Supersonics,110,117,0
320,Philadelphia Sixers,Minnesota Timberwolves,98,94,0
321,Phoenix Suns,Utah Jazz,103,98,0
322,Portland Trail Blazers,Golden State Warriors,105,95,0
323,Toronto Raptors,Dallas Mavericks,92,76,0
324,Los Angeles Lakers,San Antonio Spurs,102,97,0
325,Miami Heat,Washington Wizards,91,104,0
326,Boston Celtics,Milwaukee Bucks,104,82,0
327,Charlotte Bobcats,Orlando Magic,87,103,0
328,Chicago Bulls,New York Knicks,101,96,0
329,Dallas Mavericks,New Orleans Hornets,89,80,0
330,Detroit Pistons,Atlanta Hawks,91,81,0
331,Golden State Warriors,Los Angeles Lakers,108,106,0
332,Indiana Pacers,Toronto Raptors,93,104,0
333,Memphis Grizzlies,Los Angeles Clippers,91,98,0
334,Minnesota Timberwolves,Seattle Supersonics,88,99,0
335,New Jersey Nets,Cleveland Cavaliers,105,97,0
336,Philadelphia Sixers,Sacramento Kings,99,109,0
337,Portland Trail Blazers,Utah Jazz,99,91,0
338,Atlanta Hawks,Charlotte Bobcats,93,84,0
339,Cleveland Cavaliers,Philadelphia Sixers,86,92,0
340,Houston Rockets,Dallas Mavericks,83,96,0
341,Miami Heat,Indiana Pacers,103,106,0
342,Milwaukee Bucks,Minnesota Timberwolves,95,92,0
343,New Orleans Hornets,Phoenix Suns,101,98,0
344,New York Knicks,New Jersey Nets,94,86,0
345,Orlando Magic,Memphis Grizzlies,119,123,0
346,San Antonio Spurs,Denver Nuggets,102,91,0
347,Utah Jazz,Seattle Supersonics,96,75,0
348,Washington Wizards,Sacramento Kings,92,79,0
349,Denver Nuggets,Portland Trail Blazers,105,116,0
350,Detroit Pistons,Golden State Warriors,109,87,0
351,Los Angeles Lakers,Los Angeles Clippers,113,92,0
352,Toronto Raptors,Boston Celtics,77,90,0
353,Atlanta Hawks,Utah Jazz,116,111,0
354,Cleveland Cavaliers,Milwaukee Bucks,104,99,1
355,Dallas Mavericks,Orlando Magic,111,108,0
356,Memphis Grizzlies,Golden State Warriors,117,125,0
357,Miami Heat,Minnesota Timberwolves,91,87,0
358,New York Knicks,Indiana Pacers,92,119,0
359,Portland Trail Blazers,New Orleans Hornets,88,76,0
360,San Antonio Spurs,Phoenix Suns,95,100,0
361,Chicago Bulls,Los Angeles Lakers,91,103,0
362,Los Angeles Clippers,Toronto Raptors,77,80,0
363,New Jersey Nets,Sacramento Kings,101,106,0
364,Atlanta Hawks,Miami Heat,114,111,1
365,Boston Celtics,Detroit Pistons,85,87,0
366,Charlotte Bobcats,Utah Jazz,98,92,0
367,Dallas Mavericks,Phoenix Suns,108,105,0
368,Houston Rockets,Orlando Magic,92,97,0
369,Indiana Pacers,Philadelphia Sixers,102,85,0
370,Memphis Grizzlies,San Antonio Spurs,88,85,0
371,Milwaukee Bucks,Sacramento Kings,89,102,0
372,Minnesota Timberwolves,Golden State Warriors,98,111,0
373,New York Knicks,Cleveland Cavaliers,108,90,0
374,Portland Trail Blazers,Toronto Raptors,101,96,0
375,Seattle Supersonics,New Orleans Hornets,93,107,0
376,Washington Wizards,Chicago Bulls,84,95,0
377,Cleveland Cavaliers,Los Angeles Lakers,94,90,0
378,Denver Nuggets,Houston Rockets,112,111,1
379,Miami Heat,New Jersey Nets,103,107,1
380,Boston Celtics,Chicago Bulls,107,82,0
381,Charlotte Bobcats,New York Knicks,105,95,0
382,Dallas Mavericks,Los Angeles Clippers,102,89,0
383,Detroit Pistons,Memphis Grizzlies,94,67,0
384,Minnesota Timberwolves,Indiana Pacers,131,118,0
385,Orlando Magic,Utah Jazz,94,113,0
386,Philadelphia Sixers,Los Angeles Lakers,101,106,0
387,Portland Trail Blazers,Denver Nuggets,99,96,0
388,Seattle Supersonics,Toronto Raptors,123,115,0
389,Washington Wizards,Atlanta Hawks,92,97,0
390,Chicago Bulls,Houston Rockets,98,116,0
391,Indiana Pacers,Washington Wizards,93,85,0
392,Memphis Grizzlies,Philadelphia Sixers,97,99,0
393,Miami Heat,Utah Jazz,104,102,0
394,Milwaukee Bucks,Charlotte Bobcats,103,99,0
395,New Jersey Nets,Golden State Warriors,100,95,0
396,New Orleans Hornets,Minnesota Timberwolves,110,76,0
397,Phoenix Suns,Toronto Raptors,122,103,0
398,San Antonio Spurs,Los Angeles Clippers,99,90,0
399,Boston Celtics,Orlando Magic,103,91,0
400,Cleveland Cavaliers,Golden State Warriors,96,105,0
401,Detroit Pistons,Houston Rockets,94,82,0
402,New York Knicks,Los Angeles Lakers,90,95,0
403,Sacramento Kings,Denver Nuggets,105,106,0
404,Cleveland Cavaliers,Miami Heat,96,82,0
405,Los Angeles Lakers,Phoenix Suns,122,115,0
406,Portland Trail Blazers,Seattle Supersonics,89,79,0
407,Sacramento Kings,Boston Celtics,69,89,0
408,San Antonio Spurs,Chicago Bulls,94,79,0
409,Utah Jazz,Dallas Mavericks,99,90,0
410,Atlanta Hawks,Indiana Pacers,107,95,0
411,Charlotte Bobcats,Washington Wizards,104,108,0
412,Denver Nuggets,Milwaukee Bucks,125,105,0
413,Golden State Warriors,Minnesota Timberwolves,105,101,0
414,Memphis Grizzlies,New Orleans Hornets,98,116,0
415,New Jersey Nets,Detroit Pistons,83,101,0
416,Orlando Magic,New York Knicks,110,96,0
417,Philadelphia Sixers,Miami Heat,96,85,0
418,Dallas Mavericks,Cleveland Cavaliers,81,88,0
419,Los Angeles Clippers,Phoenix Suns,88,108,0
420,Seattle Supersonics,Boston Celtics,96,104,0
421,Charlotte Bobcats,New Orleans Hornets,85,99,0
422,Chicago Bulls,Milwaukee Bucks,103,99,0
423,Detroit Pistons,Indiana Pacers,114,101,0
424,Golden State Warriors,Denver Nuggets,120,124,0
425,Los Angeles Lakers,Utah Jazz,123,109,0
426,Memphis Grizzlies,Houston Rockets,83,103,0
427,Miami Heat,Orlando Magic,114,121,1
428,New Jersey Nets,Washington Wizards,109,106,0
429,Phoenix Suns,Los Angeles Clippers,94,88,0
430,Portland Trail Blazers,Minnesota Timberwolves,109,98,0
431,Sacramento Kings,Philadelphia Sixers,80,92,0
432,San Antonio Spurs,Toronto Raptors,73,83,0
433,Dallas Mavericks,Atlanta Hawks,97,84,0
434,Houston Rockets,Toronto Raptors,91,79,0
435,Indiana Pacers,Detroit Pistons,92,98,0
436,Milwaukee Bucks,New Jersey Nets,95,97,0
437,New Orleans Hornets,Cleveland Cavaliers,86,76,0
438,Orlando Magic,Charlotte Bobcats,104,95,0
439,Seattle Supersonics,Minnesota Timberwolves,109,90,0
440,Utah Jazz,Boston Celtics,98,104,0
441,Washington Wizards,Miami Heat,96,74,0
442,Denver Nuggets,Golden State Warriors,95,105,0
443,Los Angeles Lakers,Boston Celtics,91,110,0
444,New York Knicks,Chicago Bulls,83,100,0
445,Portland Trail Blazers,Philadelphia Sixers,97,72,0
446,Sacramento Kings,Phoenix Suns,102,117,0
447,San Antonio Spurs,Memphis Grizzlies,111,87,0
448,Charlotte Bobcats,Indiana Pacers,107,103,1
449,Chicago Bulls,Orlando Magic,110,112,1
450,Detroit Pistons,Milwaukee Bucks,114,69,0
451,Houston Rockets,Golden State Warriors,95,112,0
452,Los Angeles Clippers,Minnesota Timberwolves,91,82,0
453,New Orleans Hornets,Toronto Raptors,92,97,0
454,Seattle Supersonics,Philadelphia Sixers,90,98,0
455,Utah Jazz,Portland Trail Blazers,111,101,0
456,Boston Celtics,Houston Rockets,97,93,0
457,Charlotte Bobcats,Chicago Bulls,97,109,0
458,Cleveland Cavaliers,Atlanta Hawks,98,94,0
459,Dallas Mavericks,Golden State Warriors,121,99,0
460,Indiana Pacers,Memphis Grizzlies,72,90,0
461,Los Angeles Clippers,New Orleans Hornets,81,95,0
462,Miami Heat,Milwaukee Bucks,98,103,0
463,Minnesota Timberwolves,Portland Trail Blazers,79,90,0
464,New York Knicks,Sacramento Kings,97,107,0
465,Orlando Magic,New Jersey Nets,95,96,0
466,Utah Jazz,Philadelphia Sixers,110,107,0
467,Washington Wizards,Detroit Pistons,93,106,0
468,Chicago Bulls,Portland Trail Blazers,109,115,1
469,Denver Nuggets,San Antonio Spurs,80,77,0
470,Phoenix Suns,Seattle Supersonics,104,96,0
471,Boston Celtics,Memphis Grizzlies,100,96,0
472,Cleveland Cavaliers,Sacramento Kings,97,93,0
473,Dallas Mavericks,Miami Heat,94,89,0
474,Golden State Warriors,New Orleans Hornets,104,116,0
475,Indiana Pacers,Atlanta Hawks,113,91,0
476,Los Angeles Lakers,Philadelphia Sixers,124,93,0
477,Milwaukee Bucks,Washington Wizards,77,101,0
478,Minnesota Timberwolves,Denver Nuggets,107,118,0
479,New Jersey Nets,Charlotte Bobcats,102,96,0
480,Orlando Magic,Houston Rockets,94,96,0
481,San Antonio Spurs,New York Knicks,97,93,0
482,Toronto Raptors,Detroit Pistons,85,101,0
483,Atlanta Hawks,New Jersey Nets,107,113,0
484,Chicago Bulls,Sacramento Kings,94,93,0
485,Detroit Pistons,Boston Celtics,85,92,0
486,Houston Rockets,New York Knicks,103,91,0
487,Phoenix Suns,New Orleans Hornets,113,118,0
488,Portland Trail Blazers,Utah Jazz,103,89,0
489,Charlotte Bobcats,Milwaukee Bucks,89,93,0
490,Denver Nuggets,Philadelphia Sixers,109,96,0
491,Los Angeles Clippers,San Antonio Spurs,82,88,0
492,Los Angeles Lakers,Indiana Pacers,112,96,0
493,Memphis Grizzlies,Miami Heat,101,94,0
494,Minnesota Timberwolves,Dallas Mavericks,78,101,0
495,Toronto Raptors,Cleveland Cavaliers,90,93,0
496,Washington Wizards,Seattle Supersonics,108,86,0
497,Golden State Warriors,San Antonio Spurs,130,121,1
498,Phoenix Suns,Denver Nuggets,137,115,0
499,Charlotte Bobcats,New Jersey Nets,115,99,0
500,Chicago Bulls,New York Knicks,100,105,0
501,Cleveland Cavaliers,Seattle Supersonics,95,79,0
502,Memphis Grizzlies,Los Angeles Lakers,101,117,0
503,Minnesota Timberwolves,Miami Heat,101,91,0
504,Philadelphia Sixers,Milwaukee Bucks,83,87,0
505,Sacramento Kings,Orlando Magic,104,100,0
506,Utah Jazz,Indiana Pacers,111,89,0
507,Washington Wizards,Houston Rockets,84,92,0
508,Atlanta Hawks,Cleveland Cavaliers,90,81,0
509,Boston Celtics,Charlotte Bobcats,83,95,0
510,Dallas Mavericks,Detroit Pistons,102,86,0
511,Los Angeles Clippers,Orlando Magic,106,113,0
512,Milwaukee Bucks,Miami Heat,98,92,0
513,New Jersey Nets,Seattle Supersonics,99,88,0
514,New Orleans Hornets,Los Angeles Lakers,80,109,0
