,homeTeam,awayTeam,homeScore,awayScore,OT
52,Boston Celtics,Philadelphia Sixers,105,115,0
53,Cleveland Cavaliers,Vancouver Grizzlies,88,72,0
54,Denver Nuggets,Golden State Warriors,94,91,0
55,Detroit Pistons,Chicago Bulls,80,98,0
56,Los Angeles Clippers,New York Knicks,81,88,1
57,Miami Heat,Milwaukee Bucks,101,89,0
58,Orlando Magic,New Jersey Nets,86,82,0
59,San Antonio Spurs,Seattle Supersonics,75,87,0
60,Toronto Raptors,Los Angeles Lakers,93,92,0
61,Washington Bullets,Charlotte Hornets,87,102,0
62,Charlotte Hornets,Milwaukee Bucks,98,100,0
63,Chicago Bulls,Boston Celtics,104,92,0
64,Dallas Mavericks,Miami Heat,84,91,0
65,Houston Rockets,Utah Jazz,91,85,0
66,Indiana Pacers,Washington Bullets,103,100,1
67,Philadelphia Sixers,Phoenix Suns,112,95,0
68,Sacramento Kings,Portland Trail Blazers,103,102,0
69,Cleveland Cavaliers,Denver Nuggets,101,86,0
70,Los Angeles Clippers,Minnesota Timberwolves,81,70,0
71,Los Angeles Lakers,Atlanta Hawks,92,85,0
72,Portland Trail Blazers,San Antonio Spurs,94,81,0
73,Vancouver Grizzlies,New York Knicks,82,101,0
74,Chicago Bulls,Phoenix Suns,97,79,0
75,Sacramento Kings,Seattle Supersonics,94,110,0
76,Toronto Raptors,Denver Nuggets,93,104,0
77,Atlanta Hawks,Cleveland Cavaliers,87,83,0
78,Dallas Mavericks,Indiana Pacers,103,82,0
79,Houston Rockets,Los Angeles Lakers,115,126,1
80,Miami Heat,Charlotte Hornets,105,97,0
81,Milwaukee Bucks,Phoenix Suns,99,89,1
82,Minnesota Timberwolves,Portland Trail Blazers,100,97,0
83,New York Knicks,Philadelphia Sixers,97,101,0
84,Seattle Supersonics,Golden State Warriors,121,102,0
85,Vancouver Grizzlies,Los Angeles Clippers,92,99,1
86,Washington Bullets,Detroit Pistons,79,92,0
87,Boston Celtics,Atlanta Hawks,103,85,0
88,Chicago Bulls,Miami Heat,103,71,0
89,Cleveland Cavaliers,Portland Trail Blazers,81,70,0
90,Detroit Pistons,Denver Nuggets,95,94,1
91,New Jersey Nets,Washington Bullets,91,106,0
92,San Antonio Spurs,Los Angeles Lakers,95,83,0
93,Toronto Raptors,Philadelphia Sixers,110,98,0
94,Utah Jazz,Sacramento Kings,105,74,0
95,Golden State Warriors,Milwaukee Bucks,95,86,0
96,Houston Rockets,Indiana Pacers,90,88,0
97,Los Angeles Clippers,Seattle Supersonics,78,94,0
98,Minnesota Timberwolves,Dallas Mavericks,100,90,0
99,New York Knicks,Toronto Raptors,99,96,0
100,Orlando Magic,Charlotte Hornets,96,89,0
101,Vancouver Grizzlies,Phoenix Suns,92,89,0
102,Atlanta Hawks,Miami Heat,85,77,0
103,Boston Celtics,Denver Nuggets,80,82,0
104,Charlotte Hornets,Chicago Bulls,87,110,0
105,Detroit Pistons,Washington Bullets,95,84,0
106,Los Angeles Lakers,Los Angeles Clippers,107,100,0
107,New Jersey Nets,Portland Trail Blazers,85,93,0
108,Philadelphia Sixers,Cleveland Cavaliers,89,105,0
109,Sacramento Kings,Milwaukee Bucks,103,99,0
110,San Antonio Spurs,Indiana Pacers,78,93,0
111,Utah Jazz,Vancouver Grizzlies,104,96,0
112,Chicago Bulls,Atlanta Hawks,97,69,0
113,Cleveland Cavaliers,Detroit Pistons,98,102,0
114,Dallas Mavericks,Utah Jazz,87,88,0
115,Houston Rockets,Golden State Warriors,115,103,0
116,Miami Heat,Philadelphia Sixers,89,91,0
117,New Jersey Nets,Denver Nuggets,106,99,0
118,New York Knicks,Minnesota Timberwolves,82,79,0
119,Orlando Magic,Toronto Raptors,92,87,0
120,Seattle Supersonics,Sacramento Kings,108,96,0
121,Washington Bullets,Boston Celtics,106,92,0
122,Indiana Pacers,Portland Trail Blazers,83,88,0
123,Los Angeles Clippers,Milwaukee Bucks,102,94,0
124,Phoenix Suns,Los Angeles Lakers,88,102,0
125,San Antonio Spurs,Golden State Warriors,92,102,0
126,Seattle Supersonics,Vancouver Grizzlies,91,81,0
127,Vancouver Grizzlies,Sacramento Kings,83,84,0
128,Cleveland Cavaliers,Atlanta Hawks,73,63,0
129,Denver Nuggets,Miami Heat,86,104,0
130,Golden State Warriors,Los Angeles Lakers,109,112,0
131,Houston Rockets,Minnesota Timberwolves,122,93,0
132,Milwaukee Bucks,Dallas Mavericks,100,97,0
133,Orlando Magic,New York Knicks,88,92,0
134,Portland Trail Blazers,Sacramento Kings,92,90,1
135,Toronto Raptors,Seattle Supersonics,98,106,0
136,Boston Celtics,Detroit Pistons,83,108,0
137,Charlotte Hornets,New York Knicks,93,86,0
138,Los Angeles Lakers,Utah Jazz,97,113,0
139,Philadelphia Sixers,Indiana Pacers,92,103,0
140,Phoenix Suns,Chicago Bulls,99,113,0
141,San Antonio Spurs,Los Angeles Clippers,81,93,0
142,Vancouver Grizzlies,Miami Heat,75,94,0
143,Washington Bullets,Seattle Supersonics,110,115,1
144,Dallas Mavericks,Los Angeles Clippers,105,94,0
145,Denver Nuggets,Chicago Bulls,92,110,0
146,Detroit Pistons,New Jersey Nets,96,88,0
147,Houston Rockets,Phoenix Suns,115,105,0
148,Indiana Pacers,Charlotte Hornets,87,90,0
149,Milwaukee Bucks,Atlanta Hawks,65,73,0
150,Orlando Magic,Minnesota Timberwolves,90,86,0
151,Toronto Raptors,Cleveland Cavaliers,81,89,0
152,Utah Jazz,Golden State Warriors,109,104,1
153,Boston Celtics,Seattle Supersonics,91,118,0
154,Los Angeles Lakers,San Antonio Spurs,96,86,0
155,Sacramento Kings,Miami Heat,108,111,1
156,Washington Bullets,Philadelphia Sixers,88,76,0
157,Charlotte Hornets,Detroit Pistons,93,85,0
158,Golden State Warriors,Houston Rockets,115,120,1
159,Indiana Pacers,Orlando Magic,73,76,0
160,Milwaukee Bucks,Washington Bullets,90,95,0
161,Minnesota Timberwolves,Los Angeles Clippers,98,96,0
162,New Jersey Nets,Dallas Mavericks,114,91,0
163,Philadelphia Sixers,New York Knicks,109,92,0
164,Portland Trail Blazers,Denver Nuggets,105,65,0
165,Toronto Raptors,Atlanta Hawks,88,91,0
166,Utah Jazz,Chicago Bulls,105,100,0
167,Boston Celtics,Dallas Mavericks,105,91,0
168,Cleveland Cavaliers,Sacramento Kings,103,74,0
169,Los Angeles Lakers,Houston Rockets,85,90,0
170,New York Knicks,Seattle Supersonics,92,102,0
171,Phoenix Suns,Miami Heat,84,87,0
172,Vancouver Grizzlies,San Antonio Spurs,96,91,0
173,Los Angeles Clippers,Chicago Bulls,84,88,0
174,Orlando Magic,Milwaukee Bucks,88,100,0
175,Utah Jazz,New Jersey Nets,108,92,0
176,Washington Bullets,Minnesota Timberwolves,105,98,0
177,Atlanta Hawks,Vancouver Grizzlies,101,80,0
178,Charlotte Hornets,Seattle Supersonics,97,89,0
179,Dallas Mavericks,San Antonio Spurs,105,101,0
180,Denver Nuggets,Phoenix Suns,117,108,0
181,Golden State Warriors,Miami Heat,88,107,0
182,Houston Rockets,Portland Trail Blazers,102,101,1
183,Philadelphia Sixers,Los Angeles Lakers,88,100,0
184,Toronto Raptors,Sacramento Kings,87,98,0
185,Boston Celtics,Los Angeles Lakers,110,94,0
186,Detroit Pistons,Vancouver Grizzlies,87,78,0
187,Los Angeles Clippers,Miami Heat,82,98,0
188,Milwaukee Bucks,Cleveland Cavaliers,92,75,0
189,Minnesota Timberwolves,Seattle Supersonics,98,106,0
190,Orlando Magic,Atlanta Hawks,79,75,0
191,Phoenix Suns,New Jersey Nets,99,77,0
192,San Antonio Spurs,Portland Trail Blazers,109,120,0
193,Toronto Raptors,Charlotte Hornets,92,88,0
194,Utah Jazz,Denver Nuggets,107,103,0
195,Golden State Warriors,New Jersey Nets,124,118,0
196,Indiana Pacers,Sacramento Kings,101,83,0
197,Atlanta Hawks,Washington Bullets,110,81,0
198,Boston Celtics,Houston Rockets,94,120,0
199,Dallas Mavericks,Chicago Bulls,97,116,0
200,Denver Nuggets,Minnesota Timberwolves,103,108,0
201,Detroit Pistons,Los Angeles Lakers,76,84,0
202,Indiana Pacers,Vancouver Grizzlies,104,94,0
203,Philadelphia Sixers,Orlando Magic,100,91,0
204,Portland Trail Blazers,Golden State Warriors,119,93,0
205,Seattle Supersonics,Phoenix Suns,105,92,0
206,Utah Jazz,Los Angeles Clippers,111,94,0
207,Cleveland Cavaliers,Orlando Magic,82,86,0
208,Los Angeles Clippers,New Jersey Nets,95,106,1
209,Miami Heat,Boston Celtics,78,77,0
210,Milwaukee Bucks,Charlotte Hornets,87,94,0
211,Minnesota Timberwolves,Toronto Raptors,79,70,0
212,New York Knicks,Sacramento Kings,115,101,0
213,Philadelphia Sixers,Vancouver Grizzlies,96,90,0
214,San Antonio Spurs,Chicago Bulls,88,97,0
215,Washington Bullets,Houston Rockets,99,103,0
216,Detroit Pistons,Sacramento Kings,95,66,0
217,Golden State Warriors,Portland Trail Blazers,98,70,0
218,Los Angeles Lakers,Denver Nuggets,104,96,0
219,Seattle Supersonics,Utah Jazz,90,96,0
220,Orlando Magic,Dallas Mavericks,102,108,1
221,Toronto Raptors,Houston Rockets,100,89,0
222,Utah Jazz,Charlotte Hornets,107,97,0
223,Atlanta Hawks,Boston Celtics,105,95,0
224,Cleveland Cavaliers,Toronto Raptors,93,74,0
225,Golden State Warriors,Denver Nuggets,114,99,0
226,Los Angeles Clippers,Charlotte Hornets,96,89,0
227,Los Angeles Lakers,Seattle Supersonics,110,106,0
228,Milwaukee Bucks,Chicago Bulls,104,107,0
229,Minnesota Timberwolves,Sacramento Kings,89,96,0
230,New York Knicks,Miami Heat,75,99,0
231,Portland Trail Blazers,Indiana Pacers,93,98,1
232,Detroit Pistons,Atlanta Hawks,100,90,0
233,Houston Rockets,Boston Celtics,94,89,0
234,Miami Heat,Dallas Mavericks,101,79,0
235,New Jersey Nets,New York Knicks,102,109,0
236,Orlando Magic,Cleveland Cavaliers,57,84,0
237,Phoenix Suns,Golden State Warriors,118,87,0
238,San Antonio Spurs,Philadelphia Sixers,113,103,0
239,Utah Jazz,Los Angeles Lakers,101,75,0
240,Vancouver Grizzlies,Indiana Pacers,80,127,0
241,Chicago Bulls,Los Angeles Clippers,114,96,0
242,Dallas Mavericks,Philadelphia Sixers,106,102,0
243,Denver Nuggets,Portland Trail Blazers,104,115,0
244,Seattle Supersonics,Minnesota Timberwolves,117,86,0
245,Toronto Raptors,Washington Bullets,82,80,0
246,Boston Celtics,New Jersey Nets,108,110,1
247,Detroit Pistons,Cleveland Cavaliers,93,81,0
248,Golden State Warriors,Indiana Pacers,71,86,0
249,Los Angeles Lakers,Orlando Magic,92,81,0
250,Miami Heat,New York Knicks,85,103,0
251,Portland Trail Blazers,Charlotte Hornets,97,93,0
252,Sacramento Kings,Phoenix Suns,95,101,0
253,San Antonio Spurs,Vancouver Grizzlies,89,105,0
254,Utah Jazz,Minnesota Timberwolves,106,95,0
255,Atlanta Hawks,Toronto Raptors,101,75,0
256,Chicago Bulls,Miami Heat,80,83,0
257,Dallas Mavericks,Vancouver Grizzlies,96,85,0
258,Denver Nuggets,Utah Jazz,91,104,0
259,Houston Rockets,Philadelphia Sixers,123,108,0
260,New Jersey Nets,Detroit Pistons,69,95,0
261,New York Knicks,Los Angeles Clippers,89,80,0
262,Seattle Supersonics,Charlotte Hornets,92,94,0
263,Washington Bullets,Milwaukee Bucks,118,126,0
264,Cleveland Cavaliers,Los Angeles Clippers,90,69,0
265,Golden State Warriors,San Antonio Spurs,114,88,0
266,Los Angeles Lakers,Minnesota Timberwolves,110,86,0
267,Milwaukee Bucks,Boston Celtics,100,87,0
268,Phoenix Suns,Indiana Pacers,106,93,0
269,Sacramento Kings,Orlando Magic,91,84,0
270,Toronto Raptors,Chicago Bulls,97,89,0
271,Philadelphia Sixers,Seattle Supersonics,94,118,0
272,Vancouver Grizzlies,Charlotte Hornets,91,107,0
273,Atlanta Hawks,Denver Nuggets,89,88,0
274,Cleveland Cavaliers,Miami Heat,74,76,0
275,Los Angeles Clippers,Dallas Mavericks,95,100,0
276,Milwaukee Bucks,Detroit Pistons,85,93,0
277,Minnesota Timberwolves,Houston Rockets,94,96,0
278,New York Knicks,Washington Bullets,85,73,0
279,Phoenix Suns,San Antonio Spurs,93,76,0
280,Portland Trail Blazers,Orlando Magic,93,99,0
281,Sacramento Kings,Los Angeles Lakers,90,92,0
282,Toronto Raptors,Golden State Warriors,91,101,0
283,Utah Jazz,Indiana Pacers,110,86,0
284,Boston Celtics,Toronto Raptors,115,113,1
285,Charlotte Hornets,Denver Nuggets,101,97,0
286,Chicago Bulls,Minnesota Timberwolves,103,86,0
287,Los Angeles Lakers,Indiana Pacers,79,76,0
288,New Jersey Nets,Seattle Supersonics,110,101,0
289,Philadelphia Sixers,Miami Heat,79,84,0
290,Washington Bullets,Cleveland Cavaliers,106,95,0
291,Houston Rockets,Detroit Pistons,115,96,0
292,Los Angeles Clippers,San Antonio Spurs,97,94,0
293,Milwaukee Bucks,Seattle Supersonics,100,97,0
294,New York Knicks,Golden State Warriors,90,79,0
295,Portland Trail Blazers,Vancouver Grizzlies,99,78,0
296,Sacramento Kings,Dallas Mavericks,93,86,0
297,Utah Jazz,Phoenix Suns,87,95,0
298,Charlotte Hornets,Philadelphia Sixers,84,75,0
299,Cleveland Cavaliers,Golden State Warriors,101,87,0
300,Indiana Pacers,Boston Celtics,97,94,0
301,Los Angeles Lakers,Portland Trail Blazers,120,119,1
302,Minnesota Timberwolves,Phoenix Suns,108,105,0
303,New Jersey Nets,Chicago Bulls,92,113,0
304,Vancouver Grizzlies,Orlando Magic,95,93,0
305,Washington Bullets,Denver Nuggets,108,104,0
306,Atlanta Hawks,Philadelphia Sixers,106,81,0
307,Chicago Bulls,Charlotte Hornets,87,82,0
308,Los Angeles Clippers,Sacramento Kings,106,94,0
309,Miami Heat,Toronto Raptors,89,88,0
310,Milwaukee Bucks,New Jersey Nets,101,91,0
311,Minnesota Timberwolves,Cleveland Cavaliers,93,101,0
312,New York Knicks,Denver Nuggets,89,82,0
313,San Antonio Spurs,Dallas Mavericks,106,105,0
314,Seattle Supersonics,Houston Rockets,100,109,0
315,Utah Jazz,Orlando Magic,101,68,0
316,Detroit Pistons,Boston Celtics,99,89,0
317,Golden State Warriors,Washington Bullets,102,110,0
318,Phoenix Suns,Vancouver Grizzlies,103,84,0
319,Portland Trail Blazers,Houston Rockets,89,99,0
320,Boston Celtics,Milwaukee Bucks,91,107,0
321,Los Angeles Clippers,Phoenix Suns,122,121,1
322,Sacramento Kings,Washington Bullets,89,97,0
323,Toronto Raptors,Detroit Pistons,92,98,0
324,Chicago Bulls,Los Angeles Lakers,129,123,1
325,Dallas Mavericks,Atlanta Hawks,73,109,0
326,Miami Heat,Indiana Pacers,89,103,0
327,New Jersey Nets,Toronto Raptors,88,97,0
328,New York Knicks,Utah Jazz,99,94,0
329,Philadelphia Sixers,Charlotte Hornets,84,93,0
330,Seattle Supersonics,Golden State Warriors,123,83,0
331,Vancouver Grizzlies,Houston Rockets,93,92,0
332,Cleveland Cavaliers,New Jersey Nets,99,81,0
333,Denver Nuggets,Sacramento Kings,95,79,0
334,Detroit Pistons,New York Knicks,112,78,0
335,Golden State Warriors,Minnesota Timberwolves,123,96,0
336,Milwaukee Bucks,Los Angeles Lakers,105,111,0
337,Orlando Magic,Indiana Pacers,95,102,1
338,Phoenix Suns,Washington Bullets,114,107,0
339,Portland Trail Blazers,Seattle Supersonics,102,106,0
340,Charlotte Hornets,Chicago Bulls,72,93,0
341,Houston Rockets,San Antonio Spurs,101,115,0
342,Los Angeles Clippers,Washington Bullets,93,102,0
343,Miami Heat,Utah Jazz,87,94,1
344,Sacramento Kings,Minnesota Timberwolves,112,105,0
345,Toronto Raptors,Milwaukee Bucks,96,93,0
346,Vancouver Grizzlies,Dallas Mavericks,98,105,0
347,Atlanta Hawks,New Jersey Nets,109,95,0
348,Cleveland Cavaliers,Toronto Raptors,91,82,0
349,Denver Nuggets,Vancouver Grizzlies,108,93,0
350,Indiana Pacers,Detroit Pistons,75,84,0
351,Orlando Magic,Utah Jazz,93,98,0
352,Philadelphia Sixers,New York Knicks,103,110,0
353,Portland Trail Blazers,Dallas Mavericks,107,77,0
354,Seattle Supersonics,Los Angeles Clippers,102,86,0
355,Charlotte Hornets,Atlanta Hawks,98,93,0
356,Houston Rockets,Miami Heat,66,86,0
357,Milwaukee Bucks,Orlando Magic,103,85,0
358,Minnesota Timberwolves,Los Angeles Lakers,103,88,0
359,New Jersey Nets,Boston Celtics,101,100,0
360,New York Knicks,Detroit Pistons,95,92,0
361,Philadelphia Sixers,Chicago Bulls,105,111,0
362,Sacramento Kings,Portland Trail Blazers,101,99,1
363,San Antonio Spurs,Phoenix Suns,101,88,0
364,Boston Celtics,Charlotte Hornets,98,102,0
365,Cleveland Cavaliers,Utah Jazz,100,94,0
366,Golden State Warriors,Los Angeles Clippers,97,91,0
367,Indiana Pacers,Toronto Raptors,111,92,0
368,Seattle Supersonics,Dallas Mavericks,93,79,0
369,Vancouver Grizzlies,Washington Bullets,91,87,0
370,Chicago Bulls,New Jersey Nets,113,81,0
371,Houston Rockets,Milwaukee Bucks,76,81,0
372,Minnesota Timberwolves,Utah Jazz,107,98,0
373,New York Knicks,Atlanta Hawks,82,76,0
374,Orlando Magic,Cleveland Cavaliers,89,84,0
375,Phoenix Suns,Denver Nuggets,109,112,1
376,Portland Trail Blazers,Washington Bullets,84,106,0
377,Sacramento Kings,Los Angeles Clippers,100,88,0
378,San Antonio Spurs,Miami Heat,79,90,0
379,Chicago Bulls,Detroit Pistons,95,83,0
380,Phoenix Suns,Los Angeles Lakers,87,108,0
381,Atlanta Hawks,Chicago Bulls,108,103,0
382,Dallas Mavericks,Golden State Warriors,108,113,0
383,Denver Nuggets,Philadelphia Sixers,89,118,0
384,Detroit Pistons,Indiana Pacers,89,95,1
385,Miami Heat,Orlando Magic,96,76,0
386,Milwaukee Bucks,Houston Rockets,90,101,0
387,Minnesota Timberwolves,New York Knicks,88,80,0
388,Sacramento Kings,Vancouver Grizzlies,111,88,0
389,Seattle Supersonics,San Antonio Spurs,94,86,0
390,Toronto Raptors,New Jersey Nets,98,96,0
391,Utah Jazz,Portland Trail Blazers,99,94,0
392,Charlotte Hornets,Miami Heat,86,101,0
393,Cleveland Cavaliers,Milwaukee Bucks,94,86,0
394,Los Angeles Clippers,Portland Trail Blazers,98,102,0
395,Los Angeles Lakers,Boston Celtics,109,102,0
396,New Jersey Nets,Indiana Pacers,105,94,0
397,Washington Bullets,Toronto Raptors,100,82,0
398,Chicago Bulls,Cleveland Cavaliers,102,97,0
399,Dallas Mavericks,Seattle Supersonics,95,90,0
400,Detroit Pistons,Charlotte Hornets,97,75,0
401,Houston Rockets,Golden State Warriors,104,95,0
402,Minnesota Timberwolves,Denver Nuggets,103,96,1
403,New York Knicks,Orlando Magic,96,85,0
404,Sacramento Kings,Boston Celtics,126,96,0
405,Utah Jazz,Philadelphia Sixers,110,84,0
406,Vancouver Grizzlies,Phoenix Suns,98,103,0
407,Washington Bullets,Atlanta Hawks,97,86,0
408,Indiana Pacers,New Jersey Nets,102,110,1
409,Los Angeles Lakers,Philadelphia Sixers,115,102,0
410,Milwaukee Bucks,Miami Heat,94,95,0
411,Portland Trail Blazers,San Antonio Spurs,110,86,0
412,Chicago Bulls,Indiana Pacers,81,79,0
413,Cleveland Cavaliers,Minnesota Timberwolves,108,96,0
414,Denver Nuggets,Boston Celtics,102,104,0
415,Detroit Pistons,Orlando Magic,97,85,0
416,Houston Rockets,Seattle Supersonics,99,91,0
417,Los Angeles Clippers,Utah Jazz,115,101,0
418,New York Knicks,New Jersey Nets,98,86,0
419,Phoenix Suns,Sacramento Kings,100,88,0
420,Vancouver Grizzlies,San Antonio Spurs,88,95,0
421,Washington Bullets,Charlotte Hornets,92,101,0
422,Charlotte Hornets,Dallas Mavericks,107,97,0
423,Cleveland Cavaliers,Phoenix Suns,103,94,0
424,Detroit Pistons,Boston Celtics,99,87,0
425,Houston Rockets,Portland Trail Blazers,96,112,0
426,Miami Heat,New Jersey Nets,101,91,0
427,Orlando Magic,Toronto Raptors,96,94,1
428,Sacramento Kings,Los Angeles Lakers,83,90,0
429,San Antonio Spurs,Utah Jazz,83,80,0
430,Seattle Supersonics,Philadelphia Sixers,96,82,0
431,Washington Bullets,New York Knicks,80,92,0
432,Chicago Bulls,Orlando Magic,110,89,0
433,Denver Nuggets,San Antonio Spurs,91,93,0
434,Golden State Warriors,Philadelphia Sixers,122,114,1
435,Indiana Pacers,Phoenix Suns,117,104,0
436,Los Angeles Lakers,Sacramento Kings,100,93,0
437,New Jersey Nets,Atlanta Hawks,85,95,0
438,Vancouver Grizzlies,Seattle Supersonics,94,108,0
439,Boston Celtics,Minnesota Timberwolves,84,94,0
440,Atlanta Hawks,New York Knicks,88,71,0
441,Charlotte Hornets,Washington Bullets,93,104,0
442,Cleveland Cavaliers,Indiana Pacers,99,91,0
443,Dallas Mavericks,Portland Trail Blazers,104,110,0
444,Detroit Pistons,Toronto Raptors,118,74,0
445,Houston Rockets,Los Angeles Clippers,91,95,0
446,Milwaukee Bucks,Minnesota Timberwolves,91,97,0
447,Utah Jazz,Miami Heat,83,80,0
448,Boston Celtics,Phoenix Suns,109,102,0
449,New York Knicks,Milwaukee Bucks,97,92,0
450,Sacramento Kings,Philadelphia Sixers,107,106,0
451,San Antonio Spurs,Los Angeles Clippers,84,93,0
452,Vancouver Grizzlies,Los Angeles Lakers,82,95,0
453,Chicago Bulls,Utah Jazz,102,89,0
454,Golden State Warriors,Charlotte Hornets,101,109,0
455,Portland Trail Blazers,Los Angeles Lakers,88,84,0
456,Atlanta Hawks,Phoenix Suns,105,103,1
457,Detroit Pistons,Milwaukee Bucks,76,86,0
458,Indiana Pacers,Cleveland Cavaliers,95,90,0
459,Minnesota Timberwolves,Houston Rockets,95,104,0
460,New Jersey Nets,San Antonio Spurs,90,74,0
461,New York Knicks,Dallas Mavericks,102,72,0
462,Orlando Magic,Philadelphia Sixers,109,88,0
463,Sacramento Kings,Denver Nuggets,96,109,0
464,Seattle Supersonics,Miami Heat,94,85,0
465,Toronto Raptors,Los Angeles Clippers,80,87,0
466,Boston Celtics,San Antonio Spurs,107,83,0
467,Cleveland Cavaliers,Houston Rockets,78,81,0
468,Denver Nuggets,Seattle Supersonics,99,109,0
469,Golden State Warriors,Vancouver Grizzlies,95,109,0
470,Los Angeles Lakers,Charlotte Hornets,101,97,0
471,Milwaukee Bucks,Utah Jazz,119,112,1
472,Philadelphia Sixers,Dallas Mavericks,93,111,0
473,Portland Trail Blazers,Miami Heat,81,85,0
474,Washington Bullets,Phoenix Suns,115,113,1
475,New Jersey Nets,Minnesota Timberwolves,107,110,0
476,Orlando Magic,Atlanta Hawks,92,97,1
477,Toronto Raptors,Utah Jazz,110,96,0
478,Vancouver Grizzlies,Golden State Warriors,86,102,0
479,Boston Celtics,New York Knicks,98,111,0
480,Denver Nuggets,Indiana Pacers,89,108,0
481,Detroit Pistons,San Antonio Spurs,84,78,0
482,Los Angeles Lakers,Miami Heat,94,85,0
483,Milwaukee Bucks,Chicago Bulls,101,116,0
484,Philadelphia Sixers,Houston Rockets,99,120,0
485,Phoenix Suns,Charlotte Hornets,102,90,0
486,Washington Bullets,Los Angeles Clippers,102,98,0
487,Atlanta Hawks,San Antonio Spurs,87,82,1
488,Chicago Bulls,Houston Rockets,110,86,0
489,Cleveland Cavaliers,Washington Bullets,85,98,0
490,Dallas Mavericks,Denver Nuggets,104,99,0
491,Detroit Pistons,Utah Jazz,87,77,0
492,Minnesota Timberwolves,Los Angeles Clippers,95,93,0
493,New Jersey Nets,Toronto Raptors,106,123,0
494,New York Knicks,Boston Celtics,112,99,0
495,Seattle Supersonics,Indiana Pacers,92,82,0
496,Vancouver Grizzlies,Sacramento Kings,101,109,0
497,Milwaukee Bucks,Golden State Warriors,111,93,0
498,Sacramento Kings,Charlotte Hornets,93,97,0
499,Toronto Raptors,Orlando Magic,85,88,0
500,Cleveland Cavaliers,Atlanta Hawks,79,93,0
501,Dallas Mavericks,Phoenix Suns,98,105,0
502,Denver Nuggets,Charlotte Hornets,100,102,1
503,Miami Heat,Washington Bullets,98,95,0
504,New Jersey Nets,Orlando Magic,111,114,0
505,Philadelphia Sixers,Utah Jazz,96,97,1
506,Atlanta Hawks,Minnesota Timberwolves,95,93,0
507,Boston Celtics,Golden State Warriors,116,108,0
508,Chicago Bulls,Washington Bullets,108,107,0
509,Houston Rockets,New York Knicks,106,86,0
510,Los Angeles Lakers,Vancouver Grizzlies,91,81,0
511,Phoenix Suns,Denver Nuggets,110,101,0
512,Portland Trail Blazers,Detroit Pistons,95,86,0
513,Sacramento Kings,Indiana Pacers,105,98,1
514,Charlotte Hornets,New Jersey Nets,116,104,0
