,homeTeam,awayTeam,homeScore,awayScore,OT
122,Utah Jazz,Orlando Magic,99,84,0
123,Vancouver Grizzlies,Los Angeles Clippers,72,76,0
124,Washington Wizards,San Antonio Spurs,95,99,0
125,Boston Celtics,Atlanta Hawks,106,99,0
126,Charlotte Hornets,Detroit Pistons,89,96,0
127,Indiana Pacers,Golden State Warriors,90,92,0
128,Milwaukee Bucks,Cleveland Cavaliers,89,76,0
129,Minnesota Timberwolves,San Antonio Spurs,99,94,1
130,Philadelphia Sixers,Miami Heat,94,73,0
131,Phoenix Suns,New York Knicks,85,90,0
132,Seattle Supersonics,Dallas Mavericks,95,99,0
133,Atlanta Hawks,Minnesota Timberwolves,84,94,0
134,Denver Nuggets,Los Angeles Lakers,87,86,0
135,Houston Rockets,Phoenix Suns,94,89,0
136,Los Angeles Clippers,Seattle Supersonics,83,86,0
137,Miami Heat,Portland Trail Blazers,86,80,0
138,New Jersey Nets,Indiana Pacers,97,92,0
139,Toronto Raptors,Milwaukee Bucks,111,102,0
140,Utah Jazz,Chicago Bulls,109,64,0
141,Vancouver Grizzlies,Dallas Mavericks,88,91,0
142,Washington Wizards,Boston Celtics,109,89,0
143,Detroit Pistons,Charlotte Hornets,96,105,0
144,Los Angeles Lakers,Chicago Bulls,104,96,0
145,New York Knicks,Golden State Warriors,88,71,0
146,Orlando Magic,Portland Trail Blazers,102,110,1
147,Boston Celtics,Philadelphia Sixers,90,114,0
148,Los Angeles Clippers,New Jersey Nets,85,86,0
149,Toronto Raptors,Charlotte Hornets,64,100,0
150,Utah Jazz,Dallas Mavericks,98,107,0
151,Vancouver Grizzlies,Denver Nuggets,92,95,0
152,Cleveland Cavaliers,Detroit Pistons,117,98,0
153,Dallas Mavericks,Seattle Supersonics,110,116,0
154,Golden State Warriors,Chicago Bulls,89,77,0
155,Indiana Pacers,Houston Rockets,89,101,0
156,Orlando Magic,New York Knicks,84,85,0
157,Washington Wizards,Portland Trail Blazers,94,104,0
158,Atlanta Hawks,New York Knicks,78,74,0
159,Boston Celtics,Houston Rockets,96,81,0
160,Charlotte Hornets,Philadelphia Sixers,88,73,0
161,Los Angeles Lakers,Golden State Warriors,111,91,0
162,Miami Heat,Cleveland Cavaliers,67,86,0
163,Milwaukee Bucks,Portland Trail Blazers,84,93,0
164,Minnesota Timberwolves,Vancouver Grizzlies,101,100,0
165,Phoenix Suns,New Jersey Nets,97,85,0
166,Sacramento Kings,Chicago Bulls,100,71,0
167,San Antonio Spurs,Seattle Supersonics,112,85,0
168,Utah Jazz,Denver Nuggets,116,78,0
169,Indiana Pacers,Toronto Raptors,91,111,0
170,Atlanta Hawks,Philadelphia Sixers,67,76,0
171,Boston Celtics,Orlando Magic,103,98,1
172,Cleveland Cavaliers,Miami Heat,85,80,0
173,Denver Nuggets,San Antonio Spurs,102,92,0
174,Detroit Pistons,Vancouver Grizzlies,118,96,0
175,Indiana Pacers,Washington Wizards,99,87,0
176,Los Angeles Lakers,Minnesota Timberwolves,115,108,0
177,Milwaukee Bucks,Charlotte Hornets,90,106,0
178,Phoenix Suns,Golden State Warriors,80,74,0
179,Seattle Supersonics,Los Angeles Clippers,98,81,0
180,Utah Jazz,New Jersey Nets,97,85,0
181,Charlotte Hornets,Cleveland Cavaliers,109,98,0
182,Dallas Mavericks,Denver Nuggets,108,84,0
183,Golden State Warriors,Minnesota Timberwolves,114,93,0
184,Los Angeles Clippers,Phoenix Suns,89,95,1
185,Miami Heat,Houston Rockets,80,91,0
186,New York Knicks,Toronto Raptors,75,79,0
187,Orlando Magic,Atlanta Hawks,114,92,0
188,Portland Trail Blazers,New Jersey Nets,86,84,0
189,Sacramento Kings,Seattle Supersonics,125,101,0
190,San Antonio Spurs,Philadelphia Sixers,96,76,0
191,Washington Wizards,Milwaukee Bucks,107,100,0
192,Boston Celtics,Vancouver Grizzlies,87,98,0
193,Detroit Pistons,Utah Jazz,79,94,0
194,Toronto Raptors,Chicago Bulls,101,89,0
195,Los Angeles Lakers,Los Angeles Clippers,98,83,0
196,New York Knicks,Vancouver Grizzlies,97,72,0
197,Orlando Magic,Milwaukee Bucks,95,104,0
198,Chicago Bulls,Minnesota Timberwolves,76,96,0
199,Cleveland Cavaliers,Boston Celtics,72,87,0
200,Dallas Mavericks,Toronto Raptors,107,93,0
201,Houston Rockets,Sacramento Kings,81,88,0
202,Los Angeles Lakers,Indiana Pacers,124,107,0
203,Miami Heat,Milwaukee Bucks,101,102,0
204,New Jersey Nets,Utah Jazz,92,98,0
205,Portland Trail Blazers,Seattle Supersonics,93,105,0
206,Washington Wizards,Atlanta Hawks,75,102,0
207,Los Angeles Clippers,Golden State Warriors,106,83,0
208,Minnesota Timberwolves,Denver Nuggets,100,107,0
209,New York Knicks,Miami Heat,81,84,0
210,Orlando Magic,Utah Jazz,86,88,0
211,Philadelphia Sixers,Washington Wizards,93,87,0
212,San Antonio Spurs,Sacramento Kings,82,79,0
213,Vancouver Grizzlies,Phoenix Suns,109,106,1
214,Charlotte Hornets,Toronto Raptors,103,79,0
215,Detroit Pistons,New Jersey Nets,97,76,0
216,Atlanta Hawks,Chicago Bulls,82,91,0
217,Denver Nuggets,Houston Rockets,105,109,1
218,Golden State Warriors,Indiana Pacers,99,95,0
219,Milwaukee Bucks,Boston Celtics,108,97,0
220,Portland Trail Blazers,Dallas Mavericks,95,84,0
221,Seattle Supersonics,Los Angeles Lakers,121,88,0
222,Boston Celtics,Minnesota Timberwolves,98,102,0
223,Chicago Bulls,New York Knicks,86,91,0
224,Detroit Pistons,Cleveland Cavaliers,103,93,0
225,Los Angeles Lakers,San Antonio Spurs,109,100,0
226,Miami Heat,Utah Jazz,92,94,0
227,Orlando Magic,New Jersey Nets,83,80,0
228,Philadelphia Sixers,Charlotte Hornets,95,74,0
229,Sacramento Kings,Phoenix Suns,105,98,0
230,Toronto Raptors,Los Angeles Clippers,104,95,1
231,Vancouver Grizzlies,Indiana Pacers,76,86,1
232,Atlanta Hawks,Milwaukee Bucks,101,94,0
233,Charlotte Hornets,Utah Jazz,94,89,0
234,Cleveland Cavaliers,Philadelphia Sixers,78,112,0
235,Denver Nuggets,Seattle Supersonics,103,92,0
236,Golden State Warriors,Dallas Mavericks,78,97,0
237,Houston Rockets,Portland Trail Blazers,85,96,0
238,New Jersey Nets,Orlando Magic,74,95,0
239,New York Knicks,Minnesota Timberwolves,100,90,0
240,Washington Wizards,Miami Heat,90,93,0
241,Boston Celtics,Los Angeles Clippers,96,87,0
242,Detroit Pistons,Washington Wizards,93,87,0
243,Los Angeles Lakers,Dallas Mavericks,99,97,0
244,Milwaukee Bucks,Indiana Pacers,92,80,0
245,Phoenix Suns,Portland Trail Blazers,84,79,0
246,Seattle Supersonics,Golden State Warriors,118,102,0
247,Vancouver Grizzlies,San Antonio Spurs,79,97,0
248,Denver Nuggets,Philadelphia Sixers,105,98,0
249,New York Knicks,Los Angeles Clippers,106,78,0
250,Atlanta Hawks,Miami Heat,92,100,0
251,Cleveland Cavaliers,Charlotte Hornets,71,66,0
252,Houston Rockets,Dallas Mavericks,109,102,0
253,Indiana Pacers,New Jersey Nets,88,64,0
254,Los Angeles Lakers,Philadelphia Sixers,96,85,0
255,Minnesota Timberwolves,Chicago Bulls,100,90,0
256,Orlando Magic,Boston Celtics,101,98,0
257,Sacramento Kings,San Antonio Spurs,81,75,0
258,Utah Jazz,Toronto Raptors,98,84,0
259,Vancouver Grizzlies,Detroit Pistons,91,83,0
260,Charlotte Hornets,Indiana Pacers,91,88,0
261,Chicago Bulls,Cleveland Cavaliers,88,92,0
262,Dallas Mavericks,New York Knicks,94,85,0
263,Golden State Warriors,Los Angeles Lakers,125,122,1
264,Miami Heat,Denver Nuggets,95,78,0
265,New Jersey Nets,Milwaukee Bucks,87,109,0
266,Portland Trail Blazers,Toronto Raptors,95,88,0
267,Seattle Supersonics,Detroit Pistons,99,112,0
268,Washington Wizards,Los Angeles Clippers,88,93,0
269,Milwaukee Bucks,Phoenix Suns,96,104,0
270,Minnesota Timberwolves,Washington Wizards,105,88,0
271,Orlando Magic,Denver Nuggets,103,93,0
272,San Antonio Spurs,New York Knicks,83,86,0
273,Utah Jazz,Vancouver Grizzlies,98,87,0
274,Boston Celtics,Indiana Pacers,91,104,0
275,Charlotte Hornets,Los Angeles Clippers,92,87,0
276,Dallas Mavericks,Chicago Bulls,105,86,0
277,Golden State Warriors,Toronto Raptors,92,108,0
278,Los Angeles Lakers,Seattle Supersonics,95,103,0
279,Miami Heat,Atlanta Hawks,80,76,0
280,New Jersey Nets,Phoenix Suns,86,84,0
281,Portland Trail Blazers,Philadelphia Sixers,94,107,0
282,Sacramento Kings,Houston Rockets,111,98,0
283,Cleveland Cavaliers,Atlanta Hawks,97,90,0
284,Indiana Pacers,Charlotte Hornets,99,96,1
285,Milwaukee Bucks,Washington Wizards,99,91,0
286,Minnesota Timberwolves,Los Angeles Clippers,85,73,0
287,New York Knicks,Denver Nuggets,96,88,0
288,Portland Trail Blazers,Detroit Pistons,114,83,0
289,San Antonio Spurs,Chicago Bulls,105,81,0
290,Seattle Supersonics,Houston Rockets,104,111,0
291,Utah Jazz,Golden State Warriors,125,114,0
292,Vancouver Grizzlies,Philadelphia Sixers,79,83,0
293,Boston Celtics,Denver Nuggets,104,102,1
294,Los Angeles Lakers,Detroit Pistons,112,88,0
295,New Jersey Nets,Dallas Mavericks,73,99,0
296,Sacramento Kings,Miami Heat,101,97,0
297,Toronto Raptors,Phoenix Suns,87,95,0
298,Chicago Bulls,Phoenix Suns,80,86,0
299,Los Angeles Clippers,Orlando Magic,92,80,0
300,Philadelphia Sixers,Minnesota Timberwolves,91,96,1
301,Utah Jazz,San Antonio Spurs,83,91,0
302,Vancouver Grizzlies,Houston Rockets,75,82,0
303,Atlanta Hawks,Sacramento Kings,107,99,0
304,Cleveland Cavaliers,Dallas Mavericks,92,87,0
305,Denver Nuggets,Miami Heat,85,96,0
306,Golden State Warriors,Portland Trail Blazers,93,101,0
307,Los Angeles Lakers,Milwaukee Bucks,105,109,0
308,New Jersey Nets,Minnesota Timberwolves,116,94,0
309,Seattle Supersonics,Orlando Magic,97,92,0
310,Toronto Raptors,Indiana Pacers,104,90,0
311,Boston Celtics,Chicago Bulls,86,104,0
312,Charlotte Hornets,Sacramento Kings,101,90,0
313,Detroit Pistons,Atlanta Hawks,92,69,0
314,Indiana Pacers,Dallas Mavericks,97,92,0
315,Los Angeles Clippers,Miami Heat,88,94,1
316,Phoenix Suns,San Antonio Spurs,103,93,0
317,Portland Trail Blazers,Los Angeles Lakers,96,86,0
318,Utah Jazz,Milwaukee Bucks,102,111,0
319,Vancouver Grizzlies,Seattle Supersonics,93,94,0
320,Washington Wizards,Philadelphia Sixers,82,102,0
321,Golden State Warriors,Houston Rockets,95,98,0
322,San Antonio Spurs,Denver Nuggets,96,102,0
323,Toronto Raptors,New York Knicks,70,68,0
324,Boston Celtics,Sacramento Kings,81,104,0
325,Chicago Bulls,Atlanta Hawks,74,85,0
326,Detroit Pistons,Minnesota Timberwolves,90,99,0
327,Indiana Pacers,Cleveland Cavaliers,95,103,0
328,Los Angeles Lakers,Vancouver Grizzlies,98,76,0
329,Milwaukee Bucks,Toronto Raptors,104,97,0
330,New York Knicks,Utah Jazz,58,89,0
331,Philadelphia Sixers,Dallas Mavericks,94,112,0
332,Phoenix Suns,Los Angeles Clippers,88,98,0
333,Portland Trail Blazers,Orlando Magic,106,96,0
334,Seattle Supersonics,Miami Heat,99,81,0
335,Washington Wizards,Charlotte Hornets,89,103,0
336,Atlanta Hawks,New Jersey Nets,83,89,0
337,Charlotte Hornets,Boston Celtics,99,87,0
338,Chicago Bulls,Philadelphia Sixers,91,99,0
339,Cleveland Cavaliers,Utah Jazz,99,92,0
340,Golden State Warriors,Miami Heat,85,93,0
341,Houston Rockets,Denver Nuggets,100,102,0
342,Minnesota Timberwolves,Indiana Pacers,113,110,1
343,San Antonio Spurs,Phoenix Suns,90,82,0
344,Detroit Pistons,Dallas Mavericks,90,99,0
345,Los Angeles Clippers,Washington Wizards,94,103,0
346,New Jersey Nets,Sacramento Kings,79,95,0
347,New York Knicks,Milwaukee Bucks,100,97,1
348,Toronto Raptors,Los Angeles Lakers,101,104,1
349,Vancouver Grizzlies,Orlando Magic,91,101,0
350,Boston Celtics,Dallas Mavericks,98,106,0
351,Atlanta Hawks,New York Knicks,87,77,0
352,Chicago Bulls,Indiana Pacers,85,90,0
353,Golden State Warriors,Minnesota Timberwolves,120,99,0
354,Houston Rockets,San Antonio Spurs,79,86,0
355,Miami Heat,Los Angeles Lakers,79,81,0
356,Phoenix Suns,Detroit Pistons,84,89,0
357,Sacramento Kings,Washington Wizards,106,72,0
358,Toronto Raptors,Utah Jazz,103,95,0
359,Boston Celtics,New Jersey Nets,99,86,0
360,Charlotte Hornets,Miami Heat,65,56,0
361,Dallas Mavericks,Portland Trail Blazers,106,101,0
362,Denver Nuggets,Detroit Pistons,108,106,0
363,Indiana Pacers,Toronto Raptors,98,99,1
364,Los Angeles Clippers,Minnesota Timberwolves,103,96,0
365,Philadelphia Sixers,Utah Jazz,89,91,0
366,San Antonio Spurs,Cleveland Cavaliers,94,77,0
367,Seattle Supersonics,Sacramento Kings,89,85,0
368,Vancouver Grizzlies,Washington Wizards,118,104,0
369,Houston Rockets,Los Angeles Lakers,94,99,0
370,Milwaukee Bucks,New Jersey Nets,80,78,0
371,New York Knicks,Boston Celtics,86,92,0
372,Orlando Magic,Chicago Bulls,99,88,0
373,Dallas Mavericks,Los Angeles Lakers,103,108,0
374,Denver Nuggets,Portland Trail Blazers,116,96,0
375,Indiana Pacers,Utah Jazz,101,109,0
376,Miami Heat,Cleveland Cavaliers,103,95,0
377,Minnesota Timberwolves,Charlotte Hornets,74,83,0
378,Philadelphia Sixers,New York Knicks,71,91,0
379,San Antonio Spurs,Golden State Warriors,105,87,0
380,Seattle Supersonics,Washington Wizards,107,87,0
381,Toronto Raptors,Atlanta Hawks,72,78,0
382,Vancouver Grizzlies,Sacramento Kings,93,95,0
383,Atlanta Hawks,Indiana Pacers,91,87,0
384,Charlotte Hornets,San Antonio Spurs,88,84,1
385,Detroit Pistons,Chicago Bulls,106,93,0
386,Houston Rockets,Golden State Warriors,87,95,0
387,Los Angeles Clippers,Vancouver Grizzlies,92,90,0
388,Milwaukee Bucks,Boston Celtics,104,99,0
389,Minnesota Timberwolves,Utah Jazz,92,98,0
390,New Jersey Nets,Miami Heat,80,86,0
391,Orlando Magic,Cleveland Cavaliers,111,92,0
392,Phoenix Suns,Denver Nuggets,102,93,0
393,Portland Trail Blazers,Washington Wizards,87,70,0
394,Sacramento Kings,Seattle Supersonics,97,92,0
395,Indiana Pacers,Orlando Magic,103,93,0
396,Los Angeles Lakers,Portland Trail Blazers,104,109,0
397,Charlotte Hornets,Cleveland Cavaliers,115,110,1
398,Dallas Mavericks,Seattle Supersonics,114,93,0
399,Denver Nuggets,Los Angeles Clippers,109,108,0
400,Detroit Pistons,Boston Celtics,101,96,0
401,Milwaukee Bucks,Orlando Magic,89,77,0
402,Minnesota Timberwolves,Toronto Raptors,100,97,0
403,New Jersey Nets,Atlanta Hawks,76,81,0
404,San Antonio Spurs,Houston Rockets,103,95,0
405,Utah Jazz,Philadelphia Sixers,91,97,0
406,Vancouver Grizzlies,Phoenix Suns,95,97,0
407,Golden State Warriors,Philadelphia Sixers,110,118,0
408,Houston Rockets,Seattle Supersonics,92,107,0
409,Miami Heat,Indiana Pacers,91,79,0
410,Washington Wizards,New York Knicks,82,89,0
411,Chicago Bulls,San Antonio Spurs,105,104,0
412,Cleveland Cavaliers,Milwaukee Bucks,89,107,0
413,Dallas Mavericks,Los Angeles Clippers,105,96,0
414,Denver Nuggets,Toronto Raptors,93,94,0
415,Minnesota Timberwolves,Atlanta Hawks,88,81,0
416,New Jersey Nets,Boston Celtics,111,112,0
417,Orlando Magic,Detroit Pistons,102,96,0
418,Phoenix Suns,Los Angeles Lakers,78,115,0
419,Sacramento Kings,Charlotte Hornets,91,87,0
420,Utah Jazz,Portland Trail Blazers,102,103,1
421,Atlanta Hawks,Cleveland Cavaliers,85,97,0
422,Golden State Warriors,Utah Jazz,100,89,0
423,Miami Heat,Washington Wizards,98,91,0
424,New York Knicks,Chicago Bulls,95,68,0
425,Portland Trail Blazers,Vancouver Grizzlies,104,81,0
426,Boston Celtics,Orlando Magic,90,95,0
427,Dallas Mavericks,Houston Rockets,99,114,0
428,Denver Nuggets,Milwaukee Bucks,120,113,0
429,Detroit Pistons,Miami Heat,102,110,1
430,Indiana Pacers,San Antonio Spurs,77,89,0
431,Los Angeles Lakers,Los Angeles Clippers,116,114,1
432,Minnesota Timberwolves,New York Knicks,79,88,0
433,Phoenix Suns,Toronto Raptors,109,103,0
434,Sacramento Kings,Philadelphia Sixers,104,107,1
435,Seattle Supersonics,Charlotte Hornets,104,102,0
436,Vancouver Grizzlies,Golden State Warriors,101,102,0
437,Chicago Bulls,New Jersey Nets,86,77,0
438,Washington Wizards,Detroit Pistons,110,96,0
439,Minnesota Timberwolves,Houston Rockets,106,96,0
440,Portland Trail Blazers,Charlotte Hornets,89,67,0
441,Atlanta Hawks,Boston Celtics,92,81,0
442,Chicago Bulls,Milwaukee Bucks,70,104,0
443,Cleveland Cavaliers,Houston Rockets,95,100,0
444,Los Angeles Clippers,Toronto Raptors,110,97,0
445,Orlando Magic,New Jersey Nets,110,120,0
446,Sacramento Kings,Phoenix Suns,121,117,1
447,San Antonio Spurs,Miami Heat,80,72,0
448,Seattle Supersonics,Indiana Pacers,83,91,0
449,Washington Wizards,Minnesota Timberwolves,115,108,0
450,Boston Celtics,New York Knicks,91,100,0
451,Dallas Mavericks,Detroit Pistons,104,107,0
452,Golden State Warriors,Denver Nuggets,100,111,0
453,Los Angeles Lakers,Utah Jazz,82,71,0
454,Milwaukee Bucks,Cleveland Cavaliers,88,83,0
455,Philadelphia Sixers,Atlanta Hawks,98,80,0
456,Phoenix Suns,Los Angeles Clippers,90,85,0
457,Portland Trail Blazers,Indiana Pacers,102,86,0
458,Vancouver Grizzlies,Charlotte Hornets,99,89,0
459,Chicago Bulls,Washington Wizards,98,96,0
460,Houston Rockets,Detroit Pistons,107,97,0
461,Miami Heat,New Jersey Nets,81,78,0
462,Minnesota Timberwolves,Seattle Supersonics,105,92,0
463,New York Knicks,Orlando Magic,95,92,1
464,Denver Nuggets,Utah Jazz,100,87,0
465,Los Angeles Clippers,Charlotte Hornets,73,86,0
466,Philadelphia Sixers,Seattle Supersonics,121,89,0
467,Phoenix Suns,Vancouver Grizzlies,108,76,0
468,Portland Trail Blazers,Milwaukee Bucks,119,115,0
469,Sacramento Kings,Indiana Pacers,91,93,1
470,Toronto Raptors,Dallas Mavericks,105,115,0
471,Boston Celtics,Golden State Warriors,88,100,0
472,Atlanta Hawks,Orlando Magic,83,82,0
473,Cleveland Cavaliers,Philadelphia Sixers,103,107,0
474,Houston Rockets,Utah Jazz,97,99,0
475,Miami Heat,Boston Celtics,112,86,0
476,New Jersey Nets,Golden State Warriors,97,92,0
477,San Antonio Spurs,Detroit Pistons,108,101,0
478,Washington Wizards,Dallas Mavericks,85,103,0
479,Denver Nuggets,Charlotte Hornets,94,87,0
480,Los Angeles Clippers,Los Angeles Lakers,118,95,0
481,New York Knicks,Washington Wizards,103,87,0
482,Phoenix Suns,Minnesota Timberwolves,88,108,0
483,Toronto Raptors,Seattle Supersonics,94,92,0
484,Vancouver Grizzlies,Milwaukee Bucks,120,117,0
485,Boston Celtics,Portland Trail Blazers,90,98,0
486,Chicago Bulls,Dallas Mavericks,91,104,0
487,Cleveland Cavaliers,New Jersey Nets,92,90,0
488,Los Angeles Clippers,Indiana Pacers,82,85,0
489,Miami Heat,Golden State Warriors,88,78,0
490,Sacramento Kings,Minnesota Timberwolves,100,97,0
491,Atlanta Hawks,Seattle Supersonics,86,95,0
492,Charlotte Hornets,Chicago Bulls,102,95,1
493,Milwaukee Bucks,Washington Wizards,99,95,0
494,New Jersey Nets,Philadelphia Sixers,87,104,0
495,Orlando Magic,San Antonio Spurs,95,112,0
496,Toronto Raptors,Houston Rockets,91,110,0
497,Utah Jazz,Indiana Pacers,103,99,0
498,Vancouver Grizzlies,Denver Nuggets,105,112,0
499,Boston Celtics,Miami Heat,88,76,0
500,Detroit Pistons,Toronto Raptors,85,110,0
501,Los Angeles Clippers,Denver Nuggets,92,86,0
502,Minnesota Timberwolves,Dallas Mavericks,86,106,0
503,Philadelphia Sixers,Portland Trail Blazers,75,93,0
504,Sacramento Kings,Cleveland Cavaliers,108,103,0
505,Washington Wizards,Seattle Supersonics,101,104,0
506,Atlanta Hawks,Golden State Warriors,107,96,0
507,Charlotte Hornets,Portland Trail Blazers,70,83,0
508,Milwaukee Bucks,Dallas Mavericks,102,94,0
509,New Jersey Nets,Orlando Magic,87,101,0
510,New York Knicks,Houston Rockets,75,76,0
511,Phoenix Suns,Indiana Pacers,93,85,0
512,Boston Celtics,Toronto Raptors,72,93,0
513,Chicago Bulls,Charlotte Hornets,85,86,0
514,Denver Nuggets,Sacramento Kings,106,93,0
515,Detroit Pistons,San Antonio Spurs,90,111,0
