,homeTeam,awayTeam,homeScore,awayScore,OT
511,Oklahoma City Thunder,Toronto Raptors,124,107,0
512,Sacramento Kings,Cleveland Cavaliers,109,95,0
513,Golden State Warriors,Utah Jazz,126,101,0
514,Los Angeles Lakers,Memphis Grizzlies,99,109,0
515,Orlando Magic,Detroit Pistons,102,89,0
516,Boston Celtics,Houston Rockets,99,98,0
517,Milwaukee Bucks,Minnesota Timberwolves,102,96,0
518,San Antonio Spurs,New York Knicks,119,107,0
519,Portland Trail Blazers,Philadelphia Sixers,114,110,0
520,Washington Wizards,Houston Rockets,121,103,0
521,Toronto Raptors,Atlanta Hawks,111,98,0
522,Miami Heat,Brooklyn Nets,87,111,0
523,Chicago Bulls,Indiana Pacers,119,107,0
524,New Orleans Pelicans,Dallas Mavericks,120,128,0
525,Oklahoma City Thunder,Milwaukee Bucks,95,97,0
526,Sacramento Kings,Phoenix Suns,101,111,0
527,Golden State Warriors,Charlotte Hornets,100,111,0
528,Los Angeles Clippers,Los Angeles Lakers,121,106,0
529,Detroit Pistons,San Antonio Spurs,93,79,0
530,Orlando Magic,Miami Heat,111,117,0
531,New Orleans Pelicans,New York Knicks,103,105,0
532,Atlanta Hawks,Portland Trail Blazers,104,89,0
533,Utah Jazz,Cleveland Cavaliers,104,101,0
534,Golden State Warriors,Memphis Grizzlies,141,128,0
535,Denver Nuggets,Philadelphia Sixers,102,107,0
536,Washington Wizards,Chicago Bulls,114,110,0
537,Indiana Pacers,Minnesota Timberwolves,90,107,0
538,Boston Celtics,Brooklyn Nets,108,105,0
539,Houston Rockets,Los Angeles Lakers,148,142,1
540,Oklahoma City Thunder,Dallas Mavericks,113,116,0
541,Los Angeles Clippers,Charlotte Hornets,106,98,0
542,Sacramento Kings,Memphis Grizzlies,96,114,0
543,Phoenix Suns,Philadelphia Sixers,110,123,0
544,Brooklyn Nets,Orlando Magic,98,95,0
545,Toronto Raptors,Milwaukee Bucks,131,127,1
546,Chicago Bulls,Portland Trail Blazers,120,124,1
547,Minnesota Timberwolves,Los Angeles Lakers,114,96,0
548,Cleveland Cavaliers,Portland Trail Blazers,127,110,0
549,New York Knicks,San Antonio Spurs,91,100,0
550,Phoenix Suns,Atlanta Hawks,104,103,0
551,Sacramento Kings,Charlotte Hornets,111,131,0
552,Los Angeles Clippers,Memphis Grizzlies,113,105,0
553,Orlando Magic,Houston Rockets,98,116,0
554,Philadelphia Sixers,San Antonio Spurs,112,106,0
555,Washington Wizards,New York Knicks,121,103,0
556,Brooklyn Nets,Minnesota Timberwolves,98,97,0
557,Miami Heat,Detroit Pistons,111,104,0
558,Boston Celtics,Cleveland Cavaliers,102,88,0
559,Chicago Bulls,Toronto Raptors,115,124,0
560,Milwaukee Bucks,Indiana Pacers,122,101,0
561,Dallas Mavericks,Golden State Warriors,122,125,0
562,Denver Nuggets,Phoenix Suns,134,111,0
563,Utah Jazz,New Orleans Pelicans,98,108,0
564,Los Angeles Lakers,Oklahoma City Thunder,96,133,0
565,Houston Rockets,Golden State Warriors,114,124,0
566,Los Angeles Clippers,Oklahoma City Thunder,117,127,0
567,Miami Heat,New York Knicks,107,103,1
568,Philadelphia Sixers,Detroit Pistons,114,78,0
569,Boston Celtics,Minnesota Timberwolves,91,84,0
570,Milwaukee Bucks,Toronto Raptors,110,129,0
571,Dallas Mavericks,Chicago Bulls,124,127,0
572,San Antonio Spurs,Phoenix Suns,103,89,0
573,Denver Nuggets,Utah Jazz,99,91,0
574,Memphis Grizzlies,Washington Wizards,100,102,0
575,Portland Trail Blazers,Atlanta Hawks,110,89,0
576,Los Angeles Lakers,Charlotte Hornets,94,108,0
577,Los Angeles Clippers,Golden State Warriors,105,121,0
578,Brooklyn Nets,Boston Celtics,85,87,0
579,Detroit Pistons,Houston Rockets,108,101,0
580,Indiana Pacers,Chicago Bulls,125,86,0
581,Orlando Magic,Cleveland Cavaliers,127,131,0
582,Washington Wizards,Milwaukee Bucks,103,110,0
583,Minnesota Timberwolves,New Orleans Pelicans,116,98,0
584,Sacramento Kings,Denver Nuggets,106,98,0
585,Miami Heat,Utah Jazz,103,102,0
586,Dallas Mavericks,New York Knicks,96,100,0
587,Phoenix Suns,Oklahoma City Thunder,114,100,0
588,Portland Trail Blazers,San Antonio Spurs,111,110,0
589,Los Angeles Lakers,Atlanta Hawks,132,113,0
590,Indiana Pacers,Milwaukee Bucks,109,96,0
591,Brooklyn Nets,Toronto Raptors,113,114,1
592,Chicago Bulls,Houston Rockets,107,116,0
593,Minnesota Timberwolves,Cleveland Cavaliers,127,99,0
594,New Orleans Pelicans,Detroit Pistons,112,109,0
595,Sacramento Kings,San Antonio Spurs,100,107,0
596,Golden State Warriors,Denver Nuggets,124,114,0
597,Los Angeles Clippers,Atlanta Hawks,108,107,0
598,Toronto Raptors,Miami Heat,89,90,0
599,Oklahoma City Thunder,Portland Trail Blazers,106,117,0
600,Dallas Mavericks,Orlando Magic,114,99,0
601,Los Angeles Lakers,Sacramento Kings,99,86,0
602,Charlotte Hornets,Dallas Mavericks,111,115,0
603,Indiana Pacers,Miami Heat,106,114,0
604,Washington Wizards,Utah Jazz,104,107,0
605,Brooklyn Nets,Detroit Pistons,80,114,0
606,New York Knicks,Chicago Bulls,119,122,1
607,Houston Rockets,Portland Trail Blazers,121,112,0
608,Memphis Grizzlies,New Orleans Pelicans,105,102,0
609,Milwaukee Bucks,Orlando Magic,110,103,0
610,Minnesota Timberwolves,Oklahoma City Thunder,104,88,0
611,Denver Nuggets,Atlanta Hawks,97,110,0
612,Golden State Warriors,Los Angeles Clippers,106,125,0
613,Philadelphia Sixers,Boston Celtics,103,114,0
614,Toronto Raptors,Cleveland Cavaliers,133,99,0
615,Sacramento Kings,Los Angeles Clippers,115,121,0
616,Los Angeles Lakers,San Antonio Spurs,93,81,0
617,Charlotte Hornets,Utah Jazz,99,88,0
618,Indiana Pacers,Cleveland Cavaliers,97,95,0
619,Washington Wizards,Orlando Magic,125,119,0
620,Atlanta Hawks,Brooklyn Nets,105,110,0
621,Milwaukee Bucks,Golden State Warriors,94,108,0
622,Minnesota Timberwolves,New York Knicks,118,108,0
623,New Orleans Pelicans,Portland Trail Blazers,119,113,0
624,Denver Nuggets,Memphis Grizzlies,87,78,0
625,Phoenix Suns,Houston Rockets,95,112,0
626,Dallas Mavericks,Los Angeles Lakers,101,107,1
627,Los Angeles Clippers,Sacramento Kings,126,105,0
628,Charlotte Hornets,Oklahoma City Thunder,91,101,0
629,Washington Wizards,Brooklyn Nets,119,113,1
630,Toronto Raptors,Golden State Warriors,125,127,0
631,Chicago Bulls,Detroit Pistons,107,105,0
632,San Antonio Spurs,Denver Nuggets,112,80,0
633,Miami Heat,Milwaukee Bucks,97,79,0
634,New York Knicks,New Orleans Pelicans,118,123,1
635,Phoenix Suns,Indiana Pacers,97,120,0
636,Minnesota Timberwolves,Portland Trail Blazers,120,103,0
637,Detroit Pistons,Charlotte Hornets,107,118,0
638,Philadelphia Sixers,Toronto Raptors,117,111,0
639,Washington Wizards,Milwaukee Bucks,95,104,0
640,Atlanta Hawks,San Antonio Spurs,102,99,0
641,Brooklyn Nets,New York Knicks,104,119,0
642,Oklahoma City Thunder,Sacramento Kings,95,88,0
643,Chicago Bulls,Miami Heat,119,111,0
644,Memphis Grizzlies,Los Angeles Lakers,123,114,0
645,Cleveland Cavaliers,Golden State Warriors,108,118,0
646,Utah Jazz,Indiana Pacers,94,109,0
647,Los Angeles Clippers,Houston Rockets,113,102,0
648,Orlando Magic,Minnesota Timberwolves,108,102,0
649,Boston Celtics,New Orleans Pelicans,113,116,1
650,Denver Nuggets,Dallas Mavericks,105,102,0
651,Portland Trail Blazers,Phoenix Suns,118,111,0
652,Charlotte Hornets,Washington Wizards,133,109,0
653,Atlanta Hawks,New Orleans Pelicans,94,93,0
654,Brooklyn Nets,San Antonio Spurs,95,100,0
655,Toronto Raptors,Detroit Pistons,96,91,0
656,Chicago Bulls,Golden State Warriors,112,119,0
657,Memphis Grizzlies,New York Knicks,105,99,0
658,Milwaukee Bucks,Miami Heat,101,106,0
659,Oklahoma City Thunder,Los Angeles Lakers,114,90,0
660,Sacramento Kings,Utah Jazz,105,120,0
661,Los Angeles Clippers,Denver Nuggets,109,104,0
662,Houston Rockets,Minnesota Timberwolves,116,98,0
663,Portland Trail Blazers,Indiana Pacers,100,86,0
664,Boston Celtics,Philadelphia Sixers,80,89,0
665,Cleveland Cavaliers,Orlando Magic,104,103,0
666,Toronto Raptors,San Antonio Spurs,86,83,0
667,Brooklyn Nets,Miami Heat,101,95,0
668,Detroit Pistons,Washington Wizards,112,122,0
669,Memphis Grizzlies,Sacramento Kings,106,88,0
670,Denver Nuggets,Phoenix Suns,100,108,0
671,Utah Jazz,New York Knicks,115,117,0
672,Los Angeles Lakers,Indiana Pacers,99,86,0
673,Cleveland Cavaliers,Oklahoma City Thunder,124,148,0
674,Atlanta Hawks,Chicago Bulls,97,113,0
675,Charlotte Hornets,Miami Heat,105,106,0
676,New Orleans Pelicans,Memphis Grizzlies,111,104,0
677,Philadelphia Sixers,Milwaukee Bucks,116,94,0
678,Houston Rockets,Golden State Warriors,116,108,0
679,Minnesota Timberwolves,Toronto Raptors,115,109,0
680,Utah Jazz,Los Angeles Clippers,125,113,0
681,Portland Trail Blazers,Dallas Mavericks,117,108,0
682,Boston Celtics,Orlando Magic,95,103,0
683,Los Angeles Lakers,New York Knicks,127,107,0
684,Detroit Pistons,Brooklyn Nets,100,101,0
685,San Antonio Spurs,Indiana Pacers,86,94,0
686,Charlotte Hornets,Sacramento Kings,112,107,0
687,Atlanta Hawks,Utah Jazz,104,90,0
688,Houston Rockets,Miami Heat,99,90,0
689,Memphis Grizzlies,Philadelphia Sixers,105,101,0
690,Milwaukee Bucks,Phoenix Suns,109,105,0
691,New Orleans Pelicans,Chicago Bulls,132,128,1
692,Dallas Mavericks,Washington Wizards,98,75,0
693,Denver Nuggets,Portland Trail Blazers,104,101,0
694,Los Angeles Clippers,Minnesota Timberwolves,118,126,0
695,Orlando Magic,Sacramento Kings,99,105,0
696,Oklahoma City Thunder,Brooklyn Nets,109,108,0
697,San Antonio Spurs,Cleveland Cavaliers,114,102,0
698,Golden State Warriors,New York Knicks,123,112,0
699,Los Angeles Lakers,Boston Celtics,108,107,0
700,Charlotte Hornets,New Orleans Pelicans,96,101,0
701,Detroit Pistons,Utah Jazz,95,98,1
702,Indiana Pacers,Phoenix Suns,116,101,0
703,Philadelphia Sixers,Chicago Bulls,115,101,0
704,Atlanta Hawks,Toronto Raptors,93,108,0
705,Dallas Mavericks,Houston Rockets,97,104,0
706,Memphis Grizzlies,San Antonio Spurs,85,108,0
707,Portland Trail Blazers,Minnesota Timberwolves,123,114,0
708,Los Angeles Clippers,Boston Celtics,102,113,0
709,Miami Heat,Sacramento Kings,88,89,0
710,Oklahoma City Thunder,Washington Wizards,121,112,0
711,Denver Nuggets,New York Knicks,130,118,0
712,Golden State Warriors,Minnesota Timberwolves,126,113,0
713,Charlotte Hornets,Atlanta Hawks,121,110,0
714,Cleveland Cavaliers,Indiana Pacers,115,108,0
715,Toronto Raptors,Utah Jazz,93,97,0
716,Chicago Bulls,Los Angeles Lakers,103,108,0
717,Memphis Grizzlies,Los Angeles Clippers,100,109,0
718,Milwaukee Bucks,Brooklyn Nets,116,91,0
719,New Orleans Pelicans,Houston Rockets,115,113,0
720,Dallas Mavericks,Portland Trail Blazers,93,107,0
721,San Antonio Spurs,Philadelphia Sixers,78,97,0
722,Phoenix Suns,New York Knicks,85,107,0
723,Detroit Pistons,Oklahoma City Thunder,108,121,0
724,Indiana Pacers,Orlando Magic,114,112,0
725,Atlanta Hawks,Washington Wizards,104,129,0
726,Miami Heat,Charlotte Hornets,95,91,0
727,Golden State Warriors,Boston Celtics,109,105,0
728,Minnesota Timberwolves,Brooklyn Nets,111,97,0
729,Denver Nuggets,Dallas Mavericks,91,89,0
730,Chicago Bulls,Milwaukee Bucks,96,110,0
731,Houston Rockets,Phoenix Suns,113,102,0
732,New Orleans Pelicans,Los Angeles Clippers,103,112,0
733,Cleveland Cavaliers,Detroit Pistons,121,104,0
734,Toronto Raptors,Los Angeles Lakers,123,111,0
735,Oklahoma City Thunder,Philadelphia Sixers,122,112,0
736,San Antonio Spurs,Sacramento Kings,113,98,0
737,Indiana Pacers,Charlotte Hornets,105,96,0
738,Atlanta Hawks,Minnesota Timberwolves,105,100,0
739,Memphis Grizzlies,Phoenix Suns,120,109,0
740,Milwaukee Bucks,Philadelphia Sixers,107,95,0
741,Dallas Mavericks,Miami Heat,88,95,0
742,Denver Nuggets,Boston Celtics,110,111,0
743,Washington Wizards,Oklahoma City Thunder,102,96,0
744,New York Knicks,Brooklyn Nets,111,95,0
745,Toronto Raptors,Minnesota Timberwolves,109,104,0
746,Detroit Pistons,Cleveland Cavaliers,125,114,0
747,Houston Rockets,Orlando Magic,114,107,0
748,New Orleans Pelicans,Sacramento Kings,103,114,0
749,San Antonio Spurs,Denver Nuggets,106,104,0
750,Utah Jazz,Golden State Warriors,129,99,0
751,Los Angeles Clippers,Portland Trail Blazers,96,104,0
752,Indiana Pacers,Memphis Grizzlies,105,101,0
753,Orlando Magic,Los Angeles Lakers,127,105,0
754,Atlanta Hawks,Charlotte Hornets,110,123,0
755,Brooklyn Nets,Philadelphia Sixers,116,108,0
756,Cleveland Cavaliers,Miami Heat,91,89,0
757,Boston Celtics,New York Knicks,103,73,0
758,Portland Trail Blazers,Chicago Bulls,124,108,0
759,Phoenix Suns,Dallas Mavericks,102,88,0
760,Detroit Pistons,Memphis Grizzlies,104,102,0
761,Washington Wizards,Toronto Raptors,122,119,0
762,Minnesota Timberwolves,Milwaukee Bucks,108,89,0
763,San Antonio Spurs,Houston Rockets,91,102,0
764,Denver Nuggets,Oklahoma City Thunder,127,124,0
765,Charlotte Hornets,Indiana Pacers,133,126,0
766,Boston Celtics,Atlanta Hawks,119,110,0
767,Brooklyn Nets,Los Angeles Lakers,99,102,0
768,Toronto Raptors,Portland Trail Blazers,130,105,0
769,Philadelphia Sixers,Miami Heat,103,97,0
770,Milwaukee Bucks,New York Knicks,92,90,0
771,Oklahoma City Thunder,New Orleans Pelicans,100,114,0
772,Phoenix Suns,Utah Jazz,97,129,0
773,Sacramento Kings,Golden State Warriors,104,119,0
774,Los Angeles Clippers,Chicago Bulls,113,103,0
775,Detroit Pistons,Miami Heat,111,107,0
776,Indiana Pacers,Philadelphia Sixers,100,92,0
777,Orlando Magic,Washington Wizards,98,115,0
778,Cleveland Cavaliers,Houston Rockets,88,120,0
779,Minnesota Timberwolves,New Orleans Pelicans,118,107,0
780,San Antonio Spurs,Utah Jazz,111,120,0
781,Denver Nuggets,Golden State Warriors,115,108,0
782,Sacramento Kings,Dallas Mavericks,99,106,0
783,Boston Celtics,Portland Trail Blazers,97,96,0
784,Brooklyn Nets,Milwaukee Bucks,94,109,0
785,New York Knicks,Atlanta Hawks,96,99,0
786,Toronto Raptors,Memphis Grizzlies,101,86,0
787,Oklahoma City Thunder,Los Angeles Lakers,104,108,0
788,Phoenix Suns,Charlotte Hornets,110,115,0
789,Detroit Pistons,Portland Trail Blazers,111,91,0
790,Indiana Pacers,Washington Wizards,102,111,0
791,Miami Heat,Orlando Magic,109,111,0
792,New Orleans Pelicans,Utah Jazz,109,133,0
793,Denver Nuggets,Charlotte Hornets,121,104,0
794,Sacramento Kings,Chicago Bulls,104,98,0
795,Los Angeles Clippers,Dallas Mavericks,104,101,0
796,Orlando Magic,Cleveland Cavaliers,116,98,0
797,Toronto Raptors,Boston Celtics,111,91,0
798,Atlanta Hawks,Memphis Grizzlies,108,82,0
799,Brooklyn Nets,Houston Rockets,113,123,0
800,New York Knicks,Milwaukee Bucks,89,103,0
801,Philadelphia Sixers,Washington Wizards,115,102,0
802,Golden State Warriors,Oklahoma City Thunder,105,125,0
803,Los Angeles Lakers,Phoenix Suns,112,93,0
804,Detroit Pistons,Brooklyn Nets,115,106,0
805,Miami Heat,Houston Rockets,101,109,0
806,Cleveland Cavaliers,Minnesota Timberwolves,140,138,1
807,Memphis Grizzlies,Utah Jazz,88,92,0
808,Phoenix Suns,San Antonio Spurs,81,129,0
809,Orlando Magic,Atlanta Hawks,100,98,0
810,Toronto Raptors,New York Knicks,113,88,0
811,Washington Wizards,Boston Celtics,104,110,1
812,Portland Trail Blazers,Charlotte Hornets,109,103,1
813,Golden State Warriors,Dallas Mavericks,121,103,0
814,Los Angeles Lakers,Oklahoma City Thunder,106,81,0
815,Detroit Pistons,Los Angeles Clippers,95,108,0
816,Philadelphia Sixers,New Orleans Pelicans,100,82,0
817,Atlanta Hawks,Cleveland Cavaliers,107,123,0
818,Boston Celtics,Indiana Pacers,91,97,0
819,Miami Heat,Milwaukee Bucks,91,85,0
820,Chicago Bulls,Minnesota Timberwolves,114,113,0
821,Houston Rockets,Denver Nuggets,130,104,0
822,Utah Jazz,Charlotte Hornets,106,94,0
823,Sacramento Kings,Portland Trail Blazers,100,118,0
824,Brooklyn Nets,New Orleans Pelicans,128,138,1
825,Orlando Magic,Milwaukee Bucks,104,111,0
826,Philadelphia Sixers,Los Angeles Clippers,112,98,0
827,Chicago Bulls,Washington Wizards,90,101,0
828,Dallas Mavericks,Los Angeles Lakers,130,123,0
829,Golden State Warriors,San Antonio Spurs,122,105,0
830,Phoenix Suns,Denver Nuggets,113,123,0
831,Charlotte Hornets,Toronto Raptors,103,123,0
832,Atlanta Hawks,Detroit Pistons,118,115,0
833,Boston Celtics,Cleveland Cavaliers,99,121,0
834,Indiana Pacers,New York Knicks,121,113,0
835,Houston Rockets,Dallas Mavericks,104,97,0
836,Minnesota Timberwolves,Sacramento Kings,111,106,0
837,Oklahoma City Thunder,Memphis Grizzlies,110,92,0
838,Portland Trail Blazers,Utah Jazz,96,115,0
839,Detroit Pistons,New Orleans Pelicans,103,118,0
840,Philadelphia Sixers,New York Knicks,108,92,0
841,Brooklyn Nets,Los Angeles Clippers,101,114,0
842,Chicago Bulls,Orlando Magic,105,101,0
843,Utah Jazz,San Antonio Spurs,101,99,0
844,Golden State Warriors,Phoenix Suns,129,83,0
845,Toronto Raptors,Miami Heat,115,112,0
846,Milwaukee Bucks,Atlanta Hawks,97,92,0
847,Minnesota Timberwolves,Houston Rockets,108,126,0
848,Oklahoma City Thunder,Cleveland Cavaliers,112,120,0
849,Dallas Mavericks,Sacramento Kings,109,114,0
850,Denver Nuggets,San Antonio Spurs,117,109,0
851,Detroit Pistons,Atlanta Hawks,104,98,0
852,Orlando Magic,Charlotte Hornets,102,104,0
853,Philadelphia Sixers,Miami Heat,104,102,0
854,Brooklyn Nets,Indiana Pacers,103,108,0
855,New York Knicks,Washington Wizards,113,118,0
856,Boston Celtics,Los Angeles Clippers,119,129,0
857,Chicago Bulls,Toronto Raptors,98,122,0
858,Houston Rockets,Sacramento Kings,100,91,0
859,Memphis Grizzlies,Oklahoma City Thunder,114,121,0
860,New Orleans Pelicans,Los Angeles Lakers,139,117,0
861,Utah Jazz,Phoenix Suns,107,97,0
862,Portland Trail Blazers,Golden State Warriors,123,117,0
863,Milwaukee Bucks,Denver Nuggets,123,134,0
864,Minnesota Timberwolves,Los Angeles Lakers,119,111,0
865,Charlotte Hornets,Brooklyn Nets,111,96,0
866,Orlando Magic,New York Knicks,113,120,0
867,Cleveland Cavaliers,Washington Wizards,103,110,0
868,Chicago Bulls,Philadelphia Sixers,115,116,0
869,Sacramento Kings,Oklahoma City Thunder,107,110,0
870,Golden State Warriors,Los Angeles Clippers,134,127,0
871,Detroit Pistons,Boston Celtics,98,110,0
872,Indiana Pacers,Atlanta Hawks,116,93,0
873,Washington Wizards,Charlotte Hornets,105,122,0
874,Toronto Raptors,Milwaukee Bucks,119,122,1
875,Houston Rockets,Minnesota Timberwolves,120,102,0
876,Memphis Grizzlies,Cleveland Cavaliers,89,112,0
877,New Orleans Pelicans,Miami Heat,124,123,1
878,Denver Nuggets,San Antonio Spurs,122,119,0
879,Phoenix Suns,Los Angeles Clippers,117,128,0
880,Utah Jazz,Portland Trail Blazers,81,100,0
881,Los Angeles Lakers,Dallas Mavericks,124,102,0
882,Philadelphia Sixers,Orlando Magic,116,105,0
883,Miami Heat,Memphis Grizzlies,115,89,0
884,New York Knicks,Boston Celtics,112,121,0
885,Golden State Warriors,Oklahoma City Thunder,112,80,0
886,Minnesota Timberwolves,Chicago Bulls,122,104,0
887,Phoenix Suns,Portland Trail Blazers,104,106,0
888,Utah Jazz,Dallas Mavericks,97,90,0
889,Sacramento Kings,Los Angeles Lakers,108,113,0
890,Charlotte Hornets,Detroit Pistons,114,98,0
891,Milwaukee Bucks,New Orleans Pelicans,121,123,1
892,Cleveland Cavaliers,San Antonio Spurs,94,110,0
893,Washington Wizards,Philadelphia Sixers,109,94,0
894,Denver Nuggets,Houston Rockets,114,119,0
895,Atlanta Hawks,Los Angeles Lakers,104,123,0
896,Boston Celtics,Memphis Grizzlies,109,98,0
897,Brooklyn Nets,Chicago Bulls,104,87,0
898,New York Knicks,Golden State Warriors,111,125,0
899,Toronto Raptors,Detroit Pistons,123,94,0
900,New Orleans Pelicans,Phoenix Suns,125,116,0
901,Oklahoma City Thunder,Orlando Magic,112,105,0
902,Dallas Mavericks,Indiana Pacers,109,103,0
903,Utah Jazz,Houston Rockets,85,96,0
904,Sacramento Kings,Minnesota Timberwolves,100,118,0
905,Charlotte Hornets,Chicago Bulls,118,103,0
906,Cleveland Cavaliers,Brooklyn Nets,129,123,0
907,Miami Heat,Philadelphia Sixers,102,101,0
908,Milwaukee Bucks,Washington Wizards,104,107,0
909,Portland Trail Blazers,Sacramento Kings,116,99,0
910,Denver Nuggets,Los Angeles Clippers,120,122,0
911,Los Angeles Clippers,Houston Rockets,92,105,0
912,Detroit Pistons,Milwaukee Bucks,110,87,0
913,Orlando Magic,Toronto Raptors,104,117,0
914,Atlanta Hawks,Indiana Pacers,107,102,0
915,Boston Celtics,Charlotte Hornets,134,106,0
916,Washington Wizards,Golden State Warriors,101,109,0
917,Memphis Grizzlies,Phoenix Suns,102,110,0
918,Dallas Mavericks,Oklahoma City Thunder,110,111,1
919,San Antonio Spurs,New Orleans Pelicans,116,121,0
920,Miami Heat,Los Angeles Lakers,113,131,0
921,Cleveland Cavaliers,Philadelphia Sixers,97,108,0
922,Sacramento Kings,Brooklyn Nets,116,111,1
923,Portland Trail Blazers,Minnesota Timberwolves,108,99,0
924,Orlando Magic,Detroit Pistons,115,106,1
925,Philadelphia Sixers,Charlotte Hornets,110,99,0
926,Atlanta Hawks,Golden State Warriors,109,114,0
927,Washington Wizards,Toronto Raptors,95,102,0
928,Chicago Bulls,Dallas Mavericks,108,100,0
929,Memphis Grizzlies,Denver Nuggets,102,108,0
930,Milwaukee Bucks,Indiana Pacers,96,103,0
931,Phoenix Suns,Oklahoma City Thunder,116,124,0
932,Utah Jazz,Minnesota Timberwolves,116,108,0
933,Los Angeles Clippers,New York Knicks,128,105,0
934,Orlando Magic,Memphis Grizzlies,107,100,0
935,Cleveland Cavaliers,Denver Nuggets,117,126,0
936,Miami Heat,Detroit Pistons,105,96,0
937,Houston Rockets,Boston Celtics,123,120,0
938,San Antonio Spurs,Los Angeles Lakers,112,116,0
939,Portland Trail Blazers,Oklahoma City Thunder,108,100,0
940,Sacramento Kings,Utah Jazz,91,98,0
941,Atlanta Hawks,Phoenix Suns,113,112,0
942,Toronto Raptors,Charlotte Hornets,103,98,0
943,Washington Wizards,Indiana Pacers,95,98,0
944,Dallas Mavericks,New Orleans Pelicans,109,126,0
945,Milwaukee Bucks,Philadelphia Sixers,118,110,0
946,Los Angeles Clippers,Brooklyn Nets,123,120,0
947,Sacramento Kings,New York Knicks,102,99,0
948,Cleveland Cavaliers,Detroit Pistons,112,90,0
949,Indiana Pacers,Milwaukee Bucks,92,89,0
950,Miami Heat,Phoenix Suns,125,103,0
951,Chicago Bulls,Boston Celtics,89,105,0
952,San Antonio Spurs,Memphis Grizzlies,100,98,0
953,Utah Jazz,Orlando Magic,94,80,0
954,Los Angeles Lakers,Portland Trail Blazers,103,108,0
955,Charlotte Hornets,Philadelphia Sixers,114,128,0
956,Toronto Raptors,Atlanta Hawks,106,90,0
957,Washington Wizards,Miami Heat,117,113,1
958,Oklahoma City Thunder,Houston Rockets,112,122,0
959,Dallas Mavericks,Denver Nuggets,118,107,0
960,Portland Trail Blazers,New York Knicks,111,87,0
961,Golden State Warriors,Brooklyn Nets,114,101,0
962,Los Angeles Clippers,New Orleans Pelicans,116,121,0
963,Indiana Pacers,Utah Jazz,84,104,0
964,Detroit Pistons,Toronto Raptors,119,121,1
965,Chicago Bulls,Memphis Grizzlies,119,110,0
966,Milwaukee Bucks,Houston Rockets,99,110,0
967,Sacramento Kings,New Orleans Pelicans,101,114,0
968,Denver Nuggets,Cleveland Cavaliers,108,113,0
969,Los Angeles Lakers,Orlando Magic,108,107,0
970,Charlotte Hornets,Brooklyn Nets,111,125,0
971,Miami Heat,Philadelphia Sixers,108,99,0
972,Minnesota Timberwolves,Boston Celtics,109,117,0
973,Oklahoma City Thunder,Phoenix Suns,115,87,0
974,Golden State Warriors,San Antonio Spurs,110,107,0
975,Detroit Pistons,Chicago Bulls,99,83,0
976,Indiana Pacers,Atlanta Hawks,112,87,0
977,Toronto Raptors,Houston Rockets,108,105,0
978,Memphis Grizzlies,Utah Jazz,78,95,0
979,Milwaukee Bucks,New York Knicks,120,112,0
980,New Orleans Pelicans,Washington Wizards,97,116,0
981,Denver Nuggets,Los Angeles Lakers,125,116,0
982,Portland Trail Blazers,Golden State Warriors,125,108,0
983,Sacramento Kings,Orlando Magic,94,88,0
984,Los Angeles Clippers,Cleveland Cavaliers,116,102,0
985,Charlotte Hornets,Phoenix Suns,122,115,0
986,Miami Heat,Washington Wizards,129,102,0
987,Dallas Mavericks,Memphis Grizzlies,114,80,0
988,Oklahoma City Thunder,San Antonio Spurs,104,94,0
989,Los Angeles Clippers,Orlando Magic,113,105,0
990,New York Knicks,Toronto Raptors,106,132,0
991,Atlanta Hawks,Chicago Bulls,122,129,0
992,Minnesota Timberwolves,Golden State Warriors,109,103,0
993,New Orleans Pelicans,Utah Jazz,99,116,0
994,Denver Nuggets,Sacramento Kings,130,104,0
995,Dallas Mavericks,Houston Rockets,82,105,0
996,Boston Celtics,Indiana Pacers,97,99,0
997,Brooklyn Nets,Philadelphia Sixers,97,120,0
998,Los Angeles Lakers,Cleveland Cavaliers,127,113,0
999,Houston Rockets,San Antonio Spurs,109,93,0
1000,Memphis Grizzlies,Milwaukee Bucks,103,121,0
1001,Oklahoma City Thunder,Sacramento Kings,106,101,0
1002,Portland Trail Blazers,Miami Heat,115,99,0
1003,Philadelphia Sixers,Indiana Pacers,98,101,0
1004,Washington Wizards,Minnesota Timberwolves,111,116,0
1005,Atlanta Hawks,Oklahoma City Thunder,107,119,0
1006,Brooklyn Nets,Toronto Raptors,102,116,0
1007,New York Knicks,Dallas Mavericks,97,110,0
1008,Chicago Bulls,Los Angeles Clippers,106,112,0
1009,New Orleans Pelicans,Charlotte Hornets,119,115,0
1010,San Antonio Spurs,Orlando Magic,108,72,0
1011,Utah Jazz,Detroit Pistons,110,79,0
1012,Phoenix Suns,Cleveland Cavaliers,107,129,0
1013,Los Angeles Lakers,Denver Nuggets,112,103,0
1014,Orlando Magic,Milwaukee Bucks,126,117,0
1015,Boston Celtics,Washington Wizards,124,125,1
1016,Sacramento Kings,Miami Heat,123,119,1
1017,Golden State Warriors,Los Angeles Lakers,117,106,0
1018,Indiana Pacers,Toronto Raptors,99,106,0
1019,Atlanta Hawks,Charlotte Hornets,117,129,0
1020,New York Knicks,Philadelphia Sixers,110,118,0
1021,Houston Rockets,Los Angeles Clippers,101,96,0
